gridWorld,iteration,learningRate,lastMaxDelta,rewards,numOfActions,runningTime
small,41,0.2,0.04903019172361933,-3,3,3990048.0
small,45,0.2,0.041861878558806964,-3,3,4125137.0
small,49,0.2,0.07375375281124841,-3,3,4240534.0
small,53,0.2,0.37797440720877296,-11,11,4481961.0
small,57,0.2,0.12239393222029848,-3,3,4670219.0
small,61,0.2,0.06900193218513584,-3,3,4773013.0
small,65,0.2,0.19559246565906419,-4,4,4884471.0
small,69,0.2,0.4589205903305673,-13,13,5035708.0
small,73,0.2,0.491818616751613,-61,61,5499658.0
small,77,0.2,0.17042101903350648,-3,3,6081761.0
small,81,0.2,0.21960147833041122,-4,4,6213306.0
small,85,0.2,0.4857680819665229,-6,6,6387779.0
small,89,0.2,0.10207935351783792,-3,3,6531533.0
small,93,0.2,0.07379781828517062,-6,6,6757600.0
small,97,0.2,0.2969371423213465,-15,15,7022658.0
small,101,0.2,0.09037902555521393,-6,6,7154202.0
small,105,0.2,0.1063616834095491,-3,3,7301894.0
small,109,0.2,0.12115523377541093,-4,4,7442891.0
small,113,0.2,0.1946290966528963,-4,4,7558682.0
small,117,0.2,0.19508961372791678,-4,4,7820195.0
small,121,0.2,0.07194308695972529,-3,3,7910386.0
small,125,0.2,0.11521585197890927,-5,5,8212465.0
small,129,0.2,0.1966497402532974,-6,6,8326286.0
small,133,0.2,0.4236293231423254,-3,3,8446016.0
small,137,0.2,0.26356542977644004,-52,52,8865855.0
small,141,0.2,0.47909931540698003,-7,7,9006458.0
small,145,0.2,0.1944624330118394,-4,4,9156907.0
small,149,0.2,0.11081749290286602,-5,5,9260488.0
small,153,0.2,0.05790149978281578,-5,5,9365645.0
small,157,0.2,0.19253689910262572,-4,4,9471983.0
small,1,0.2,0.2396,-46,46,231187.0
small,5,0.2,0.31856255840000003,-89,89,1163419.0
small,9,0.2,0.2369792000000001,-12,12,1484009.0
small,13,0.2,0.1709329622176372,-5,5,2272094.0
small,17,0.2,0.24505131933065183,-54,54,2585989.0
small,21,0.2,0.19524931995662742,-6,6,3225200.0
small,25,0.2,0.33253723318309447,-23,23,3465052.0
small,29,0.2,0.11229346568129595,-3,3,3783673.0
small,33,0.2,0.25376202396682,-5,5,3983746.0
small,37,0.2,0.31703458545621865,-34,34,4293703.0
small,41,0.2,0.2147714117349322,-11,11,4463844.0
small,45,0.2,0.19305858916122398,-4,4,4564275.0
small,49,0.2,0.29838735717259923,-8,8,4677702.0
small,53,0.2,0.2462983967889545,-9,9,4852569.0
small,57,0.2,0.19177442535364442,-4,4,5105024.0
small,61,0.2,0.22889588569507047,-9,9,5265319.0
small,65,0.2,0.3933299780931878,-27,27,5462636.0
small,69,0.2,0.5294953978622887,-5,5,5606390.0
small,73,0.2,0.14307678448146666,-3,3,5721392.0
small,77,0.2,0.11634512246119666,-3,3,5823792.0
small,81,0.2,0.06454614998951724,-3,3,6021897.0
small,85,0.2,0.14201500951725787,-5,5,6217244.0
small,89,0.2,0.1969005649629889,-9,9,6365724.0
small,93,0.2,0.1926705834320741,-4,4,6474031.0
small,97,0.2,0.3672423367777946,-9,9,6659532.0
small,101,0.2,0.1394904000213053,-3,3,6793046.0
small,105,0.2,0.4858426276475045,-11,11,7026990.0
small,109,0.2,0.19916463639264714,-4,4,7183347.0
small,113,0.2,0.07464295055094405,-3,3,7281021.0
small,117,0.2,0.25109371621529686,-4,4,7455100.0
small,121,0.2,0.434578392824851,-7,7,7751666.0
small,125,0.2,0.09912974659153262,-3,3,7875333.0
small,129,0.2,0.46152582089640104,-6,6,8079345.0
small,133,0.2,0.08037193911974772,-3,3,8210890.0
small,137,0.2,0.07083056028171586,-5,5,8333769.0
small,141,0.2,0.19294882836014304,-4,4,8437351.0
small,145,0.2,0.1970621925262459,-4,4,8561412.0
small,149,0.2,0.12881696299177814,-3,3,8691775.0
small,153,0.2,0.4233439526526994,-6,6,8826076.0
small,157,0.2,0.19200460664999586,-5,5,9099405.0
small,1,0.2,0.2,-39,39,201649.0
small,5,0.2,0.37764123916033315,-188,188,1839652.0
small,9,0.2,0.29600351489344684,-6,6,2039332.0
small,13,0.2,0.41833108307657985,-21,21,2319750.0
small,17,0.2,0.36035667409071637,-47,47,3242136.0
small,21,0.2,0.28276365687519345,-9,9,6234180.0
small,25,0.2,0.10431404430233826,-3,3,6782413.0
small,29,0.2,0.47530249568547744,-13,13,7086067.0
small,33,0.2,0.16687126502078042,-3,3,7363728.0
small,37,0.2,0.097248817784092,-4,4,7440134.0
small,41,0.2,0.11627068100188676,-3,3,7548442.0
small,45,0.2,0.2368702124756652,-6,6,7715039.0
small,49,0.2,0.2544694877920337,-10,10,7838706.0
small,53,0.2,0.2277204906291912,-8,8,8091555.0
small,57,0.2,0.16386500882324917,-4,4,8194742.0
small,61,0.2,0.13117614932710753,-4,4,8277450.0
small,65,0.2,0.197987218612365,-3,3,8462163.0
small,69,0.2,0.3136118858725254,-10,10,8572834.0
small,73,0.2,0.15380551802814013,-3,3,8814655.0
small,77,0.2,0.10934937308398274,-3,3,8915873.0
small,81,0.2,0.45629656327271384,-8,8,9007639.0
small,85,0.2,0.3615094886477468,-8,8,9125399.0
small,89,0.2,0.282313860480627,-5,5,9233313.0
small,93,0.2,0.1387541637950238,-3,3,9325473.0
small,97,0.2,0.10694188075832933,-3,3,9946961.0
small,101,0.2,0.10708665539738016,-3,3,1.0032031E7
small,105,0.2,0.20900466155022013,-3,3,1.013128E7
small,109,0.2,0.2228037695813614,-3,3,1.0247465E7
small,113,0.2,0.19199999485532349,-4,4,1.0337262E7
small,117,0.2,0.3741898197951721,-3,3,1.0425089E7
small,121,0.2,0.3282677303752872,-7,7,1.0558997E7
small,125,0.2,0.1610993461710366,-3,3,1.0660215E7
small,129,0.2,0.1894747762989164,-3,3,1.0804756E7
small,133,0.2,0.23725707633944015,-5,5,1.0998922E7
small,137,0.2,0.131135570111808,-3,3,1.1069814E7
small,141,0.2,0.548135059916603,-9,9,1.1181666E7
small,145,0.2,0.13910632090677932,-4,4,1.1272645E7
small,149,0.2,0.0985952885968504,-3,3,1.1363623E7
small,153,0.2,0.21173338935165376,-3,3,1.1527856E7
small,157,0.2,0.5000363431970185,-10,10,1.1655462E7
small,1,0.2,0.2,-14,14,71680.0
small,5,0.2,0.2529848893369433,-42,42,729796.0
small,9,0.2,0.27525745468991136,-58,58,1259912.0
small,13,0.2,0.356220413169937,-18,18,1821142.0
small,17,0.2,0.3411070835266057,-78,78,2490679.0
small,21,0.2,0.29174667943550303,-47,47,2852623.0
small,25,0.2,0.1309521425068536,-3,3,3248437.0
small,29,0.2,0.18966634869413967,-5,5,4030221.0
small,33,0.2,0.03604916970256733,-3,3,4220054.0
small,37,0.2,0.19786555704208442,-5,5,4419340.0
small,41,0.2,0.19287846819740917,-5,5,4671007.0
small,45,0.2,0.21031478353303346,-9,9,5203092.0
small,49,0.2,0.13030560104139477,-3,3,5399227.0
small,53,0.2,0.2197978004374015,-7,7,5502809.0
small,57,0.2,0.19140928202501506,-5,5,5726907.0
small,61,0.2,0.25285574149400114,-12,12,5958488.0
small,65,0.2,0.20371783579199665,-3,3,6172346.0
small,69,0.2,0.5730802794456711,-12,12,6414561.0
small,73,0.2,0.3896399426139934,-55,55,6867877.0
small,77,0.2,0.1897633096538307,-3,3,7075828.0
small,81,0.2,0.16316764511931403,-3,3,7166806.0
small,85,0.2,0.1245610473699248,-5,5,7273538.0
small,89,0.2,0.48126808268041854,-12,12,7431470.0
small,93,0.2,0.09639790621332445,-6,6,7561045.0
small,97,0.2,0.1929028075673287,-6,6,7708343.0
small,101,0.2,0.38679232777501027,-6,6,7895420.0
small,105,0.2,0.12352517960058917,-3,3,8029327.0
small,109,0.2,0.19749404086435596,-6,6,8141180.0
small,113,0.2,0.19746950847572475,-5,5,8271542.0
small,117,0.2,0.1925741107685428,-9,9,8397179.0
small,121,0.2,0.4243440767988602,-3,3,8591345.0
small,125,0.2,0.1389752471234038,-3,3,8732735.0
small,129,0.2,0.1905356203813131,-5,5,8919024.0
small,133,0.2,0.1442389410708964,-3,3,9045843.0
small,137,0.2,0.4814970651091359,-5,5,9154938.0
small,141,0.2,0.1279705569217784,-7,7,9291208.0
small,145,0.2,0.07680772046973106,-3,3,9410937.0
small,149,0.2,0.05674152141979305,-3,3,9552722.0
small,153,0.2,0.19518968326878294,-5,5,9669300.0
small,157,0.2,0.19760159098893393,-6,6,9790210.0
small,1,0.2,0.2,-9,9,71680.0
small,5,0.2,0.2518118574904269,-8,8,825500.0
small,9,0.2,0.3533939897876481,-144,144,1871159.0
small,13,0.2,0.2577308920773236,-13,13,2689964.0
small,17,0.2,0.26163995102340376,-8,8,2858136.0
small,21,0.2,0.026149273560211128,-3,3,2970382.0
small,25,0.2,0.3779070112657268,-5,5,3142099.0
small,29,0.2,0.019918401393477225,-3,3,3259465.0
small,33,0.2,0.1959601838184062,-5,5,3388252.0
small,37,0.2,0.19347295920473595,-6,6,3974688.0
small,41,0.2,0.32601102361629053,-5,5,4329937.0
small,45,0.2,0.040535924107450994,-3,3,4428792.0
small,49,0.2,0.38400899860976967,-37,37,4701727.0
small,53,0.2,0.457111650324866,-8,8,4825788.0
small,57,0.2,0.5143520725762496,-51,51,5180643.0
small,61,0.2,0.16590336977584208,-3,3,5524076.0
small,65,0.2,0.08494252532523117,-3,3,5653651.0
small,69,0.2,0.4147975297914397,-13,13,5882869.0
small,73,0.2,0.2183309757527021,-3,3,6019928.0
small,77,0.2,0.26596207236127434,-18,18,6255447.0
small,81,0.2,0.1459933054046827,-5,5,6432678.0
small,85,0.2,0.30911789345140317,-33,33,6897415.0
small,89,0.2,0.09580975017046756,-4,4,7006904.0
small,93,0.2,0.0713212449687568,-3,3,7129784.0
small,97,0.2,0.2675765174474911,-4,4,7249907.0
small,101,0.2,0.3593969465035243,-5,5,7351913.0
small,105,0.2,0.46366442872264413,-6,6,7464553.0
small,109,0.2,0.07889270740750076,-3,3,7556319.0
small,113,0.2,0.10344175676790268,-3,3,7682349.0
small,117,0.2,0.19756510919380066,-9,9,7979309.0
small,121,0.2,0.4452546452469037,-15,15,8236096.0
small,125,0.2,0.113351040336644,-3,3,8395209.0
small,129,0.2,0.31249803571003154,-4,4,8498791.0
small,133,0.2,0.1009832167195448,-3,3,8610643.0
small,137,0.2,0.19502341539831702,-4,4,8721313.0
small,141,0.2,0.40541837939726055,-10,10,8888304.0
small,145,0.2,0.3601664157682132,-11,11,9093104.0
small,149,0.2,0.43598251546263533,-5,5,9210863.0
small,153,0.2,0.19121969825959173,-6,6,9326260.0
small,157,0.2,0.13221594920569935,-5,5,9424721.0
small,1,0.2,0.2791208,-100,100,465525.0
small,5,0.2,0.2635598046214054,-38,38,985007.0
small,9,0.2,0.32505982619747664,-73,73,1769154.0
small,13,0.2,0.2834398230434745,-24,24,2504463.0
small,17,0.2,0.2684051659761897,-10,10,2843958.0
small,21,0.2,0.05250237101825106,-3,3,3161003.0
small,25,0.2,0.19719674159976508,-7,7,3717507.0
small,29,0.2,0.39490703438561914,-79,79,4192879.0
small,33,0.2,0.5447068585884864,-7,7,4592238.0
small,37,0.2,0.15011626695628366,-3,3,4808065.0
small,41,0.2,0.344669065557238,-9,9,5245627.0
small,45,0.2,0.13689032389281408,-3,3,5421282.0
small,49,0.2,0.1963075843688824,-3,3,5716273.0
small,53,0.2,0.4529357534990863,-12,12,5909651.0
small,57,0.2,0.19162999512605872,-6,6,6022684.0
small,61,0.2,0.08817619441413171,-3,3,6123115.0
small,65,0.2,0.1977670293162912,-6,6,6253084.0
small,69,0.2,0.5065480468367656,-6,6,6418499.0
small,73,0.2,0.1945516228800761,-4,4,6547287.0
small,77,0.2,0.1912776694726368,-4,4,6696554.0
small,81,0.2,0.11520418182741432,-3,3,6806831.0
small,85,0.2,0.07411883770909222,-3,3,6909231.0
small,89,0.2,0.4435304651539522,-5,5,7043926.0
small,93,0.2,0.11273853055160998,-3,3,7165624.0
small,97,0.2,0.1968888025731752,-5,5,7368454.0
small,101,0.2,0.1945286985929502,-6,6,7511420.0
small,105,0.2,0.4497086400949475,-5,5,7655568.0
small,109,0.2,0.4259922939409111,-9,9,7785931.0
small,113,0.2,0.10309703478564591,-3,3,7896601.0
small,117,0.2,0.20154916198607786,-4,4,8014755.0
small,121,0.2,0.19229993736935658,-6,6,8156145.0
small,125,0.2,0.10521789251041902,-3,3,8261302.0
small,129,0.2,0.5025503704174423,-7,7,8368034.0
small,133,0.2,0.4206032706521343,-6,6,8499579.0
small,137,0.2,0.46259562775544416,-6,6,8601978.0
small,141,0.2,0.19078520207785288,-3,3,8742581.0
small,145,0.2,0.21848020331307327,-5,5,8925325.0
small,149,0.2,0.29957352657396186,-6,6,9094679.0
small,153,0.2,0.15930407317857087,-3,3,9427085.0
small,157,0.2,0.0712631356523965,-3,3,9526728.0
small,1,0.2,0.2396,-13,13,85858.0
small,5,0.2,0.37899473627350533,-100,100,862522.0
small,9,0.2,0.2698715664166337,-33,33,1845166.0
small,13,0.2,0.41993879678951485,-46,46,2266974.0
small,17,0.2,0.3287086813068427,-101,101,2941238.0
small,21,0.2,0.1344489880816635,-4,4,3098382.0
small,25,0.2,0.1935435530297127,-6,6,3202751.0
small,29,0.2,0.19728793267681288,-4,4,3363834.0
small,33,0.2,0.30900185158769755,-70,70,3775796.0
small,37,0.2,0.08216486082138719,-3,3,3910098.0
small,41,0.2,0.32509406599563384,-5,5,4258651.0
small,45,0.2,0.10574565062210972,-3,3,4392165.0
small,49,0.2,0.20924732316512595,-7,7,4503229.0
small,53,0.2,0.05914074721783269,-4,4,4698970.0
small,57,0.2,0.19316922027685202,-5,5,4807672.0
small,61,0.2,0.09075481314205947,-3,3,4908890.0
small,65,0.2,0.19315088082728904,-6,6,5020742.0
small,69,0.2,0.19578219855727674,-10,10,5244052.0
small,73,0.2,0.126229413510907,-5,5,5379141.0
small,77,0.2,0.41713445690536344,-36,36,5666255.0
small,81,0.2,0.48559558841771033,-13,13,5806857.0
small,85,0.2,0.09017299744118557,-3,3,5945491.0
small,89,0.2,0.19473519020643248,-5,5,6060494.0
small,93,0.2,0.19233833714797788,-7,7,6175497.0
small,97,0.2,0.14635060326000282,-4,4,6284986.0
small,101,0.2,0.3256551800984542,-59,59,6639841.0
small,105,0.2,0.1017631358815172,-4,4,6919471.0
small,109,0.2,0.20863089479353558,-3,3,7217612.0
small,113,0.2,0.32431481189521727,-6,6,7486214.0
small,117,0.2,0.367297001437223,-39,39,7791839.0
small,121,0.2,0.059650581244459655,-3,3,7891875.0
small,125,0.2,0.47545714174995624,-30,30,8119912.0
small,129,0.2,0.36337379898985533,-9,9,8267604.0
small,133,0.2,0.4179639977294607,-6,6,8384970.0
small,137,0.2,0.10343887281615927,-3,3,8497610.0
small,141,0.2,0.19239716519560224,-5,5,8694138.0
small,145,0.2,0.12416728371134123,-3,3,8835135.0
small,149,0.2,0.10649947053500775,-6,6,8978495.0
small,153,0.2,0.1923532520328779,-5,5,9130913.0
small,157,0.2,0.1941414823704264,-4,4,9281756.0
small,1,0.2,0.2,-43,43,152418.0
small,5,0.2,0.2791208,-19,19,571470.0
small,9,0.2,0.32199033103205893,-25,25,1086620.0
small,13,0.2,0.30420703938208726,-72,72,1481647.0
small,17,0.2,0.4023102489360566,-22,22,1879430.0
small,21,0.2,0.3300995647787053,-8,8,1973166.0
small,25,0.2,0.29833758451903014,-35,35,2264611.0
small,29,0.2,0.3277738561058836,-15,15,2404426.0
small,33,0.2,0.29724356113438866,-10,10,2589928.0
small,37,0.2,0.19147705603330767,-4,4,3064511.0
small,41,0.2,0.23459811446218826,-14,14,3317754.0
small,45,0.2,0.48023501665189894,-6,6,3550123.0
small,49,0.2,0.23494274772104973,-6,6,3627710.0
small,53,0.2,0.2817125034994534,-5,5,3734836.0
small,57,0.2,0.20996510163498394,-10,10,3882528.0
small,61,0.2,0.16900705157771956,-3,3,4086540.0
small,65,0.2,0.23582300675712875,-11,11,4205876.0
small,69,0.2,0.4176369167111269,-10,10,4304731.0
small,73,0.2,0.3444487009081172,-7,7,4571364.0
small,77,0.2,0.42001343637038246,-8,8,4657616.0
small,81,0.2,0.44387303723575466,-12,12,4804915.0
small,85,0.2,0.3860812601843968,-12,12,4910465.0
small,89,0.2,0.09505996698410213,-3,3,4997111.0
small,93,0.2,0.1975132929690413,-6,6,5090846.0
small,97,0.2,0.1952062087443105,-8,8,5181037.0
small,101,0.2,0.09576769026303333,-3,3,5426796.0
small,105,0.2,0.19500605172634033,-6,6,5544556.0
small,109,0.2,0.0824269695630857,-3,3,5628445.0
small,113,0.2,0.19707413410005925,-3,3,5726907.0
small,117,0.2,0.480022265772172,-6,6,5829700.0
small,121,0.2,0.09607282119120697,-3,3,5906106.0
small,125,0.2,0.08514295974053532,-3,3,6017958.0
small,129,0.2,0.21757358570842866,-3,3,6110906.0
small,133,0.2,0.447012774451478,-22,22,6266081.0
small,137,0.2,0.16629833831230045,-4,4,6377539.0
small,141,0.2,0.19409525729541066,-4,4,6466548.0
small,145,0.2,0.42479602092355684,-5,5,6568161.0
small,149,0.2,0.42712471778410244,-7,7,6672923.0
small,153,0.2,0.5023567128444977,-6,6,6755237.0
small,157,0.2,0.14438635578490544,-3,3,6833612.0
small,1,0.2,0.2,-4,4,42142.0
small,5,0.2,0.31000543328319996,-11,11,744762.0
small,9,0.2,0.19761196804796155,-12,12,1056294.0
small,13,0.2,0.38304980625875285,-90,90,1791603.0
small,17,0.2,0.4047643264441756,-29,29,2115738.0
small,21,0.2,0.21595884756287465,-8,8,2404427.0
small,25,0.2,0.3457753805279804,-47,47,2611983.0
small,29,0.2,0.19768080117932318,-5,5,2693509.0
small,33,0.2,0.19187086271051612,-7,7,2982198.0
small,37,0.2,0.34823509010214115,-74,74,3484745.0
small,41,0.2,0.12377841526717415,-4,4,3606837.0
small,45,0.2,0.16749622489892646,-3,3,3706874.0
small,49,0.2,0.10281480589255043,-4,4,3882529.0
small,53,0.2,0.38508969705903295,-5,5,4203513.0
small,57,0.2,0.13323850416223948,-3,3,4400829.0
small,61,0.2,0.45639516944249303,-10,10,4533161.0
small,65,0.2,0.0814922854109641,-4,4,4632804.0
small,69,0.2,0.1976416511170518,-5,5,4784829.0
small,73,0.2,0.20421219280956815,-3,3,4968361.0
small,77,0.2,0.3756102662945524,-8,8,5116447.0
small,81,0.2,0.12872606486464333,-4,4,5236569.0
small,85,0.2,0.06366785690251575,-3,3,5422464.0
small,89,0.2,0.07869524853795173,-3,3,5518169.0
small,93,0.2,0.11684864610658785,-3,3,5619781.0
small,97,0.2,0.29718962407729865,-5,5,5721787.0
small,101,0.2,0.1951485494524614,-4,4,5912802.0
small,105,0.2,0.08273870192175936,-3,3,6019534.0
small,109,0.2,0.2089144004333039,-5,5,6209368.0
small,113,0.2,0.4795625150730425,-7,7,6441343.0
small,117,0.2,0.420428298334957,-6,6,6553589.0
small,121,0.2,0.4514520526197974,-52,52,6874179.0
small,125,0.2,0.052603892774851335,-3,3,6978942.0
small,129,0.2,0.04194731090059012,-3,3,7081735.0
small,133,0.2,0.04093184937531502,-3,3,7206191.0
small,137,0.2,0.4402230671493901,-17,17,7457464.0
small,141,0.2,0.1923959601385281,-4,4,7576405.0
small,145,0.2,0.20809187023846265,-7,7,7696922.0
small,149,0.2,0.1951441369516318,-6,6,8019481.0
small,153,0.2,0.13537151521624358,-3,3,8143149.0
small,157,0.2,0.11611758610855905,-3,3,8260121.0
small,1,0.2,0.2,-14,14,92159.0
small,5,0.2,0.2892321996372328,-15,15,844010.0
small,9,0.2,0.27198647344722304,-8,8,1463529.0
small,13,0.2,0.32281081998924344,-12,12,1942052.0
small,17,0.2,0.37668339903007597,-66,66,2591109.0
small,21,0.2,0.3284208670968407,-52,52,2999527.0
small,25,0.2,0.19509557552261292,-5,5,3287034.0
small,29,0.2,0.6676770007451462,-58,58,3622590.0
small,33,0.2,0.1155251609435557,-3,3,3752559.0
small,37,0.2,0.19740851117596891,-6,6,4098749.0
small,41,0.2,0.19722920987550552,-4,4,4221629.0
small,45,0.2,0.19492228385387111,-5,5,4309063.0
small,49,0.2,0.5481037259624801,-16,16,4436275.0
small,53,0.2,0.19191765051382692,-6,6,4520164.0
small,57,0.2,0.19749834741776628,-15,15,4628865.0
small,61,0.2,0.12328499336836618,-5,5,4708816.0
small,65,0.2,0.24176110106950155,-5,5,4841542.0
small,69,0.2,0.19651918416107161,-6,6,5038464.0
small,73,0.2,0.44014736392075093,-14,14,5153074.0
small,77,0.2,0.19869151635283844,-5,5,5253504.0
small,81,0.2,0.4166282406862427,-5,5,5344089.0
small,85,0.2,0.33979288797009666,-9,9,5458304.0
small,89,0.2,0.46338909448494414,-13,13,5561885.0
small,93,0.2,0.25304885454069614,-8,8,5656802.0
small,97,0.2,0.4277454578632085,-7,7,5958488.0
small,101,0.2,0.07133404017419132,-3,3,6082155.0
small,105,0.2,0.06945703008428872,-3,3,6165650.0
small,109,0.2,0.03910993440751831,-3,3,6237724.0
small,113,0.2,0.35642979680792264,-52,52,6485847.0
small,117,0.2,0.27560617844034496,-3,3,6598486.0
small,121,0.2,0.4205032787944534,-15,15,6742240.0
small,125,0.2,0.1728444704136327,-3,3,6832037.0
small,129,0.2,0.23503767614127202,-6,6,6911593.0
small,133,0.2,0.22578829618810037,-3,3,7069132.0
small,137,0.2,0.19267987519409058,-6,6,7169956.0
small,141,0.2,0.09356476236262123,-5,5,7251088.0
small,145,0.2,0.09166453373159977,-5,5,7345611.0
small,149,0.2,0.11732763129374324,-4,4,7442103.0
small,153,0.2,0.07984587388125997,-3,3,7528356.0
small,157,0.2,0.4528699995260652,-6,6,7656749.0
small,1,0.2,0.2396,-90,90,285932.0
small,5,0.2,0.277564200896,-86,86,764454.0
small,9,0.2,0.330435780546426,-43,43,1514336.0
small,13,0.2,0.35767816265485664,-38,38,1978286.0
small,17,0.2,0.3148147822536027,-6,6,2206716.0
small,21,0.2,0.054097582273049394,-3,3,2314236.0
small,25,0.2,0.38970910677806714,-72,72,2581657.0
small,29,0.2,0.19495328671502454,-4,4,2803786.0
small,33,0.2,0.16130319438896557,-5,5,2888069.0
small,37,0.2,0.2985648090977837,-5,5,3060179.0
small,41,0.2,0.2533291062373104,-27,27,3305939.0
small,45,0.2,0.2833990029123665,-19,19,3445360.0
small,49,0.2,0.29940977453267137,-5,5,3691513.0
small,53,0.2,0.15742579024833558,-4,4,3816362.0
small,57,0.2,0.1821492652505965,-6,6,3910885.0
small,61,0.2,0.3045122586045226,-8,8,4018011.0
small,65,0.2,0.07398614788472546,-3,3,4224780.0
small,69,0.2,0.1280932042873144,-3,3,4376410.0
small,73,0.2,0.06558372059510509,-3,3,4451635.0
small,77,0.2,0.3024462192894446,-6,6,4565850.0
small,81,0.2,0.11576430300666707,-3,3,4649345.0
small,85,0.2,0.19488233609925754,-4,4,4727327.0
small,89,0.2,0.07651587773281188,-5,5,4816730.0
small,93,0.2,0.29697261802838426,-3,3,5151892.0
small,97,0.2,0.28937242206001024,-4,4,5299190.0
small,101,0.2,0.15764865591418653,-3,3,5393319.0
small,105,0.2,0.15224268179676104,-5,5,5483510.0
small,109,0.2,0.13642886255719788,-3,3,5583547.0
small,113,0.2,0.4642659478812372,-6,6,5734783.0
small,117,0.2,0.3716467615766472,-56,56,5973060.0
small,121,0.2,0.11326451744720734,-3,3,6154229.0
small,125,0.2,0.1819820888763326,-3,3,6351152.0
small,129,0.2,0.5084756745843926,-22,22,6493330.0
small,133,0.2,0.4910142621852065,-6,6,6579976.0
small,137,0.2,0.19240241423231907,-6,6,6663865.0
small,141,0.2,0.2319821622034821,-11,11,6755631.0
small,145,0.2,0.13011712248552465,-3,3,6837551.0
small,149,0.2,0.43461099397890957,-5,5,6936406.0
small,153,0.2,0.1610368863511571,-5,5,7044713.0
small,157,0.2,0.060425392185171845,-4,4,7253058.0
small,1,0.2,0.2,-4,4,40960.0
small,5,0.2,0.289812462445568,-36,36,772331.0
small,9,0.2,0.19776926209599477,-6,6,1047235.0
small,13,0.2,0.3070523204930402,-116,116,1589166.0
small,17,0.2,0.2992300350097965,-25,25,1871554.0
small,21,0.2,0.21476308364198382,-11,11,2186630.0
small,25,0.2,0.03122411933527247,-3,3,2266187.0
small,29,0.2,0.2544105402877941,-5,5,2350863.0
small,33,0.2,0.24153254894726106,-16,16,2468229.0
small,37,0.2,0.08096711855958016,-3,3,2541879.0
small,41,0.2,0.2257608561231894,-9,9,2819146.0
small,45,0.2,0.08701664819323907,-3,3,2927059.0
small,49,0.2,0.3162365692365099,-40,40,3154702.0
small,53,0.2,0.45429086072085534,-6,6,3249619.0
small,57,0.2,0.34295048085383883,-31,31,3539883.0
small,61,0.2,0.19636751133425068,-4,4,3641101.0
small,65,0.2,0.4112694989164518,-8,8,3822270.0
small,69,0.2,0.19273859691683315,-4,4,3912461.0
small,73,0.2,0.1434257847227034,-3,3,3999107.0
small,77,0.2,0.27900491031955044,-6,6,4100719.0
small,81,0.2,0.11567539194528642,-3,3,4185396.0
small,85,0.2,0.11888354361207076,-3,3,4263771.0
small,89,0.2,0.09886191869622074,-3,3,4341752.0
small,93,0.2,0.09414701487630683,-4,4,4424066.0
small,97,0.2,0.09628464754679289,-3,3,4505986.0
small,101,0.2,0.27951184228118464,-6,6,4803339.0
small,105,0.2,0.10726735813030075,-4,4,4911647.0
small,109,0.2,0.19523477078937468,-6,6,4997111.0
small,113,0.2,0.3189218372667053,-7,7,5104631.0
small,117,0.2,0.19207609197397435,-4,4,5197578.0
small,121,0.2,0.31315198975840985,-7,7,5299978.0
small,125,0.2,0.13684640652209445,-4,4,5409073.0
small,129,0.2,0.35178024276674824,-9,9,5542587.0
small,133,0.2,0.21241697182206876,-5,5,5745417.0
small,137,0.2,0.19090430179505002,-5,5,5832851.0
small,141,0.2,0.4684966717827761,-10,10,5935251.0
small,145,0.2,0.38939954578637614,-13,13,6035682.0
small,149,0.2,0.1732656496849434,-3,3,6156592.0
small,153,0.2,0.10574051751649538,-4,4,6234967.0
small,157,0.2,0.3351406559520833,-5,5,6309798.0
small,1,0.2,0.2,-5,5,41747.0
small,5,0.2,0.29696704774399996,-94,94,872761.0
small,9,0.2,0.282461025253921,-21,21,1159087.0
small,13,0.2,0.2990718253925768,-10,10,1331197.0
small,17,0.2,0.34210800061221835,-21,21,1628944.0
small,21,0.2,0.33345511052033805,-10,10,2009399.0
small,25,0.2,0.47798883823740135,-139,139,2724229.0
small,29,0.2,0.19189974985073022,-7,7,2875465.0
small,33,0.2,0.10249759340678644,-3,3,2965656.0
small,37,0.2,0.29361990441622643,-5,5,3036942.0
small,41,0.2,0.2673008035495643,-3,3,3115317.0
small,45,0.2,0.051792017071082164,-3,3,3205508.0
small,49,0.2,0.37574394602793815,-7,7,3420154.0
small,53,0.2,0.19786214934945034,-3,3,3757285.0
small,57,0.2,0.37287603416530635,-5,5,3867956.0
small,61,0.2,0.11525864596529578,-4,4,3958934.0
small,65,0.2,0.4492558001516198,-6,6,4088115.0
small,69,0.2,0.39966084049061257,-18,18,4205875.0
small,73,0.2,0.19381884957239182,-4,4,4399647.0
small,77,0.2,0.19467745693838312,-4,4,4475659.0
small,81,0.2,0.1923542986730329,-4,4,4584755.0
small,85,0.2,0.19498548299124296,-4,4,4658798.0
small,89,0.2,0.25725217319766314,-3,3,4815154.0
small,93,0.2,0.19780426592499634,-6,6,4910071.0
small,97,0.2,0.19430597519354764,-4,4,5055794.0
small,101,0.2,0.086124001560135,-3,3,5123535.0
small,105,0.2,0.19731618922746774,-6,6,5236963.0
small,109,0.2,0.1011857179458886,-3,3,5414193.0
small,113,0.2,0.19211308382494519,-4,4,5505565.0
small,117,0.2,0.3589500517487194,-5,5,5610722.0
small,121,0.2,0.12453781999304026,-3,3,5696580.0
