gridWorld,strategy,maxIteration,gamma,lastMaxDelta,rewards,numOfActions,runningTime
large,Q,300,0.99,0.22150577104073044,-30,30,1.69246814E8
large,Q,300,0.99,0.19283271928750745,-38,38,1.70979734E8
large,Q,300,0.99,0.19062141673668087,-1353,1353,1.76792105E8
large,Q,300,0.99,0.1574643025671758,-123,123,1.63222948E8
large,Q,300,0.99,0.17332780463479303,-31,31,1.74847296E8
large,Q,300,0.99,0.2591236452430332,-22,22,1.7017944E8
large,Q,300,0.99,0.17923787094907517,-36,36,1.71169174E8
large,Q,300,0.99,0.09633386389748111,-18,18,1.77018173E8
large,Q,300,0.99,0.12420056796236167,-21,21,1.66720689E8
large,Q,300,0.99,0.16722268639909643,-610,610,1.69310616E8
large,Q,300,0.99,0.24953460910951186,-38,38,1.74898103E8
large,Q,300,0.99,0.14206453740087355,-22,22,1.7484257E8
large,Q,300,0.99,0.2652501248675563,-64,64,1.70599279E8
large,Q,300,0.99,0.1404276754302778,-24,24,1.70123514E8
large,Q,300,0.99,0.15450396359776342,-2365,2365,1.71324349E8
large,Q,300,0.99,0.1507570758681993,-153,153,1.61571553E8
large,Q,300,0.99,0.18474580104226668,-235,235,1.69415773E8
large,Q,300,0.99,0.19161713523538104,-29,29,1.68293708E8
large,Q,300,0.99,0.0933791530697694,-15,15,1.74852416E8
large,Q,300,0.99,0.1782147820660871,-47,47,1.7111246E8
large,Q,300,0.99,0.17855291138778195,-32,32,1.71534663E8
large,Q,300,0.99,0.17432546964075968,-30,30,1.66673427E8
large,Q,300,0.99,0.22393830099097833,-26,26,1.7584215E8
large,Q,300,0.99,0.1902617381941507,-30,30,1.78433653E8
large,Q,300,0.99,0.1790957714867929,-26,26,1.7682952E8
large,Q,300,0.99,0.2245629500754216,-32,32,1.7333296E8
large,Q,300,0.99,0.20427163331170384,-36,36,1.71656754E8
large,Q,300,0.99,0.2040697550382653,-20,20,1.7064851E8
large,Q,300,0.99,0.13663316429786931,-59,59,1.70214492E8
large,Q,300,0.99,0.2356699385014167,-29,29,1.68776957E8
large,Q,300,0.99,0.148486914478827,-31,31,1.77990183E8
large,Q,300,0.99,0.1579591444210493,-27,27,1.66180727E8
large,Q,300,0.99,0.20132658630856604,-357,357,1.7719501E8
large,Q,300,0.99,0.19901211151996812,-22,22,1.70661507E8
large,Q,300,0.99,0.1491627464036327,-30,30,1.73111225E8
large,Q,300,0.99,0.24318640528108837,-71,71,1.67211027E8
large,Q,300,0.99,0.21503992649534887,-25,25,1.68639898E8
large,Q,300,0.99,0.23196110192789532,-99,99,1.72156938E8
large,Q,300,0.99,0.08434451959940148,-18,18,1.70748546E8
large,Q,300,0.99,0.24666903366301796,-27,27,1.60863813E8
large,Q,300,0.99,0.14928126668127817,-30,30,1.67507592E8
large,Q,300,0.99,0.23324460445550343,-29,29,1.70296806E8
large,Q,300,0.99,0.14557670390212873,-19,19,1.66568271E8
large,Q,300,0.99,0.09461856266792079,-18,18,1.70740276E8
large,Q,300,0.99,0.1991372343233655,-377,377,1.64820385E8
large,Q,300,0.99,0.09113847219540538,-20,20,1.77130812E8
large,Q,300,0.99,0.1247823538970092,-20,20,1.71165235E8
large,Q,300,0.99,0.17430776276898285,-21,21,1.70095551E8
large,Q,300,0.99,0.19044794789034647,-175,175,1.64732557E8
large,Q,300,0.99,0.16225894856241574,-28,28,1.64900729E8
large,Q,300,0.99,0.23983571057289033,-54,54,1.73143127E8
large,Q,300,0.99,0.21319286809091498,-29,29,1.65064175E8
large,Q,300,0.99,0.15492346846753335,-26,26,1.71990735E8
large,Q,300,0.99,0.25193608387753574,-24,24,1.75822852E8
large,Q,300,0.99,0.19657611025688126,-20,20,1.713275E8
large,Q,300,0.99,0.24230343741535965,-37,37,1.6726262E8
large,Q,300,0.99,0.227958070331308,-24,24,1.64852286E8
large,Q,300,0.99,0.19529981849489353,-24,24,1.74902041E8
large,Q,300,0.99,0.25002530298619874,-93,93,1.68916771E8
large,Q,300,0.99,0.14824389754280176,-21,21,1.69815526E8
large,Q,300,0.99,0.1948694977850982,-115,115,1.77089852E8
large,Q,300,0.99,0.2740224477040871,-33,33,1.71863129E8
large,Q,300,0.99,0.2034563126481963,-28,28,1.72722894E8
large,Q,300,0.99,0.17882680599296918,-48,48,1.68541437E8
large,Q,300,0.99,0.24314151283538088,-40,40,2.36384074E8
large,Q,300,0.99,0.18382837025696475,-180,180,2.93429436E8
large,Q,300,0.99,0.2234646064526764,-21,21,2.20046182E8
large,Q,300,0.99,0.22314566239891742,-44,44,1.88048602E8
large,Q,300,0.99,0.15191795513999784,-21,21,3.424758E8
large,Q,300,0.99,0.21484207044107606,-30,30,3.53017466E8
large,Q,400,0.8,0.09453945742787129,-29,29,4.0351318E8
large,Q,400,0.8,0.0826964437534512,-44,44,4.17256023E8
large,Q,400,0.8,0.030493016761311775,-21,21,3.32816345E8
large,Q,400,0.8,0.056666222165847824,-21,21,4.12371946E8
large,Q,400,0.8,0.10061980241201374,-25,25,4.13585384E8
large,Q,400,0.8,0.08510935176312362,-31,31,3.68210843E8
large,Q,400,0.8,0.1222872851618817,-411,411,3.32949072E8
large,Q,400,0.8,0.10679559281983764,-22,22,3.61170068E8
large,Q,400,0.8,0.04179213694878037,-22,22,4.25453917E8
large,Q,400,0.8,0.02510437979566671,-23,23,3.66082896E8
large,Q,400,0.8,0.0326526818227697,-25,25,3.84936278E8
large,Q,400,0.8,0.047715015925750226,-20,20,3.95590979E8
large,Q,400,0.8,0.0455968914705247,-28,28,4.15076877E8
large,Q,400,0.8,0.02584353049505994,-20,20,4.09352333E8
large,Q,400,0.8,0.07370347914718733,-30,30,4.10865094E8
large,Q,400,0.8,0.025110435521640273,-31,31,4.02771569E8
large,Q,400,0.8,0.0433455495653563,-24,24,4.07977813E8
large,Q,400,0.8,0.028018246055957263,-24,24,4.16120174E8
large,Q,400,0.8,0.07269201481820708,-18,18,3.97254582E8
large,Q,400,0.8,0.03358744506622724,-18,18,3.99007982E8
large,Q,400,0.8,0.14488729877489726,-25,25,4.00966575E8
large,Q,400,0.8,0.03616916599879394,-21,21,3.13289882E8
large,Q,400,0.8,0.1645186073033862,-31,31,3.11894881E8
large,Q,400,0.8,0.03278385109797943,-22,22,3.59026761E8
large,Q,400,0.8,0.03748250788716101,-16,16,4.02750696E8
large,Q,400,0.8,0.1509068863469505,-30,30,3.80832802E8
large,Q,400,0.8,0.1303896145363148,-115,115,3.88860554E8
large,Q,400,0.8,0.04455045386145162,-24,24,4.02360395E8
large,Q,400,0.8,0.14671019109268024,-38,38,2.94882333E8
large,Q,400,0.8,0.11426777632122498,-27,27,4.18053561E8
large,Q,400,0.8,0.14480897853329333,-28,28,3.11159571E8
large,Q,400,0.8,0.07329665840082389,-24,24,4.047534E8
large,Q,400,0.8,0.03252440632195963,-40,40,3.99069422E8
large,Q,400,0.8,0.15163157439289177,-28,28,3.92168462E8
large,Q,400,0.8,0.14887878912507557,-34,34,3.3158164E8
large,Q,400,0.8,0.04068714923848482,-24,24,3.95952529E8
large,Q,400,0.8,0.03824545649736111,-23,23,4.14612139E8
large,Q,400,0.8,0.031449136440740766,-35,35,3.71365151E8
large,Q,400,0.8,0.12881171742057607,-23,23,3.71473853E8
large,Q,400,0.8,0.07152998076035111,-18,18,4.11783541E8
large,Q,400,0.8,0.040404281202038206,-43,43,3.19659938E8
large,Q,400,0.8,0.0581063258484229,-42,42,4.12232131E8
large,Q,400,0.8,0.09972907637588246,-28,28,3.44499377E8
large,Q,400,0.8,0.052699578350086984,-29,29,4.07498109E8
large,Q,400,0.8,0.10822464894968853,-384,384,4.03745942E8
large,Q,400,0.8,0.028021706287440384,-22,22,2.9074223E8
large,Q,400,0.8,0.08317239620080841,-19,19,3.99478628E8
large,Q,400,0.8,0.051493322070032654,-149,149,3.86814921E8
large,Q,400,0.8,0.0256040854296109,-23,23,4.1826348E8
large,Q,400,0.8,0.020345336210433773,-27,27,3.95993883E8
large,Q,400,0.8,0.11241160641024406,-22,22,3.55005598E8
large,Q,400,0.8,0.0740382475294068,-21,21,3.95582708E8
large,Q,400,0.8,0.10815995360842212,-28,28,2.80146211E8
large,Q,400,0.8,0.11561321200371788,-57,57,3.71465187E8
large,Q,400,0.8,0.05346832197705842,-24,24,2.57987284E8
large,Q,400,0.8,0.06721736041978366,-1372,1372,3.38316397E8
large,Q,400,0.8,0.14541854805014265,-32,32,2.9104746E8
large,Q,400,0.8,0.08603070923146072,-28,28,3.89030301E8
large,Q,400,0.8,0.11085572669712107,-38,38,3.43684117E8
large,Q,400,0.8,0.040364099707995926,-103,103,3.04123522E8
large,Q,400,0.8,0.0594754990323072,-16,16,3.55193857E8
large,Q,400,0.8,0.05102596074328303,-147,147,4.38236171E8
large,Q,400,0.8,0.04970707817163644,-16,16,3.63455159E8
large,Q,400,0.8,0.07720112323146289,-33,33,4.08048704E8
large,Q,400,0.8,0.1059470701183911,-19,19,3.977398E8
large,Q,400,0.8,0.025311584614361227,-22,22,3.85967759E8
large,Q,400,0.8,0.0749359550046016,-26,26,3.87730611E8
large,Q,400,0.8,0.09372218540706845,-28,28,4.01827522E8
large,Q,400,0.8,0.10870534232940354,-35,35,3.77845484E8
large,Q,400,0.8,0.04054696153503201,-21,21,3.96539359E8
large,Q,400,0.8,0.05742067012441554,-24,24,3.90065327E8
large,Q,400,0.8,0.10448195488927281,-44,44,3.84353387E8
large,Q,400,0.8,0.0900383951881718,-22,22,4.022001E8
large,Q,400,0.8,0.13141032822913523,-35,35,3.24209247E8
large,Q,400,0.8,0.03492380634963288,-18,18,3.97965473E8
large,Q,400,0.8,0.029720983965277448,-18,18,4.18089794E8
large,Q,400,0.8,0.15441128325983278,-27,27,3.71647932E8
large,Q,400,0.8,0.05453748696575289,-22,22,4.4101672E8
large,Q,400,0.8,0.13757837801563833,-21,21,3.16799044E8
large,Q,400,0.8,0.09032497949561336,-21,21,3.9378953E8
large,Q,400,0.8,0.03051917659072645,-19,19,3.84559761E8
large,Q,400,0.8,0.07661749985178279,-22,22,3.95298352E8
large,Q,400,0.8,0.033977336855897544,-22,22,3.80445651E8
large,Q,400,0.8,0.04891490226671236,-17,17,3.05173515E8
large,Q,400,0.8,0.04028779420487538,-21,21,3.60007436E8
large,Q,400,0.8,0.06729035547610884,-1530,1530,3.90184268E8
large,Q,400,0.8,0.07218907250810558,-30,30,4.02644358E8
large,Q,400,0.8,0.07370240204177447,-24,24,4.23956517E8
large,Q,400,0.8,0.06820014361660753,-26,26,2.72577683E8
large,Q,400,0.8,0.043032460175179255,-18,18,3.68499926E8
large,Q,400,0.8,0.05971000267296622,-26,26,3.97648821E8
large,Q,400,0.8,0.0639453483141117,-23,23,3.92625717E8
large,Q,400,0.8,0.1483892315073947,-138,138,4.18390692E8
large,Q,400,0.8,0.029411186529312072,-26,26,4.11376698E8
large,Q,400,0.8,0.03298987522029906,-23,23,3.95218795E8
large,Q,400,0.8,0.06379401950885222,-23,23,3.78997088E8
large,Q,400,0.8,0.043675119810029805,-28,28,3.48322041E8
large,Q,400,0.8,0.041774639699375005,-25,25,3.62278348E8
large,Q,400,0.8,0.07716587656552898,-21,21,2.82146158E8
large,Q,400,0.8,0.14998618468541092,-43,43,3.73832986E8
large,Q,400,0.9,0.1869114486766661,-23,23,3.53486143E8
large,Q,400,0.9,0.07905851612031789,-24,24,3.81101011E8
large,Q,400,0.9,0.14569655742059195,-249,249,2.45875355E8
large,Q,400,0.9,0.05643082040860836,-20,20,2.40500546E8
large,Q,400,0.9,0.04424224709366342,-16,16,3.81327866E8
large,Q,400,0.9,0.08400414861119154,-29,29,3.50587834E8
large,Q,400,0.9,0.06846999729528314,-22,22,3.64654025E8
large,Q,400,0.9,0.04434055854608543,-20,20,2.65670421E8
large,Q,400,0.9,0.1776574549528278,-25,25,3.68381378E8
large,Q,400,0.9,0.18174531272095873,-56,56,2.87389423E8
large,Q,400,0.9,0.14786797971289678,-135,135,3.84255712E8
large,Q,400,0.9,0.11203311129817628,-22,22,2.7975788E8
large,Q,400,0.9,0.1422752148465587,-171,171,3.63893115E8
large,Q,400,0.9,0.10239075135142262,-18,18,4.21720262E8
large,Q,400,0.9,0.12916789556008412,-35,35,3.64379121E8
large,Q,400,0.9,0.08034634463871093,-21,21,3.66996224E8
large,Q,400,0.9,0.16823586409153712,-22,22,4.18785719E8
large,Q,400,0.9,0.115054305426181,-20,20,3.67078144E8
large,Q,400,0.9,0.12297470553222611,-22,22,4.14310847E8
large,Q,400,0.9,0.06788994822054484,-208,208,3.69028466E8
large,Q,400,0.9,0.16715406518145937,-26,26,3.78997088E8
large,Q,400,0.9,0.05559014618975677,-24,24,3.77722998E8
large,Q,400,0.9,0.08707346951236361,-26,26,4.33929471E8
large,Q,400,0.9,0.05545768996489153,-21,21,3.8250822E8
large,Q,400,0.9,0.061833603530113024,-30,30,3.8588387E8
large,Q,400,0.9,0.11377083004131983,-36,36,4.07405949E8
large,Q,400,0.9,0.20568199703025125,-30,30,4.07326392E8
large,Q,400,0.9,0.06562191458792821,-24,24,3.26309231E8
large,Q,400,0.9,0.08701525100674123,-16,16,3.90708083E8
large,Q,400,0.9,0.19392828540350937,-39,39,3.92165311E8
large,Q,400,0.9,0.18215374313796984,-30,30,3.48243272E8
large,Q,400,0.9,0.16929554955060544,-23,23,3.85106813E8
large,Q,400,0.9,0.15900619589324805,-33,33,3.77366962E8
large,Q,400,0.9,0.10005348184842155,-28,28,3.74801452E8
large,Q,400,0.9,0.10278484576027402,-28,28,3.99944153E8
large,Q,400,0.9,0.12453869878711377,-29,29,3.7830904E8
large,Q,400,0.9,0.08625358738753253,-27,27,3.22141164E8
large,Q,400,0.9,0.08760156182587231,-28,28,3.46741145E8
large,Q,400,0.9,0.09582428377571528,-31,31,3.96471224E8
large,Q,400,0.9,0.1939276645214385,-25,25,3.55788564E8
large,Q,400,0.9,0.06575597494769347,-20,20,3.85133201E8
large,Q,400,0.9,0.08768751387928297,-23,23,3.50355071E8
large,Q,400,0.9,0.10803618822727845,-37,37,3.59184299E8
large,Q,400,0.9,0.10819321808644755,-30,30,3.98257707E8
large,Q,400,0.9,0.11831693941123911,-38,38,3.94204249E8
large,Q,400,0.9,0.09753723228616007,-180,180,3.6303532E8
large,Q,400,0.9,0.07361748856897421,-18,18,2.58169634E8
large,Q,400,0.9,0.1935166730936153,-24,24,3.57232795E8
large,Q,400,0.9,0.07937833443746367,-28,28,3.91160217E8
large,Q,400,0.9,0.08499557592589202,-23,23,4.02381269E8
large,Q,400,0.9,0.11791907841485161,-186,186,4.07067241E8
large,Q,400,0.9,0.04643033792291895,-17,17,3.66730378E8
large,Q,400,0.9,0.14422745674176984,-22,22,3.66254612E8
large,Q,400,0.9,0.06562231173419875,-24,24,3.79433469E8
large,Q,400,0.9,0.07642827646426742,-23,23,3.11381307E8
large,Q,400,0.9,0.058495691560447094,-29,29,3.52212053E8
large,Q,400,0.9,0.21177882715285423,-30,30,3.65287328E8
large,Q,400,0.9,0.0757203423721231,-34,34,3.37470812E8
large,Q,400,0.9,0.0985352700474591,-26,26,3.96863888E8
large,Q,400,0.9,0.20402458111893385,-30,30,3.83664551E8
large,Q,400,0.9,0.1355898836545033,-18,18,3.63874998E8
large,Q,400,0.9,0.06354694291998086,-21,21,2.56078709E8
large,Q,400,0.9,0.13615938543908257,-26,26,3.47839581E8
large,Q,400,0.9,0.18453694664082554,-2416,2416,3.10133998E8
large,Q,400,0.9,0.04175943398060955,-22,22,3.95790658E8
large,Q,400,0.9,0.07763262034502016,-21,21,3.20074263E8
large,Q,400,0.9,0.1505200230120156,-28,28,3.7642961E8
large,Q,400,0.9,0.07628173884804079,-19,19,3.77042827E8
large,Q,400,0.9,0.04884419391801709,-19,19,3.7557851E8
large,Q,400,0.9,0.1960621892933445,-24,24,3.3334016E8
large,Q,400,0.9,0.14943129467028804,-21,21,3.93521321E8
large,Q,400,0.9,0.17685589998877593,-30,30,2.95268695E8
large,Q,400,0.9,0.09678157852580682,-28,28,4.06418184E8
large,Q,400,0.9,0.06047067313149457,-21,21,3.60353233E8
large,Q,400,0.9,0.12154036605599217,-24,24,3.5882905E8
large,Q,400,0.9,0.15887304655867718,-22,22,4.13121828E8
large,Q,400,0.9,0.05106503962382014,-22,22,3.63257448E8
large,Q,400,0.9,0.11752498711327064,-27,27,3.6047493E8
large,Q,400,0.9,0.19389587836254174,-26,26,3.99016647E8
large,Q,400,0.9,0.17705675960085454,-29,29,3.98126556E8
large,Q,400,0.9,0.12975177708754426,-25,25,3.36848535E8
large,Q,400,0.9,0.158525363502537,-28,28,4.10054559E8
large,Q,400,0.9,0.12357142701175317,-26,26,3.61596996E8
large,Q,400,0.9,0.1833861151416598,-41,41,4.04412723E8
large,Q,400,0.9,0.06858884282484112,-24,24,3.58068141E8
large,Q,400,0.9,0.05168473442292054,-17,17,3.71091035E8
large,Q,400,0.9,0.19499880220630095,-22,22,3.31085001E8
large,Q,400,0.9,0.1228035313337279,-21,21,2.50342744E8
large,Q,400,0.9,0.12372652236100823,-27,27,3.43666394E8
large,Q,400,0.9,0.07096649870777538,-22,22,2.82765678E8
large,Q,400,0.9,0.1100672879331217,-22,22,3.28894827E8
large,Q,400,0.9,0.10009982639425807,-20,20,2.41488311E8
large,Q,400,0.9,0.04603650532053738,-33,33,3.39232482E8
large,Q,400,0.9,0.10583078705287274,-23,23,3.97251037E8
large,Q,400,0.9,0.19336463560146244,-43,43,3.71299772E8
large,Q,400,0.9,0.10179096669827992,-20,20,3.104026E8
large,Q,400,0.9,0.12934393657756793,-44,44,3.02734429E8
large,Q,400,0.9,0.10280805599102738,-27,27,3.68095446E8
large,Q,400,0.9,0.11705334188858174,-28,28,2.51964206E8
large,Q,400,0.9,0.148082694973811,-33,33,3.76941609E8
large,Q,400,0.99,0.2546743402062912,-41,41,3.62038103E8
large,Q,400,0.99,0.14266258815512778,-1957,1957,3.70768869E8
large,Q,400,0.99,0.28779149313647157,-38,38,3.40733033E8
large,Q,400,0.99,0.23224746958205778,-32,32,3.77455971E8
large,Q,400,0.99,0.2699345075104542,-36,36,3.6171515E8
large,Q,400,0.99,0.2855252696077204,-206,206,3.80473615E8
large,Q,400,0.99,0.2766682594657177,-30,30,3.29381225E8
large,Q,400,0.99,0.17582351979776334,-39,39,3.22130531E8
large,Q,400,0.99,0.24298847088047282,-38,38,3.56984672E8
large,Q,400,0.99,0.20568323429875335,-24,24,4.03058683E8
large,Q,400,0.99,0.17231915659716357,-23,23,3.1696958E8
large,Q,400,0.99,0.2375691489564815,-24,24,3.32502451E8
large,Q,400,0.99,0.2041367275188346,-270,270,3.45329997E8
large,Q,400,0.99,0.20743929061798738,-19,19,2.647311E8
large,Q,400,0.99,0.09740191803385212,-18,18,3.88094918E8
large,Q,400,0.99,0.17921982164592265,-41,41,3.02814774E8
large,Q,400,0.99,0.1329423378075809,-18,18,3.84604266E8
large,Q,400,0.99,0.2682799724692577,-24,24,3.41887001E8
large,Q,400,0.99,0.2012711913349463,-26,26,3.64596917E8
large,Q,400,0.99,0.10649061613329636,-18,18,3.42287541E8
large,Q,400,0.99,0.1708944610566796,-24,24,3.79024657E8
large,Q,400,0.99,0.0839066818054981,-16,16,3.31467425E8
large,Q,400,0.99,0.19568999534944886,-18,18,3.64450406E8
large,Q,400,0.99,0.2444183362321084,-26,26,3.2365038E8
large,Q,400,0.99,0.22669084793731642,-24,24,3.37807155E8
large,Q,400,0.99,0.24192780657094715,-18,18,3.76916403E8
large,Q,400,0.99,0.21309288297415385,-30,30,3.08900474E8
large,Q,400,0.99,0.19198402358863298,-37,37,3.95016358E8
large,Q,400,0.99,0.22345488781368594,-26,26,3.72006725E8
large,Q,400,0.99,0.2384343603168233,-33,33,3.42060686E8
large,Q,400,0.99,0.20834794825053748,-24,24,2.65861831E8
large,Q,400,0.99,0.22333787786063208,-36,36,3.64638665E8
large,Q,400,0.99,0.2259150730698014,-27,27,3.40383298E8
large,Q,400,0.99,0.25099255371008056,-41,41,3.68907949E8
large,Q,400,0.99,0.2277890425350937,-25,25,3.56849583E8
large,Q,400,0.99,0.19586459415124047,-22,22,2.67954725E8
large,Q,400,0.99,0.28993001296324294,-23,23,3.99859476E8
large,Q,400,0.99,0.214138747765646,-29,29,3.61800614E8
large,Q,400,0.99,0.2493423181854375,-39,39,2.99910557E8
large,Q,400,0.99,0.18522116812112976,-20,20,3.75400098E8
large,Q,400,0.99,0.2445935116224387,-25,25,2.72122398E8
large,Q,400,0.99,0.22784678122440383,-19,19,3.62425253E8
large,Q,400,0.99,0.18737294730152954,-190,190,3.72865309E8
large,Q,400,0.99,0.23545228595538337,-32,32,3.85177311E8
large,Q,400,0.99,0.21936655261560922,-35,35,3.4474553E8
large,Q,400,0.99,0.09182233343842405,-16,16,3.76047186E8
large,Q,400,0.99,0.0977795978455962,-21,21,3.8091866E8
large,Q,400,0.99,0.20705980618248176,-26,26,3.25630635E8
large,Q,400,0.99,0.08244408288073046,-15,15,3.2381934E8
large,Q,400,0.99,0.19861174070311538,-23,23,3.83612169E8
large,Q,400,0.99,0.20814843553085893,-31,31,3.05487803E8
large,Q,400,0.99,0.1936880509214003,-36,36,3.91492229E8
large,Q,400,0.99,0.2207632957920318,-19,19,3.89862891E8
large,Q,400,0.99,0.1252251975305061,-24,24,3.48588675E8
large,Q,400,0.99,0.17622757166658332,-21,21,3.28522249E8
large,Q,400,0.99,0.24269200126802293,-24,24,3.79674108E8
large,Q,400,0.99,0.16634947619286855,-21,21,2.93865817E8
large,Q,400,0.99,0.21789822148097837,-25,25,3.8790666E8
large,Q,400,0.99,0.19310963640916956,-22,22,3.73829836E8
large,Q,400,0.99,0.18884018267207736,-17,17,3.25947287E8
large,Q,400,0.99,0.18860519799660302,-26,26,4.0021118E8
large,Q,400,0.99,0.2069500130538442,-31,31,3.86287561E8
large,Q,400,0.99,0.09589194273912316,-17,17,3.48360244E8
large,Q,400,0.99,0.11445282996307515,-16,16,3.9321294E8
large,Q,400,0.99,0.2583812842817319,-24,24,3.29914886E8
large,Q,400,0.99,0.08792547552442542,-16,16,3.8702996E8
large,Q,400,0.99,0.1576043225491528,-25,25,3.63249177E8
large,Q,400,0.99,0.2236634662861281,-23,23,2.70561982E8
large,Q,400,0.99,0.22031591184923816,-21,21,2.46903292E8
large,Q,400,0.99,0.20605868586216047,-28,28,3.28289879E8
large,Q,400,0.99,0.21222810617328491,-48,48,2.96298995E8
large,Q,400,0.99,0.0743264197359439,-15,15,3.38609419E8
large,Q,400,0.99,0.23419690776164437,-27,27,4.11403874E8
large,Q,400,0.99,0.20741076081544607,-25,25,3.46190943E8
large,Q,400,0.99,0.23874233751057972,-26,26,2.50170634E8
large,Q,400,0.99,0.15099249864147524,-26,26,2.0047482E8
large,Q,400,0.99,0.22308886290560537,-21,21,1.88730743E8
large,Q,400,0.99,0.1838715477758459,-26,26,1.84126296E8
large,Q,400,0.99,0.23124372839003193,-28,28,1.83332697E8
large,Q,400,0.99,0.1877491217195928,-22,22,1.74657856E8
large,Q,400,0.99,0.1400377338311909,-25,25,1.83158617E8
large,Q,400,0.99,0.18010782116044766,-28,28,1.91432129E8
large,Q,400,0.99,0.222432770220367,-67,67,1.75564095E8
large,Q,400,0.99,0.2813163428206411,-32,32,1.94909784E8
large,Q,400,0.99,0.23011913830179154,-37,37,1.83087331E8
large,Q,400,0.99,0.22222588356504502,-21,21,1.81342989E8
large,Q,400,0.99,0.15153194621599386,-23,23,1.8124374E8
large,Q,400,0.99,0.20347154023603053,-20,20,1.85645751E8
large,Q,400,0.99,0.2091591354078126,-22,22,1.79539571E8
large,Q,400,0.99,0.17525664679720876,-22,22,1.8320903E8
large,Q,400,0.99,0.2006874138964605,-24,24,1.79616371E8
large,Q,400,0.99,0.22279070282016145,-27,27,1.85757997E8
large,Q,400,0.99,0.2591099466356406,-38,38,1.79912149E8
large,Q,400,0.99,0.25113377423429584,-26,26,1.80999556E8
large,Q,400,0.99,0.20785900547941605,-24,24,1.8310663E8
large,Q,400,0.99,0.2175927349203235,-22,22,1.82970753E8
large,Q,400,0.99,0.15155775672337546,-21,21,1.89989472E8
large,Q,400,0.99,0.19703511321675649,-31,31,1.85642995E8
large,Q,400,0.99,0.21395247471572176,-23,23,1.87903667E8
large,Q,400,0.99,0.2190027645142767,-21,21,1.83092057E8
large,Q,500,0.8,0.03571327567620308,-20,20,1.92997664E8
large,Q,500,0.8,0.025999632146561424,-23,23,2.02864281E8
large,Q,500,0.8,0.09556892921342586,-28,28,1.97804942E8
large,Q,500,0.8,0.04139974922224754,-21,21,2.02946988E8
large,Q,500,0.8,0.14559960011161488,-23,23,2.07084729E8
large,Q,500,0.8,0.04358788549290549,-21,21,1.92952372E8
large,Q,500,0.8,0.04532879095709852,-23,23,2.00724518E8
large,Q,500,0.8,0.1146738041263542,-23,23,1.90801975E8
large,Q,500,0.8,0.03193451899798605,-19,19,1.92572311E8
large,Q,500,0.8,0.08556190763534577,-36,36,2.00106575E8
large,Q,500,0.8,0.047358206064251895,-20,20,2.00440162E8
large,Q,500,0.8,0.05765278767102844,-22,22,2.05077298E8
large,Q,500,0.8,0.03572364758581914,-19,19,2.00963583E8
large,Q,500,0.8,0.025557795849429077,-27,27,1.97116106E8
large,Q,500,0.8,0.029075528628709435,-24,24,1.99683584E8
large,Q,500,0.8,0.04316897646324991,-23,23,2.05612928E8
large,Q,500,0.8,0.03588148827390247,-17,17,2.023255E8
large,Q,500,0.8,0.07676670097069538,-36,36,2.04635403E8
large,Q,500,0.8,0.08239694232208539,-29,29,1.96472956E8
large,Q,500,0.8,0.021877894198033987,-19,19,1.98227538E8
large,Q,500,0.8,0.148809475813932,-26,26,2.03993436E8
large,Q,500,0.8,0.03953235008148881,-35,35,2.02324318E8
large,Q,500,0.8,0.03538266872706641,-20,20,2.01436197E8
large,Q,500,0.8,0.06718495391734036,-27,27,2.00134932E8
large,Q,500,0.8,0.13512783334666456,-29,29,2.03024181E8
large,Q,500,0.8,0.10741483521830952,-35,35,2.03267972E8
large,Q,500,0.8,0.03465641904716543,-19,19,1.99170798E8
large,Q,500,0.8,0.028956669489798248,-22,22,1.93628604E8
large,Q,500,0.8,0.12186042093785021,-34,34,2.03996586E8
large,Q,500,0.8,0.03461735043174663,-27,27,1.99229874E8
large,Q,500,0.8,0.093578327091695,-18,18,2.03351861E8
large,Q,500,0.8,0.05156743951028098,-28,28,1.9861902E8
large,Q,500,0.8,0.07310270261832374,-28,28,1.9971588E8
large,Q,500,0.8,0.11510548802428922,-28,28,1.98609962E8
large,Q,500,0.8,0.038570039996517425,-19,19,1.89353412E8
large,Q,500,0.8,0.044994799322341184,-22,22,1.89258101E8
large,Q,500,0.8,0.017880343747938232,-23,23,1.9906958E8
large,Q,500,0.8,0.17482975120819866,-29,29,1.96159062E8
large,Q,500,0.8,0.027665606973489076,-20,20,2.01848553E8
large,Q,500,0.8,0.047404224686537155,-23,23,1.9103395E8
large,Q,500,0.8,0.07769361461262214,-33,33,2.02464921E8
large,Q,500,0.8,0.0997367466599437,-36,36,1.93204039E8
large,Q,500,0.8,0.04660535001512378,-27,27,2.09334768E8
large,Q,500,0.8,0.06774066095705078,-24,24,2.00529959E8
large,Q,500,0.8,0.04815706915724283,-33,33,1.97437877E8
large,Q,500,0.8,0.04971619820236328,-17,17,1.96630101E8
large,Q,500,0.8,0.06579068302239266,-24,24,1.97995957E8
large,Q,500,0.8,0.03817404198294816,-27,27,2.03151788E8
large,Q,500,0.8,0.0333143083852212,-55,55,2.03486163E8
large,Q,500,0.8,0.07483431616366665,-17,17,3.06043519E8
large,Q,500,0.8,0.1425478061764518,-26,26,4.27746097E8
large,Q,500,0.8,0.07251029314127955,-31,31,4.29492802E8
large,Q,500,0.8,0.03527733846672554,-22,22,4.28633037E8
