gridWorld,strategy,maxIteration,gamma,lastMaxDelta,rewards,numOfActions,runningTime
small,valueIteration,7,0.9,0.4448256746722281,-3,3,2819146.0
small,valueIteration,7,0.9,0.4448256746722281,-4,4,2576930.0
small,valueIteration,7,0.9,0.4448256746722281,-3,3,1545844.0
small,valueIteration,7,0.99,0.8929394632180063,-3,3,1392243.0
small,valueIteration,7,0.99,0.8929394632180063,-4,4,3355563.0
small,valueIteration,7,0.99,0.8929394632180063,-3,3,3019613.0
small,valueIteration,7,0.99,0.8929394632180063,-3,3,3011736.0
small,valueIteration,7,0.99,0.8929394632180063,-3,3,3018038.0
small,valueIteration,7,0.99,0.8929394632180063,-7,7,3003859.0
small,valueIteration,7,0.99,0.8929394632180063,-5,5,3239773.0
small,valueIteration,7,0.99,0.8929394632180063,-3,3,2971564.0
small,valueIteration,7,0.99,0.8929394632180063,-4,4,2966050.0
small,valueIteration,7,0.99,0.8929394632180063,-3,3,2982986.0
small,valueIteration,9,0.8,0.011927161380478779,-5,5,3727747.0
small,valueIteration,9,0.8,0.011927161380478779,-4,4,3712781.0
small,valueIteration,9,0.8,0.011927161380478779,-3,3,3690332.0
small,valueIteration,9,0.8,0.011927161380478779,-5,5,3790369.0
small,valueIteration,9,0.8,0.011927161380478779,-3,3,3765163.0
small,valueIteration,9,0.8,0.011927161380478779,-4,4,3522160.0
small,valueIteration,9,0.8,0.011927161380478779,-7,7,3032610.0
small,valueIteration,9,0.8,0.011927161380478779,-4,4,2482802.0
small,valueIteration,9,0.8,0.011927161380478779,-3,3,2509977.0
small,valueIteration,9,0.8,0.011927161380478779,-3,3,2427270.0
small,valueIteration,9,0.9,0.04139833689333905,-5,5,2446961.0
small,valueIteration,9,0.9,0.04139833689333905,-3,3,2407971.0
small,valueIteration,9,0.9,0.04139833689333905,-3,3,4072755.0
small,valueIteration,9,0.9,0.04139833689333905,-3,3,4201543.0
small,valueIteration,9,0.9,0.04139833689333905,-3,3,3041274.0
small,valueIteration,9,0.9,0.04139833689333905,-5,5,4159008.0
small,valueIteration,9,0.9,0.04139833689333905,-4,4,3044426.0
small,valueIteration,9,0.9,0.04139833689333905,-3,3,3608806.0
small,valueIteration,9,0.9,0.04139833689333905,-3,3,3350443.0
small,valueIteration,9,0.9,0.04139833689333905,-5,5,3182666.0
small,valueIteration,9,0.99,0.11532060741141414,-3,3,3038518.0
small,valueIteration,9,0.99,0.11532060741141414,-3,3,2333534.0
small,valueIteration,9,0.99,0.11532060741141414,-5,5,2563934.0
small,valueIteration,9,0.99,0.11532060741141414,-3,3,2623404.0
small,valueIteration,9,0.99,0.11532060741141414,-3,3,2572599.0
small,valueIteration,9,0.99,0.11532060741141414,-3,3,2422937.0
small,valueIteration,9,0.99,0.11532060741141414,-6,6,2008218.0
small,valueIteration,9,0.99,0.11532060741141414,-3,3,5.6493192E7
small,valueIteration,9,0.99,0.11532060741141414,-3,3,1892821.0
small,valueIteration,9,0.99,0.11532060741141414,-3,3,1831382.0
small,valueIteration,11,0.8,9.108177417349594E-4,-3,3,2734862.0
small,valueIteration,11,0.8,9.108177417349594E-4,-4,4,3507587.0
small,valueIteration,11,0.8,9.108177417349594E-4,-3,3,2352045.0
small,valueIteration,11,0.8,9.108177417349594E-4,-3,3,1677388.0
small,valueIteration,11,0.8,9.108177417349594E-4,-3,3,1836502.0
small,valueIteration,11,0.8,9.108177417349594E-4,-3,3,1649031.0
small,valueIteration,11,0.8,9.108177417349594E-4,-3,3,1716772.0
small,valueIteration,11,0.8,9.108177417349594E-4,-3,3,1688021.0
small,valueIteration,11,0.8,9.108177417349594E-4,-3,3,1637609.0
small,valueIteration,11,0.8,9.108177417349594E-4,-3,3,1669117.0
small,valueIteration,11,0.9,0.0046346936520018645,-3,3,2034212.0
small,valueIteration,11,0.9,0.0046346936520018645,-5,5,1682507.0
small,valueIteration,11,0.9,0.0046346936520018645,-5,5,1738040.0
small,valueIteration,11,0.9,0.0046346936520018645,-5,5,1634458.0
small,valueIteration,11,0.9,0.0046346936520018645,-3,3,1636822.0
small,valueIteration,11,0.9,0.0046346936520018645,-3,3,1637609.0
small,valueIteration,11,0.9,0.0046346936520018645,-5,5,1641942.0
small,valueIteration,11,0.9,0.0046346936520018645,-5,5,1646274.0
small,valueIteration,11,0.9,0.0046346936520018645,-3,3,1697080.0
small,valueIteration,11,0.9,0.0046346936520018645,-5,5,2116526.0
small,valueIteration,11,0.99,0.01766555670590897,-3,3,2099196.0
small,valueIteration,11,0.99,0.01766555670590897,-3,3,2802211.0
small,valueIteration,11,0.99,0.01766555670590897,-6,6,2692328.0
small,valueIteration,11,0.99,0.01766555670590897,-3,3,2478076.0
small,valueIteration,11,0.99,0.01766555670590897,-4,4,2343381.0
small,valueIteration,11,0.99,0.01766555670590897,-4,4,2569448.0
small,valueIteration,11,0.99,0.01766555670590897,-3,3,2511553.0
small,valueIteration,11,0.99,0.01766555670590897,-3,3,2643490.0
small,valueIteration,11,0.99,0.01766555670590897,-3,3,2749435.0
small,valueIteration,11,0.99,0.01766555670590897,-5,5,2629312.0
