gridWorld,iteration,epsilon,lastMaxDelta,rewards,numOfActions,runningTime
large,151,0.25,0.1740457223693772,-422,422,2.6874281E8
large,156,0.25,0.16714918246011834,-52,52,2.69739239E8
large,161,0.25,0.19984751607525109,-45,45,2.74296031E8
large,166,0.25,0.12682470516138267,-28,28,2.75704422E8
large,171,0.25,0.21010049570138722,-64,64,2.77523988E8
large,176,0.25,0.17101516487467983,-37,37,2.80904758E8
large,181,0.25,0.16332359179886602,-33,33,2.87658813E8
large,186,0.25,0.18670478836386195,-53,53,2.88408301E8
large,191,0.25,0.14782474315440552,-30,30,2.89228681E8
large,196,0.25,0.17067025082000153,-203,203,2.9060399E8
large,201,0.25,0.20611701799297055,-53,53,2.92467666E8
large,206,0.25,0.1704726875822562,-142,142,2.94258482E8
large,211,0.25,0.15817259294383668,-86,86,2.95151723E8
large,216,0.25,0.19424158561786165,-52,52,2.96060325E8
large,221,0.25,0.22518157834506036,-2290,2290,3.02970737E8
large,226,0.25,0.24078131806107717,-30,30,3.03678871E8
large,231,0.25,0.17364300578447178,-961,961,3.08952856E8
large,236,0.25,0.19523915266750613,-46,46,3.10269087E8
large,241,0.25,0.24101791579770993,-869,869,3.13143371E8
large,246,0.25,0.16688438994761867,-45,45,3.13806213E8
large,251,0.25,0.2058317243434029,-48,48,3.18119215E8
large,256,0.25,0.15613939526410103,-28,28,3.18583559E8
large,261,0.25,0.19376186902037507,-28,28,3.19032936E8
large,266,0.25,0.24872841668555523,-107,107,3.20034091E8
large,271,0.25,0.1793168462957837,-31,31,3.21184514E8
large,276,0.25,0.16817575308910016,-760,760,3.23627537E8
large,281,0.25,0.2277341629992513,-45,45,3.30905801E8
large,286,0.25,0.23109169695117338,-30,30,3.33452406E8
large,291,0.25,0.20117546809954412,-32,32,3.34406694E8
large,296,0.25,0.17500798133090179,-39,39,3.35088834E8
large,301,0.25,0.2436448972493359,-29,29,3.35572082E8
large,306,0.25,0.24008705415664888,-32,32,3.35892672E8
large,311,0.25,0.1799507698346261,-47,47,3.37508227E8
large,316,0.25,0.11414298355102126,-20,20,3.37789432E8
large,321,0.25,0.1687913993616501,-37,37,3.38180915E8
large,326,0.25,0.24328406777938483,-21,21,3.38481419E8
large,331,0.25,0.226529274667012,-55,55,3.38810673E8
large,336,0.25,0.22066736745133753,-52,52,3.395641E8
large,341,0.25,0.17390806750838905,-80,80,3.50314505E8
large,346,0.25,0.18833131455448004,-218,218,3.53708666E8
large,351,0.25,0.17984898866771282,-37,37,3.54199397E8
large,356,0.25,0.09542689245163416,-23,23,3.54500689E8
large,361,0.25,0.22546125983846999,-44,44,3.55171801E8
large,366,0.25,0.14509062057736166,-20,20,3.55792502E8
large,371,0.25,0.22486725031456878,-25,25,3.56332858E8
large,376,0.25,0.16343575730680548,-23,23,3.61030646E8
large,381,0.25,0.17290569747138984,-34,34,3.61337058E8
large,386,0.25,0.1793028059060351,-28,28,3.61676553E8
large,391,0.25,0.17916318368439033,-26,26,3.6218934E8
large,396,0.25,0.2559874584718891,-31,31,3.62550496E8
large,401,0.25,0.23577345582996223,-33,33,3.62863997E8
large,406,0.25,0.2111092853110481,-41,41,3.63255873E8
large,411,0.25,0.22669579930807648,-26,26,3.63607183E8
large,416,0.25,0.22554649871131005,-141,141,3.64146752E8
large,421,0.25,0.11435261865880442,-22,22,3.6440669E8
large,426,0.25,0.23330643957056374,-46,46,3.64791477E8
large,431,0.25,0.1326713024072248,-27,27,3.66377886E8
large,436,0.25,0.17706672924582456,-26,26,3.67043879E8
large,441,0.25,0.22474244795769227,-32,32,3.67711841E8
large,446,0.25,0.2417661780901348,-44,44,3.682648E8
large,451,0.25,0.16812301358011084,-31,31,3.68903223E8
large,456,0.25,0.21787050917410866,-33,33,3.69320699E8
large,461,0.25,0.229211048405082,-31,31,3.69839E8
large,466,0.25,0.12444693224375136,-28,28,3.70287984E8
large,471,0.25,0.1833923937602968,-86,86,3.709461E8
large,476,0.25,0.09044835458333544,-27,27,3.71466369E8
large,481,0.25,0.09937156561501936,-25,25,3.71925199E8
large,486,0.25,0.2126194877962302,-34,34,3.72354491E8
large,491,0.25,0.08230006580209182,-18,18,3.73563596E8
large,496,0.25,0.20856369903237848,-48,48,3.74053934E8
large,501,0.25,0.20886953126166752,-23,23,3.74557662E8
large,506,0.25,0.21564159213902823,-35,35,3.83475899E8
large,511,0.25,0.1125450569216202,-17,17,3.8408439E8
large,516,0.25,0.20798537931382555,-27,27,3.84685398E8
large,521,0.25,0.22756914248454874,-23,23,3.86146171E8
large,526,0.25,0.19076180147355082,-37,37,3.86730638E8
large,531,0.25,0.20562921124552425,-43,43,3.87334403E8
large,536,0.25,0.2396693653851334,-31,31,3.87972039E8
large,541,0.25,0.3242587736552913,-38,38,3.89304812E8
large,546,0.25,0.2222721834429553,-32,32,3.89940478E8
large,551,0.25,0.16737710569667286,-21,21,3.904958E8
large,556,0.25,0.18447452480313942,-25,25,3.91116895E8
large,561,0.25,0.25020316322319935,-30,30,3.9178525E8
large,566,0.25,0.21893049515937824,-102,102,3.92810036E8
large,571,0.25,0.24922922886081889,-30,30,3.93332669E8
large,576,0.25,0.20559366807964086,-30,30,3.98903613E8
large,581,0.25,0.2219256243133536,-21,21,3.99525495E8
large,586,0.25,0.20839236054116306,-30,30,4.00174946E8
large,591,0.25,0.3280666846171503,-38,38,4.00778318E8
large,596,0.25,0.15016637681034695,-23,23,4.01445886E8
large,1,0.25,0.1374220889505099,-835,835,3189360.0
large,6,0.25,0.14997494560278857,-199,199,4.5536805E7
large,11,0.25,0.16948579379902728,-2658,2658,6.0730181E7
large,16,0.25,0.14643993669197286,-127,127,6.842474E7
large,21,0.25,0.14896347403336274,-53,53,8.7211956E7
large,26,0.25,0.14833802693356946,-126,126,9.3619034E7
large,31,0.25,0.14010368561462272,-246,246,9.9227787E7
large,36,0.25,0.17385781219032048,-133,133,1.12496834E8
large,41,0.25,0.15508153234994015,-2541,2541,1.43045851E8
large,46,0.25,0.14160265966732766,-76,76,1.45547951E8
large,51,0.25,0.1864280325318768,-162,162,1.4852818E8
large,56,0.25,0.16054801528188456,-100,100,1.62447072E8
large,61,0.25,0.18535861493552197,-149,149,1.65633282E8
large,66,0.25,0.1996724392815734,-69,69,1.72351104E8
large,71,0.25,0.15541082654230998,-343,343,1.76257657E8
large,76,0.25,0.1771106985901163,-49,49,1.77285593E8
large,81,0.25,0.16022946693990825,-83,83,1.78186712E8
large,86,0.25,0.18173482894258441,-97,97,1.83970332E8
large,91,0.25,0.15038685731837353,-3617,3617,1.91742872E8
large,96,0.25,0.1652423508383256,-56,56,1.92356877E8
large,101,0.25,0.1581119447744186,-3374,3374,2.00410623E8
large,106,0.25,0.18819703369086183,-58,58,2.0176939E8
large,111,0.25,0.17251565151400694,-25,25,2.02444441E8
large,116,0.25,0.15141554825146453,-185,185,2.04331748E8
large,121,0.25,0.18920370970805767,-97,97,2.05695635E8
large,126,0.25,0.2381304196221663,-38,38,2.06113899E8
large,131,0.25,0.18886938022301347,-51,51,2.08140628E8
large,136,0.25,0.1433914165802861,-39,39,2.10600193E8
large,141,0.25,0.1512607511924111,-183,183,2.15281046E8
large,146,0.25,0.21866459198959332,-31,31,2.1693756E8
large,151,0.25,0.1666703935606666,-37,37,2.17916266E8
large,156,0.25,0.16267638199151646,-195,195,2.18535391E8
large,161,0.25,0.20233416858703346,-46,46,2.22230055E8
large,166,0.25,0.1843374082015945,-67,67,2.22810977E8
large,171,0.25,0.20931399066012313,-84,84,2.23607727E8
large,176,0.25,0.2211661039417656,-58,58,2.24791232E8
large,181,0.25,0.18384383029605011,-271,271,2.3214157E8
large,186,0.25,0.1838344503414433,-49,49,2.33180928E8
large,191,0.25,0.2507466189286891,-54,54,2.40157506E8
large,196,0.25,0.17962719479783829,-24,24,2.40554109E8
large,201,0.25,0.20207328704174898,-45,45,2.40906994E8
large,206,0.25,0.2588307047040379,-39,39,2.41385517E8
large,211,0.25,0.1652648642481278,-43,43,2.42010549E8
large,216,0.25,0.2458553368750298,-38,38,2.46674073E8
large,221,0.25,0.17417442465463395,-23,23,2.47399931E8
large,226,0.25,0.2271969523181907,-59,59,2.4784025E8
large,231,0.25,0.25000471124029877,-100,100,2.49415238E8
large,236,0.25,0.21055082799785696,-61,61,2.50058781E8
large,241,0.25,0.18453519334238422,-193,193,2.51116256E8
large,246,0.25,0.16978292310565735,-21,21,2.51446693E8
large,251,0.25,0.21321339532222083,-351,351,2.52838542E8
large,256,0.25,0.21984376681284146,-57,57,2.53188671E8
large,261,0.25,0.17216348458496356,-49,49,2.53599846E8
large,266,0.25,0.17396697891691382,-28,28,2.55116151E8
large,271,0.25,0.231744873574792,-87,87,2.55797897E8
large,276,0.25,0.13775009274216643,-36,36,2.56203952E8
large,281,0.25,0.20526862817704306,-28,28,2.58095985E8
large,286,0.25,0.22138645738926854,-41,41,2.62564162E8
large,291,0.25,0.20052312051771715,-34,34,2.63297896E8
large,296,0.25,0.22449136702694794,-31,31,2.63862671E8
large,301,0.25,0.12230889229270936,-32,32,2.67803094E8
large,306,0.25,0.22830722625190436,-44,44,2.68544312E8
large,311,0.25,0.1810917926589859,-102,102,2.69486784E8
large,316,0.25,0.1852678859056649,-42,42,2.84505686E8
large,321,0.25,0.17497528917030003,-44,44,2.85586004E8
large,326,0.25,0.2008684589447416,-221,221,2.91452726E8
large,331,0.25,0.17772836115791524,-155,155,2.95184018E8
large,336,0.25,0.2297031210114584,-26,26,2.95778331E8
large,341,0.25,0.22111802602876196,-40,40,2.96451413E8
large,346,0.25,0.1761026922006348,-17,17,2.97659337E8
large,351,0.25,0.2202018602462379,-23,23,2.98241834E8
large,356,0.25,0.22909694016735305,-41,41,2.98909796E8
large,361,0.25,0.13959971358824852,-27,27,2.99662435E8
large,366,0.25,0.2458985543355734,-31,31,3.00330791E8
large,371,0.25,0.18623699001217986,-349,349,3.02915992E8
large,376,0.25,0.2105791569903026,-24,24,3.03546933E8
large,381,0.25,0.17797018779925722,-28,28,3.04128248E8
large,386,0.25,0.2299998119938751,-35,35,3.04862376E8
large,391,0.25,0.2020776633292165,-37,37,3.05599261E8
large,396,0.25,0.17355399779543568,-30,30,3.06241229E8
large,401,0.25,0.20928688879644053,-30,30,3.10772421E8
large,406,0.25,0.22392741921427728,-38,38,3.11480162E8
large,411,0.25,0.19206995410240157,-136,136,3.12629403E8
large,416,0.25,0.20468853029371203,-29,29,3.13388343E8
large,421,0.25,0.2240880361067088,-32,32,3.14310335E8
large,426,0.25,0.22564894969201088,-31,31,3.14870777E8
large,431,0.25,0.17799201448825563,-21,21,3.15465878E8
large,436,0.25,0.18354008249925435,-972,972,3.19630399E8
large,441,0.25,0.0972142369975364,-21,21,3.20221561E8
large,446,0.25,0.24033006814396618,-38,38,3.21027369E8
large,451,0.25,0.18107642265764934,-26,26,3.2155591E8
large,456,0.25,0.14071505248479577,-22,22,3.22125017E8
large,461,0.25,0.19176583501829114,-22,22,3.22691366E8
large,466,0.25,0.24151253119825178,-28,28,3.23874084E8
large,471,0.25,0.18915337708249425,-25,25,3.25308863E8
large,476,0.25,0.19980198153280604,-29,29,3.25954376E8
large,481,0.25,0.18123145478289082,-132,132,3.2691339E8
large,486,0.25,0.21453677995475928,-32,32,3.27517942E8
large,491,0.25,0.20511047158686946,-28,28,3.28152427E8
large,496,0.25,0.10258606165841933,-23,23,3.29097263E8
large,501,0.25,0.21917596768304293,-21,21,3.29727415E8
large,506,0.25,0.2095395242538558,-33,33,3.30301248E8
large,511,0.25,0.2050994365994061,-29,29,3.3093337E8
large,516,0.25,0.08608147308789071,-22,22,3.31463092E8
large,521,0.25,0.18926637434597016,-28,28,3.32079461E8
large,526,0.25,0.20767738449197992,-27,27,3.33418141E8
large,531,0.25,0.21420705548515517,-30,30,3.3398134E8
large,536,0.25,0.27240085527264224,-55,55,3.34682779E8
large,541,0.25,0.23083510841746424,-30,30,3.40804319E8
large,546,0.25,0.18869037909513242,-21,21,3.41673142E8
large,551,0.25,0.18792895503672646,-27,27,3.42581743E8
large,556,0.25,0.17223484477682227,-240,240,3.43936572E8
large,561,0.25,0.18956353841323548,-30,30,3.44786096E8
large,566,0.25,0.24204372999433943,-32,32,3.45389074E8
large,571,0.25,0.2527981499449279,-24,24,3.46356358E8
large,576,0.25,0.08673346351244149,-18,18,3.46968E8
large,581,0.25,0.18678828972980632,-35,35,3.4758555E8
large,586,0.25,0.10503947900016897,-17,17,3.48240121E8
large,591,0.25,0.28539351346587205,-53,53,3.53182488E8
large,596,0.25,0.2725234767175735,-27,27,3.53870536E8
large,1,0.25,0.11957328,-365,365,1524969.0
large,6,0.25,0.15455842825885802,-466,466,3.9891818E7
large,11,0.25,0.13772055557110352,-631,631,5.1784769E7
large,16,0.25,0.1405646615551075,-1647,1647,6.1110242E7
large,21,0.25,0.1490315652541323,-148,148,7.4504532E7
large,26,0.25,0.1542152711014415,-4164,4164,8.6100918E7
large,31,0.25,0.1491309556552678,-63,63,9.2782506E7
large,36,0.25,0.1660055614789595,-91,91,9.6076235E7
large,41,0.25,0.14783028715918323,-3755,3755,1.05137832E8
large,46,0.25,0.1516684891468687,-117,117,1.07113754E8
large,51,0.25,0.17651344830562987,-68,68,1.11750891E8
large,56,0.25,0.1725259678914206,-268,268,1.18865709E8
large,61,0.25,0.1797005838383603,-439,439,1.21630504E8
large,66,0.25,0.16142665633419728,-3225,3225,1.27984413E8
large,71,0.25,0.14595996104312103,-52,52,1.33349376E8
large,76,0.25,0.2402410037523539,-77,77,1.34146125E8
large,81,0.25,0.157517333336191,-67,67,1.38869907E8
large,86,0.25,0.15715708767925296,-49,49,1.42167181E8
large,91,0.25,0.18371843583882175,-80,80,1.4485242E8
large,96,0.25,0.18818512572130475,-87,87,1.46335642E8
large,101,0.25,0.19008136869774095,-80,80,1.46929955E8
large,106,0.25,0.19702661490524576,-92,92,1.48234765E8
large,111,0.25,0.15933540829729242,-1239,1239,1.57854046E8
large,116,0.25,0.13780307990462504,-482,482,1.59875655E8
large,121,0.25,0.13708138307740647,-53,53,1.64927117E8
large,126,0.25,0.1931372211666773,-51,51,1.65445811E8
large,131,0.25,0.19227460395255758,-56,56,1.68307492E8
large,136,0.25,0.15206518372541566,-399,399,1.69522111E8
large,141,0.25,0.15876330621892976,-1900,1900,1.73509403E8
large,146,0.25,0.117183808476236,-24,24,1.74193119E8
large,151,0.25,0.14899575400234077,-41,41,1.76678283E8
large,156,0.25,0.15540950231289408,-415,415,1.77764903E8
large,161,0.25,0.15752983061210646,-204,204,1.78551806E8
large,166,0.25,0.20907350270597203,-337,337,1.79556506E8
large,171,0.25,0.16408924066154107,-27,27,1.80533243E8
large,176,0.25,0.18371048524614064,-34,34,1.85005358E8
large,181,0.25,0.17753719065468587,-1409,1409,1.8776267E8
large,186,0.25,0.1808886630754616,-40,40,1.88196688E8
large,191,0.25,0.216880125839797,-498,498,1.92001629E8
large,196,0.25,0.22623496441650204,-66,66,1.92737726E8
large,201,0.25,0.18773018959838783,-36,36,1.93636875E8
large,206,0.25,0.23084056452328472,-70,70,1.95487161E8
large,211,0.25,0.14844987826832856,-261,261,2.00033319E8
large,216,0.25,0.1579034767397971,-42,42,2.00419287E8
large,221,0.25,0.16594032662589342,-77,77,2.01933623E8
large,226,0.25,0.17166039942272437,-102,102,2.02352281E8
large,231,0.25,0.226770106022526,-29,29,2.02905634E8
large,236,0.25,0.22844003277258085,-44,44,2.03284119E8
large,241,0.25,0.15747112683758813,-42,42,2.03629522E8
large,246,0.25,0.23981464959811127,-47,47,2.07422254E8
large,251,0.25,0.18763955698725,-33,33,2.07910228E8
large,256,0.25,0.20344294398040574,-26,26,2.09920809E8
large,261,0.25,0.21375866384674502,-51,51,2.1134456E8
large,266,0.25,0.23849528403900777,-303,303,2.12157064E8
large,271,0.25,0.18411608692300163,-38,38,2.12594232E8
large,276,0.25,0.2077495646909222,-35,35,2.13181062E8
large,281,0.25,0.1478339259795245,-22,22,2.13478415E8
large,286,0.25,0.08920533053703039,-22,22,2.13797036E8
large,291,0.25,0.23867913694263088,-38,38,2.14109749E8
large,296,0.25,0.16090243708269725,-847,847,2.15874177E8
large,301,0.25,0.25892647206421127,-46,46,2.16206976E8
large,306,0.25,0.24276601539770404,-163,163,2.16775689E8
large,311,0.25,0.2602853362558166,-34,34,2.17091553E8
large,316,0.25,0.2314489027668616,-60,60,2.20629073E8
large,321,0.25,0.19116085723789134,-25,25,2.21185183E8
large,326,0.25,0.24137327624734684,-24,24,2.2848117E8
large,331,0.25,0.23887128861489781,-124,124,2.3727889E8
large,336,0.25,0.21774790067545347,-33,33,2.37885018E8
large,341,0.25,0.22926823666888363,-22,22,2.38430494E8
large,346,0.25,0.1803910476548678,-40,40,2.39092154E8
large,351,0.25,0.2366279990496407,-33,33,2.4058601E8
large,356,0.25,0.11943003512943218,-23,23,2.41198046E8
large,361,0.25,0.09739754320114713,-20,20,2.41804568E8
large,366,0.25,0.2128684118402191,-62,62,2.42719077E8
large,371,0.25,0.21206334043217812,-36,36,2.43314571E8
large,376,0.25,0.22939571685068438,-37,37,2.4398017E8
large,381,0.25,0.2155319944899503,-714,714,2.5071414E8
large,386,0.25,0.1859984925002074,-46,46,2.51621954E8
large,391,0.25,0.16018808804517448,-160,160,2.52957877E8
large,396,0.25,0.20312329145693298,-104,104,2.58417757E8
large,401,0.25,0.1835075922787306,-1434,1434,2.64473525E8
large,406,0.25,0.10699731506268861,-21,21,2.6518481E8
large,411,0.25,0.11944525178090082,-26,26,2.65772033E8
large,416,0.25,0.2257951038624082,-33,33,2.66410063E8
large,421,0.25,0.20608595206208236,-3021,3021,2.78645266E8
large,426,0.25,0.26902752951588216,-225,225,2.80342346E8
large,431,0.25,0.19766610099081028,-47,47,2.81075292E8
large,436,0.25,0.18733655406799077,-36,36,2.82535277E8
large,441,0.25,0.1974364805976574,-21,21,2.83159916E8
large,446,0.25,0.17698286680851005,-28,28,2.84005896E8
large,451,0.25,0.09871886659121998,-19,19,2.8535718E8
large,456,0.25,0.16679936812512608,-30,30,2.86280748E8
large,461,0.25,0.13977731954566153,-26,26,2.8689554E8
large,466,0.25,0.22940912535653712,-24,24,2.87871096E8
large,471,0.25,0.15008396652475753,-24,24,2.88478405E8
large,476,0.25,0.2515899544134488,-40,40,2.89132189E8
large,481,0.25,0.19645680063922466,-29,29,2.89756828E8
large,486,0.25,0.18006894906690363,-35,35,2.90371226E8
large,491,0.25,0.08349240098490185,-19,19,2.90974992E8
large,496,0.25,0.17532516512678242,-28,28,2.9156379E8
large,501,0.25,0.18488120876105718,-24,24,2.92148257E8
large,506,0.25,0.2523026403330202,-49,49,2.98441908E8
large,511,0.25,0.15625738882944873,-25,25,2.99102386E8
large,516,0.25,0.21529861119947746,-35,35,2.99728207E8
large,521,0.25,0.21850609323981285,-29,29,3.00343393E8
large,526,0.25,0.20263209472421728,-38,38,3.01172044E8
large,531,0.25,0.20445145076412974,-27,27,3.01719883E8
large,536,0.25,0.10595229873667567,-19,19,3.02798232E8
large,541,0.25,0.15370693897566845,-23,23,3.03435474E8
large,546,0.25,0.2684199227398594,-52,52,3.0416015E8
large,551,0.25,0.0917160306617788,-26,26,3.0465797E8
large,556,0.25,0.23867890766836197,-30,30,3.05206991E8
large,561,0.25,0.22923158991607728,-46,46,3.0592182E8
large,566,0.25,0.23125577522047536,-34,34,3.06475173E8
large,571,0.25,0.18531367613736816,-30,30,3.07058852E8
large,576,0.25,0.26457872605420985,-24,24,3.13996046E8
large,581,0.25,0.23004302092919726,-35,35,3.1464274E8
large,586,0.25,0.22241664365549774,-36,36,3.15224056E8
large,591,0.25,0.13831040884088353,-31,31,3.15804191E8
large,596,0.25,0.09512177793407162,-22,22,3.16402048E8
large,1,0.25,0.1358895365928534,-1454,1454,5471695.0
large,6,0.25,0.1477166766028999,-2973,2973,5.6735801E7
large,11,0.25,0.14941290100659765,-228,228,6.9477883E7
large,16,0.25,0.14890679866478695,-93,93,8.4050952E7
large,21,0.25,0.16418821961524643,-238,238,9.6821785E7
large,26,0.25,0.15279921153860965,-2887,2887,1.10690265E8
large,31,0.25,0.12443938802283139,-105,105,1.20263861E8
large,36,0.25,0.1728887778551973,-69,69,1.26439357E8
large,41,0.25,0.1373868705815342,-268,268,1.30465246E8
large,46,0.25,0.155444854040649,-47,47,1.44512925E8
large,51,0.25,0.1393363763814266,-119,119,1.49732165E8
large,56,0.25,0.19882474060217703,-499,499,1.68068428E8
large,61,0.25,0.18513356042947549,-112,112,1.78701862E8
large,66,0.25,0.17943351273409647,-78,78,1.81255949E8
large,71,0.25,0.17851758261085138,-525,525,1.95525758E8
large,76,0.25,0.1952627160329934,-266,266,2.01239668E8
large,81,0.25,0.1618860568842322,-276,276,2.04108438E8
large,86,0.25,0.1535801013429694,-39,39,2.13335449E8
large,91,0.25,0.16933694036767477,-71,71,2.26105495E8
large,96,0.25,0.1449032988123422,-1032,1032,2.3282371E8
large,101,0.25,0.20707372899002863,-59,59,2.34589713E8
large,106,0.25,0.2742480906416618,-64,64,2.39503723E8
large,111,0.25,0.2178486382143261,-67,67,2.41685233E8
large,116,0.25,0.17712833822137597,-67,67,2.52676278E8
large,121,0.25,0.19162952661803878,-43,43,2.53903894E8
large,126,0.25,0.18451979307650923,-827,827,2.58341351E8
large,131,0.25,0.16649213108743233,-44,44,2.59761164E8
large,136,0.25,0.19900750612196116,-89,89,2.7055765E8
large,141,0.25,0.19016514320753242,-55,55,2.71798657E8
large,146,0.25,0.21036553610482756,-62,62,2.7391085E8
large,151,0.25,0.21286717761294827,-41,41,2.74958873E8
large,156,0.25,0.19912268154384805,-38,38,2.76091572E8
large,161,0.25,0.15032651610233572,-43,43,2.77676406E8
large,166,0.25,0.15521181458757294,-32,32,2.80293509E8
large,171,0.25,0.18256624787834674,-529,529,2.82862169E8
large,176,0.25,0.17721362492633297,-134,134,2.84014955E8
large,181,0.25,0.19021836676412907,-155,155,2.97482894E8
large,186,0.25,0.1911795311542348,-52,52,2.98388739E8
large,191,0.25,0.18300636875798126,-647,647,3.03028632E8
large,196,0.25,0.26127366929261875,-88,88,3.05711113E8
large,201,0.25,0.18320595463672973,-165,165,3.06834755E8
large,206,0.25,0.18192199945844045,-61,61,3.09841765E8
large,211,0.25,0.1539809483925101,-134,134,3.10890181E8
large,216,0.25,0.2189819918069693,-71,71,3.13171728E8
large,221,0.25,0.209344748878185,-64,64,3.14515135E8
large,226,0.25,0.25896488873879253,-62,62,3.15431219E8
large,231,0.25,0.1854467776749038,-28,28,3.16228362E8
large,236,0.25,0.18953359913649948,-30,30,3.17854157E8
large,241,0.25,0.16440220259347083,-172,172,3.27620342E8
large,246,0.25,0.18291136989781975,-53,53,3.28068538E8
large,251,0.25,0.2224665793219427,-81,81,3.28519098E8
large,256,0.25,0.24690721589110876,-54,54,3.28968475E8
large,261,0.25,0.214898270641384,-222,222,3.30149618E8
large,266,0.25,0.24197072610226567,-22,22,3.33036505E8
large,271,0.25,0.19172483834728204,-197,197,3.33980553E8
large,276,0.25,0.18053052569005335,-36,36,3.34741462E8
large,281,0.25,0.15068707445532148,-223,223,3.37468842E8
large,286,0.25,0.15024778555479656,-31,31,3.38208877E8
large,291,0.25,0.2268944655699472,-64,64,3.38862267E8
large,296,0.25,0.16038393662923056,-1734,1734,3.42218618E8
large,301,0.25,0.25201509223277196,-111,111,3.42910604E8
large,306,0.25,0.21626545027573219,-32,32,3.43254038E8
large,311,0.25,0.10936980294015619,-19,19,3.43548634E8
large,316,0.25,0.19783515954088848,-41,41,3.43917273E8
large,321,0.25,0.09173137151483957,-20,20,3.44255587E8
large,326,0.25,0.23168046929023944,-40,40,3.44658097E8
large,331,0.25,0.22262776901903303,-181,181,3.45423732E8
large,336,0.25,0.26412459005124767,-36,36,3.4574511E8
large,341,0.25,0.26303077882850223,-33,33,3.48639087E8
large,346,0.25,0.1915450665423073,-34,34,3.48932895E8
large,351,0.25,0.1850596760639247,-3602,3602,3.64794233E8
large,356,0.25,0.19173638494440404,-22,22,3.65656361E8
large,361,0.25,0.1774967970867074,-25,25,3.67077749E8
large,366,0.25,0.2524069912518119,-24,24,3.67694511E8
large,371,0.25,0.19900733279655558,-98,98,3.72900754E8
large,376,0.25,0.2413360224736394,-35,35,3.76031432E8
large,381,0.25,0.2467063729310759,-27,27,3.76628895E8
large,386,0.25,0.23005773518437778,-31,31,3.77285436E8
large,391,0.25,0.25331876048941315,-51,51,3.80206194E8
large,396,0.25,0.20799187307971723,-26,26,3.8094426E8
large,401,0.25,0.1154829635404413,-21,21,3.81564173E8
large,406,0.25,0.21330163360103604,-424,424,3.83675972E8
large,411,0.25,0.2550693079176565,-33,33,3.84685004E8
large,416,0.25,0.1054131936063527,-20,20,3.85258443E8
large,421,0.25,0.10697040350964038,-23,23,3.85798799E8
large,426,0.25,0.21614093023101089,-47,47,3.86552226E8
large,431,0.25,0.22490892285088804,-26,26,3.87167018E8
large,436,0.25,0.20666922164017087,-31,31,3.87810956E8
large,441,0.25,0.21406850428500057,-28,28,3.88383213E8
large,446,0.25,0.21867330885972436,-31,31,3.89018486E8
large,451,0.25,0.2574033670554883,-42,42,3.89639974E8
large,456,0.25,0.1666335853372125,-164,164,3.90787246E8
large,461,0.25,0.16804202065337392,-217,217,3.92209028E8
large,466,0.25,0.10385125985764443,-17,17,3.92805704E8
large,471,0.25,0.09279249385466848,-22,22,3.93425616E8
large,476,0.25,0.2563402864336908,-26,26,3.98096624E8
large,481,0.25,0.09664983027256868,-24,24,4.03980281E8
large,486,0.25,0.2313373204084117,-29,29,4.04616735E8
large,491,0.25,0.21172974446327153,-33,33,4.05248463E8
large,496,0.25,0.23037011823068476,-30,30,4.10475186E8
large,501,0.25,0.2023113366406335,-25,25,4.11058865E8
large,506,0.25,0.24317129348229294,-28,28,4.11776058E8
large,511,0.25,0.21698810393396073,-27,27,4.12354617E8
large,516,0.25,0.0941233264596324,-23,23,4.12898123E8
large,521,0.25,0.2741015010891741,-32,32,4.14419155E8
large,526,0.25,0.2418490888720246,-26,26,4.15039067E8
large,531,0.25,0.19350644745788337,-26,26,4.15916161E8
large,536,0.25,0.2031405703909055,-23,23,4.16647138E8
large,541,0.25,0.21280078540262304,-36,36,4.17413562E8
large,546,0.25,0.19753215862229645,-20,20,4.17914533E8
large,551,0.25,0.09127640084451016,-31,31,4.18517904E8
large,556,0.25,0.22876137054152323,-25,25,4.19047626E8
large,561,0.25,0.20145170224168218,-117,117,4.20012154E8
large,566,0.25,0.23838942236015548,-36,36,4.20736042E8
large,571,0.25,0.2363519422501854,-25,25,4.21319327E8
large,576,0.25,0.1112429493990188,-19,19,4.21915609E8
large,581,0.25,0.24712020746314778,-30,30,4.224985E8
large,586,0.25,0.25097404180139016,-25,25,4.23071939E8
large,591,0.25,0.2409574955828626,-31,31,4.29649158E8
large,596,0.25,0.15935841819019014,-25,25,4.30272616E8
large,1,0.25,0.1099,-144,144,679383.0
large,6,0.25,0.14326948217881053,-963,963,1.9886832E7
large,11,0.25,0.13768408353616385,-472,472,5.1367687E7
large,16,0.25,0.15262652480973765,-1339,1339,7.3697543E7
large,21,0.25,0.16263248539196917,-157,157,8.4594065E7
large,26,0.25,0.15940962105230216,-3545,3545,1.3111194E8
large,31,0.25,0.15660571464732964,-74,74,1.34324537E8
large,36,0.25,0.13979037889647739,-125,125,1.47102853E8
large,41,0.25,0.19040076248970328,-157,157,1.525072E8
large,46,0.25,0.1614524036638656,-656,656,1.5835935E8
large,51,0.25,0.16088937100471945,-154,154,1.75300218E8
large,56,0.25,0.18108708711861055,-698,698,1.80986953E8
large,61,0.25,0.1740407053652433,-77,77,1.82523738E8
large,66,0.25,0.13767342117359416,-393,393,1.9565297E8
large,71,0.25,0.19428901649389996,-41,41,1.96712808E8
