gridWorld,iteration,learningRate,lastMaxDelta,rewards,numOfActions,runningTime
small,96,0.1,0.14197185493065057,-2741,2741,3.69110386E8
small,101,0.1,0.17812774618062965,-36,36,3.72164263E8
small,106,0.1,0.1386692032392136,-120,120,3.76272859E8
small,111,0.1,0.1677311010792577,-209,209,3.80660298E8
small,116,0.1,0.17904883204388256,-64,64,3.92156253E8
small,121,0.1,0.1767171269361718,-48,48,3.95104186E8
small,126,0.1,0.2437574311125308,-457,457,4.08277135E8
small,131,0.1,0.19411008935990726,-92,92,4.15206058E8
small,136,0.1,0.17659515994911068,-73,73,4.25796168E8
small,141,0.1,0.18988065608953608,-59,59,4.27172658E8
small,146,0.1,0.19621118671078808,-89,89,4.28481801E8
small,151,0.1,0.2075797163804971,-57,57,4.31875173E8
small,156,0.1,0.2401367970634274,-69,69,4.3516969E8
small,161,0.1,0.26534704992658065,-504,504,4.44260037E8
small,166,0.1,0.22338894093353545,-40,40,4.4833555E8
small,171,0.1,0.17847110510359343,-59,59,4.50378033E8
small,176,0.1,0.15850811356806105,-39,39,4.64668715E8
small,181,0.1,0.16826608944853128,-145,145,4.68689877E8
small,186,0.1,0.2245783313027312,-69,69,4.70184521E8
small,191,0.1,0.21569474995499593,-29,29,4.8900797E8
small,196,0.1,0.19062181066493267,-1764,1764,5.00155372E8
small,201,0.1,0.17829892844525297,-41,41,5.05068988E8
small,206,0.1,0.16219267074565202,-38,38,5.08053155E8
small,211,0.1,0.21222215493205,-31,31,5.10856547E8
small,216,0.1,0.23443049627840473,-81,81,5.1255087E8
small,221,0.1,0.1961243693185395,-43,43,5.14346411E8
small,226,0.1,0.21021760854834848,-29,29,5.16431823E8
small,231,0.1,0.21333845927227157,-35,35,5.24144105E8
small,236,0.1,0.2795019251949107,-74,74,5.26557196E8
small,241,0.1,0.21014795027254207,-47,47,5.27860037E8
small,246,0.1,0.21934312627649177,-37,37,5.36531332E8
small,251,0.1,0.2278715728334033,-30,30,5.38038579E8
small,256,0.1,0.15063572369969158,-29,29,5.39504471E8
small,261,0.1,0.14831861140214286,-42,42,5.40702549E8
small,266,0.1,0.1748934954622996,-317,317,5.44546087E8
small,271,0.1,0.19616472458106315,-46,46,5.46783523E8
small,276,0.1,0.18928801320013022,-1825,1825,5.59783574E8
small,281,0.1,0.21641367921567323,-32,32,5.60992286E8
small,286,0.1,0.14991060107623966,-29,29,5.62294733E8
small,291,0.1,0.2571517760436368,-28,28,5.650997E8
small,296,0.1,0.19285649178226016,-25,25,5.65992548E8
small,301,0.1,0.2356868211166141,-34,34,5.74904089E8
small,306,0.1,0.21906532474921958,-1178,1178,5.82211497E8
small,311,0.1,0.1995357625932681,-46,46,5.83181932E8
small,316,0.1,0.16960199323833702,-126,126,5.96178439E8
small,321,0.1,0.2247395658997502,-332,332,6.20202618E8
small,326,0.1,0.19007587679609372,-36,36,6.21209287E8
small,331,0.1,0.25649704165651777,-72,72,6.22440841E8
small,336,0.1,0.17081678586020743,-23,23,6.23649159E8
small,341,0.1,0.18093057425846348,-19,19,6.24527041E8
small,346,0.1,0.2421914374280867,-38,38,6.28736067E8
small,351,0.1,0.23495390832223606,-49,49,6.29634429E8
small,356,0.1,0.14641800549991757,-26,26,6.30618255E8
small,361,0.1,0.09336332392070457,-16,16,6.31300789E8
small,366,0.1,0.14411801816327596,-22,22,6.35080524E8
small,371,0.1,0.23024725452503603,-21,21,6.36202589E8
small,376,0.1,0.18269019677014953,-20,20,6.3819269E8
small,381,0.1,0.20405029847058564,-29,29,6.39208418E8
small,386,0.1,0.2265209005193496,-31,31,6.40590028E8
small,391,0.1,0.18761765732727476,-26,26,6.41669952E8
small,396,0.1,0.1907409589243283,-21,21,6.42697889E8
small,401,0.1,0.2181623516931488,-36,36,6.43797111E8
small,406,0.1,0.18090759625829378,-21,21,6.44653725E8
small,411,0.1,0.18836853572739276,-31,31,6.45548148E8
small,416,0.1,0.18452448067744598,-33,33,6.46551666E8
small,421,0.1,0.24041631685935627,-30,30,6.48068759E8
small,426,0.1,0.22015206919523767,-45,45,6.49193582E8
small,431,0.1,0.21398024619738276,-31,31,6.50119119E8
small,436,0.1,0.23918329459958088,-41,41,6.51102551E8
small,441,0.1,0.1757384980273713,-31,31,6.52525908E8
small,446,0.1,0.22194764608240902,-28,28,6.54634557E8
small,451,0.1,0.23512291956470222,-30,30,6.55971268E8
small,456,0.1,0.2793510629369109,-26,26,6.57357998E8
small,461,0.1,0.1872828322542892,-67,67,6.58417442E8
small,466,0.1,0.22816731084853537,-35,35,6.59345342E8
small,471,0.1,0.2170187774797956,-28,28,6.60459137E8
small,476,0.1,0.22365312928467418,-32,32,6.61366557E8
small,481,0.1,0.22279303149504415,-336,336,6.64210909E8
small,486,0.1,0.19910183198409825,-22,22,6.65198673E8
small,491,0.1,0.27266670144321026,-21,21,6.6608837E8
small,496,0.1,0.21629153526554923,-44,44,6.67220282E8
small,501,0.1,0.26078972152642255,-27,27,6.68003641E8
small,506,0.1,0.19718041658581598,-23,23,6.68820476E8
small,511,0.1,0.2439795059189338,-24,24,6.75453621E8
small,516,0.1,0.219653252374437,-38,38,6.76022334E8
small,521,0.1,0.22496537643381842,-30,30,6.76781274E8
small,526,0.1,0.21376059739964592,-33,33,6.77382676E8
small,531,0.1,0.26051715303943523,-29,29,6.77957691E8
small,536,0.1,0.23121402975794236,-47,47,6.80036013E8
small,541,0.1,0.09799048867699689,-15,15,6.80521625E8
small,546,0.1,0.20303145415535528,-21,21,6.81105697E8
small,551,0.1,0.16298463837494737,-27,27,6.81683075E8
small,556,0.1,0.20176041669421352,-29,29,6.82254938E8
small,561,0.1,0.15035066128988817,-28,28,6.83233644E8
small,566,0.1,0.20773094204650455,-51,51,6.83929569E8
small,571,0.1,0.22713233796795107,-38,38,6.84562479E8
small,576,0.1,0.21988448994529275,-20,20,6.850603E8
small,581,0.1,0.21464276253382852,-30,30,6.85717628E8
small,586,0.1,0.2146263075580066,-26,26,6.86379682E8
small,591,0.1,0.23633484216259415,-31,31,6.86961392E8
small,596,0.1,0.11371409807664712,-22,22,6.87487963E8
small,1,0.1,0.1371919203261,-2764,2764,1.0467624E7
small,6,0.1,0.1496301654413077,-3295,3295,4.1586141E7
small,11,0.1,0.14888808817682664,-294,294,6.1476912E7
small,16,0.1,0.15857074464922327,-949,949,7.9843501E7
small,21,0.1,0.15545601319365376,-146,146,9.1445007E7
small,26,0.1,0.1534919031118991,-70,70,9.5515006E7
small,31,0.1,0.16930882359247645,-309,309,1.04476172E8
small,36,0.1,0.16896050342939395,-289,289,1.22105482E8
small,41,0.1,0.18749665903134738,-87,87,1.25202682E8
small,46,0.1,0.18071857735339614,-69,69,1.38635963E8
small,51,0.1,0.1657514080867939,-129,129,1.61830704E8
small,56,0.1,0.1690772240044578,-130,130,1.65354833E8
small,61,0.1,0.16539061869547123,-81,81,1.68361055E8
small,66,0.1,0.18846791694239684,-121,121,1.70547685E8
small,71,0.1,0.21386376454561695,-371,371,1.88797696E8
small,76,0.1,0.18364004515932608,-258,258,1.91246627E8
small,81,0.1,0.17959974329843575,-231,231,1.93810167E8
small,86,0.1,0.14813400760294648,-57,57,2.00245996E8
small,91,0.1,0.2151665892798773,-113,113,2.0521475E8
small,96,0.1,0.18611607942308783,-59,59,2.06505775E8
small,101,0.1,0.12368519263362465,-35,35,2.20814574E8
small,106,0.1,0.20519190109087093,-130,130,2.28125528E8
small,111,0.1,0.18385335797246238,-166,166,2.3225421E8
small,116,0.1,0.18989719343216116,-225,225,2.35970929E8
small,121,0.1,0.18107939445867327,-2227,2227,2.52053215E8
small,126,0.1,0.22809178190533963,-198,198,2.61934403E8
small,131,0.1,0.2181754066539181,-58,58,2.62924924E8
small,136,0.1,0.16888922892471392,-393,393,2.67300548E8
small,141,0.1,0.18972334468712937,-42,42,2.68187881E8
small,146,0.1,0.16958758264850182,-212,212,2.72168871E8
small,151,0.1,0.22335449334529844,-68,68,2.76110477E8
small,156,0.1,0.16548079413782446,-482,482,2.78942225E8
small,161,0.1,0.18645842002587099,-45,45,2.79869731E8
small,166,0.1,0.1245187209918086,-21,21,2.8070941E8
small,171,0.1,0.18956546970580668,-29,29,2.81996497E8
small,176,0.1,0.20174347612453558,-29,29,2.84962941E8
small,181,0.1,0.1555955847052637,-3312,3312,2.98247348E8
small,186,0.1,0.267652817338887,-28,28,3.08881569E8
small,191,0.1,0.16343975111555942,-38,38,3.09963069E8
small,196,0.1,0.21006856061491597,-1483,1483,3.16563525E8
small,201,0.1,0.16062558250653236,-120,120,3.17821467E8
small,206,0.1,0.15189737433510686,-193,193,3.1911328E8
small,211,0.1,0.21988288574185244,-30,30,3.20539789E8
small,216,0.1,0.23409762906845089,-49,49,3.22352265E8
small,221,0.1,0.20122993122020283,-50,50,3.23130504E8
small,226,0.1,0.20897728784640357,-44,44,3.31895928E8
small,231,0.1,0.19215274339959976,-55,55,3.45317394E8
small,236,0.1,0.24192034963448172,-27,27,3.46640715E8
small,241,0.1,0.14869036932682,-36,36,3.53506229E8
small,246,0.1,0.1870926732743925,-223,223,3.5634743E8
small,251,0.1,0.225423554378674,-55,55,3.57548265E8
small,256,0.1,0.23334823024523077,-24,24,3.58858195E8
small,261,0.1,0.19467291208700743,-41,41,3.6245676E8
small,266,0.1,0.21331934593889823,-47,47,3.63979761E8
small,271,0.1,0.22595392302179063,-213,213,3.65232583E8
small,276,0.1,0.2656292547364538,-46,46,3.65791056E8
small,281,0.1,0.18886962281744957,-42,42,3.71275354E8
small,286,0.1,0.18477462020107893,-50,50,3.75375679E8
small,291,0.1,0.22371896817065995,-33,33,3.76231505E8
small,296,0.1,0.08141160027072658,-18,18,3.76742323E8
small,301,0.1,0.1566966442761295,-29,29,3.77933705E8
small,306,0.1,0.1706332709120062,-144,144,3.78810405E8
small,311,0.1,0.19699913809804315,-28,28,3.86982698E8
small,316,0.1,0.16096555446209848,-31,31,3.88409207E8
small,321,0.1,0.2038617214141727,-220,220,3.89749857E8
small,326,0.1,0.22678772099376943,-33,33,3.95997821E8
small,331,0.1,0.15772421738481057,-29,29,3.96609857E8
small,336,0.1,0.16012633097317774,-39,39,3.97212834E8
small,341,0.1,0.21575987120674966,-47,47,3.98552696E8
small,346,0.1,0.1204850358692191,-35,35,3.9913992E8
small,351,0.1,0.08349263807542329,-18,18,3.99756288E8
small,356,0.1,0.25986511115406685,-24,24,4.00266318E8
small,361,0.1,0.1473729905264456,-24,24,4.00691671E8
small,366,0.1,0.1933533730198782,-33,33,4.01252113E8
small,371,0.1,0.12361041181756427,-22,22,4.01716063E8
small,376,0.1,0.1955963988628211,-349,349,4.03228824E8
small,381,0.1,0.18021181515444162,-30,30,4.03765635E8
small,386,0.1,0.21950512732115168,-39,39,4.04521424E8
small,391,0.1,0.2233947286804674,-32,32,4.05012156E8
small,396,0.1,0.20913652615068146,-32,32,4.07954969E8
small,401,0.1,0.3246773343990821,-20,20,4.08959275E8
small,406,0.1,0.18173303247166928,-174,174,4.10040775E8
small,411,0.1,0.24285776541584703,-33,33,4.1149052E8
small,416,0.1,0.24502060106428214,-29,29,4.12149029E8
small,421,0.1,0.2274527918701823,-27,27,4.12712622E8
small,426,0.1,0.23804993988136336,-29,29,4.13439661E8
small,431,0.1,0.17066751315850937,-36,36,4.14077297E8
small,436,0.1,0.24626100483536462,-23,23,4.14714539E8
small,441,0.1,0.2289383613680549,-30,30,4.15301762E8
small,446,0.1,0.2345770694032665,-36,36,4.15955546E8
small,451,0.1,0.25030787236320995,-35,35,4.31542767E8
small,456,0.1,0.24244282509319426,-31,31,4.32086274E8
small,461,0.1,0.20268899549684694,-24,24,4.32649079E8
small,466,0.1,0.2471516117407324,-25,25,4.33142961E8
small,471,0.1,0.19837000983266861,-24,24,4.33735699E8
small,476,0.1,0.19288610448406018,-31,31,4.34339464E8
small,481,0.1,0.2174054663154239,-28,28,4.34938109E8
small,486,0.1,0.13831541703529027,-30,30,4.35588742E8
small,491,0.1,0.2186439677620733,-27,27,4.36296876E8
small,496,0.1,0.1799644762670365,-21,21,4.36798241E8
small,501,0.1,0.22161319815651837,-103,103,4.37679667E8
small,506,0.1,0.2717047459671962,-36,36,4.42085222E8
small,511,0.1,0.26690770438542266,-22,22,4.42685443E8
small,516,0.1,0.21214898293779605,-24,24,4.43289602E8
small,521,0.1,0.08957902731131284,-18,18,4.4402688E8
small,526,0.1,0.10417733834356646,-24,24,4.44640492E8
small,531,0.1,0.2533563453194554,-28,28,4.45305303E8
small,536,0.1,0.24184641849960098,-29,29,4.4594412E8
small,541,0.1,0.21407838973500581,-30,30,4.46504168E8
small,546,0.1,0.2059673541714453,-28,28,4.47044524E8
small,551,0.1,0.22591675938333955,-37,37,4.47664437E8
small,556,0.1,0.27663872472921636,-34,34,4.48370602E8
small,561,0.1,0.19622354495524252,-39,39,4.49048016E8
small,566,0.1,0.23101296494803947,-34,34,4.49654144E8
small,571,0.1,0.23651601520155374,-20,20,4.50726192E8
small,576,0.1,0.1957438345917648,-26,26,4.51410301E8
small,581,0.1,0.23191947383213396,-27,27,4.55179008E8
small,586,0.1,0.2311380780207033,-34,34,4.56167167E8
small,591,0.1,0.2023898432835658,-22,22,4.56718944E8
small,596,0.1,0.21217214668895856,-32,32,4.57342401E8
small,1,0.1,0.11979010000000001,-113,113,505697.0
small,6,0.1,0.13660327891000001,-2385,2385,1.5575012E7
small,11,0.1,0.1490767310269201,-3690,3690,4.824213E7
small,16,0.1,0.14338802032618192,-340,340,5.2134504E7
small,21,0.1,0.13002403137851348,-61,61,8.0715869E7
small,26,0.1,0.16097958769405585,-6454,6454,1.09866734E8
small,31,0.1,0.1593932550369188,-294,294,1.1564169E8
small,36,0.1,0.15806820014914935,-82,82,1.34169756E8
small,41,0.1,0.15816252159893684,-458,458,1.51880592E8
small,46,0.1,0.1899511553806803,-98,98,1.55201103E8
small,51,0.1,0.15521002743742152,-2672,2672,1.67937277E8
small,56,0.1,0.17792386578252262,-96,96,1.7840372E8
small,61,0.1,0.16508451641875022,-722,722,1.82009769E8
small,66,0.1,0.15821063566416793,-76,76,1.8497385E8
small,71,0.1,0.14997889986169444,-31,31,1.89964266E8
small,76,0.1,0.18486689257887012,-46,46,1.92244237E8
small,81,0.1,0.1569370164171522,-50,50,1.97171244E8
small,86,0.1,0.16254121489214146,-47,47,2.03547208E8
small,91,0.1,0.19854615495169536,-88,88,2.13060545E8
small,96,0.1,0.17483545183064875,-92,92,2.15420073E8
small,101,0.1,0.20347415250417278,-70,70,2.17390876E8
small,106,0.1,0.1573454702095365,-247,247,2.26688386E8
small,111,0.1,0.2139193833425419,-452,452,2.28957329E8
small,116,0.1,0.14846127510695162,-46,46,2.32314074E8
small,121,0.1,0.16933068342613034,-36,36,2.34142699E8
small,126,0.1,0.18051410471638007,-98,98,2.42652911E8
small,131,0.1,0.18019660049080066,-48,48,2.43656429E8
small,136,0.1,0.19476166512617432,-110,110,2.51840932E8
small,141,0.1,0.14478882661950365,-67,67,2.54968065E8
small,146,0.1,0.16897819729425123,-4857,4857,2.69784925E8
small,151,0.1,0.14110357658505812,-76,76,2.70980246E8
small,156,0.1,0.15000693384500519,-36,36,2.72092465E8
small,161,0.1,0.1445436394544366,-87,87,2.73080623E8
small,166,0.1,0.16675063358597697,-377,377,2.83640408E8
small,171,0.1,0.19437762902295974,-39,39,2.89969898E8
small,176,0.1,0.2236567604969022,-364,364,2.92071458E8
small,181,0.1,0.1492505379631215,-54,54,2.93189979E8
small,186,0.1,0.22151027624693587,-50,50,2.95809838E8
small,191,0.1,0.22826560230463477,-663,663,2.98616381E8
small,196,0.1,0.24938357598496452,-30,30,2.99348146E8
small,201,0.1,0.21301201474949982,-41,41,3.10484914E8
small,206,0.1,0.22036261754393727,-35,35,3.12921242E8
small,211,0.1,0.18521337507990232,-30,30,3.13677425E8
small,216,0.1,0.1963640203419108,-51,51,3.15011774E8
small,221,0.1,0.21336885001449524,-73,73,3.1686009E8
small,226,0.1,0.21800492162874008,-59,59,3.17843916E8
small,231,0.1,0.17290649856382334,-32,32,3.19869464E8
small,236,0.1,0.21303523728531126,-1086,1086,3.24748815E8
small,241,0.1,0.30239830611310103,-60,60,3.27035088E8
small,246,0.1,0.2327844281747513,-54,54,3.28462778E8
small,251,0.1,0.22093732429413038,-71,71,3.30283919E8
small,256,0.1,0.2638412433271069,-29,29,3.31624963E8
small,261,0.1,0.18459251361162998,-35,35,3.34831652E8
small,266,0.1,0.1658831878848659,-2515,2515,3.45193333E8
small,271,0.1,0.190566964345527,-156,156,3.47186978E8
small,276,0.1,0.18549985643971212,-27,27,3.47913623E8
small,281,0.1,0.27305318014692803,-30,30,3.49712709E8
small,286,0.1,0.1971143264317341,-38,38,3.50949778E8
small,291,0.1,0.1716728195306505,-552,552,3.54035163E8
small,296,0.1,0.23958500687756756,-19,19,3.55031198E8
small,301,0.1,0.24701484177868727,-22,22,3.55588489E8
small,306,0.1,0.12331129742969615,-19,19,3.56179651E8
small,311,0.1,0.20844986468420146,-25,25,3.56891724E8
small,316,0.1,0.16666377278238542,-317,317,3.58615586E8
small,321,0.1,0.1958055943789656,-148,148,3.59658488E8
small,326,0.1,0.17753849283096823,-96,96,3.60884923E8
small,331,0.1,0.06720314766978319,-15,15,3.6139259E8
small,336,0.1,0.19901790032984046,-31,31,3.61967998E8
small,341,0.1,0.19696058162487162,-25,25,3.63392143E8
small,346,0.1,0.26618788662555204,-31,31,3.64739883E8
small,351,0.1,0.20874733396119272,-28,28,3.65617764E8
small,356,0.1,0.20906482700387663,-29,29,3.66244372E8
small,361,0.1,0.27756856860041523,-31,31,3.66878463E8
small,366,0.1,0.23540729428141205,-29,29,3.6764213E8
small,371,0.1,0.20650520418184826,-22,22,3.68299458E8
small,376,0.1,0.1302446406330855,-20,20,3.68891801E8
small,381,0.1,0.22420773305340624,-32,32,3.69982359E8
small,386,0.1,0.24903369715964874,-59,59,3.70705853E8
small,391,0.1,0.08315472836990878,-19,19,3.722643E8
small,396,0.1,0.26542288523389557,-30,30,3.72894453E8
small,401,0.1,0.23679354346644388,-34,34,3.74316235E8
small,406,0.1,0.24774889165636083,-19,19,3.74938511E8
small,411,0.1,0.23275450984467572,-23,23,3.76027099E8
small,416,0.1,0.20415704866142725,-28,28,3.76628895E8
small,421,0.1,0.20275672881469387,-25,25,3.77167676E8
small,426,0.1,0.20294874612189062,-25,25,3.81334955E8
small,431,0.1,0.2184955405690001,-32,32,3.82016701E8
small,436,0.1,0.2227601178162235,-22,22,3.82666546E8
small,441,0.1,0.2222031894889227,-30,30,3.8328449E8
small,446,0.1,0.23407486658184418,-30,30,3.84654284E8
small,451,0.1,0.13493437052704138,-23,23,3.86890145E8
small,456,0.1,0.20693115619419356,-32,32,3.87554562E8
small,461,0.1,0.2140507770691249,-63,63,3.88328074E8
small,466,0.1,0.23234481825302256,-38,38,3.88962953E8
small,471,0.1,0.07312441937456615,-16,16,3.90246102E8
small,476,0.1,0.24506058133142883,-43,43,3.90923122E8
small,481,0.1,0.12217240173467303,-18,18,3.91411884E8
small,486,0.1,0.21280751661354635,-28,28,3.91947908E8
small,491,0.1,0.3032882090084339,-22,22,3.92507563E8
small,496,0.1,0.2263812941538781,-34,34,4.00086331E8
small,501,0.1,0.07675589455802623,-16,16,4.00643622E8
small,506,0.1,0.11141521859827463,-21,21,4.01129627E8
small,511,0.1,0.22487853541513814,-24,24,4.01725909E8
small,516,0.1,0.25713086750916503,-24,24,4.03196528E8
small,521,0.1,0.2006217802324768,-29,29,4.03861339E8
small,526,0.1,0.21725299247531904,-30,30,4.04450138E8
small,531,0.1,0.17282928300308686,-26,26,4.05029879E8
small,536,0.1,0.2507283775920719,-23,23,4.05573386E8
small,541,0.1,0.20033636555311318,-20,20,4.06103895E8
small,546,0.1,0.23067209418485302,-37,37,4.06633617E8
small,551,0.1,0.249816880417022,-25,25,4.07189333E8
small,556,0.1,0.08708102914758165,-19,19,4.07691093E8
small,561,0.1,0.27253004456099816,-24,24,4.08223965E8
small,566,0.1,0.2078503647391443,-28,28,4.12259306E8
small,571,0.1,0.21922922180861448,-28,28,4.12913877E8
small,576,0.1,0.1506782435913312,-27,27,4.13527882E8
small,581,0.1,0.18989527144485407,-24,24,4.14084386E8
small,586,0.1,0.1420819180743207,-22,22,4.14606625E8
small,591,0.1,0.18613503914487328,-25,25,4.15112322E8
small,596,0.1,0.2639820636144403,-34,34,4.15983115E8
small,1,0.1,0.14177914793982171,-3279,3279,1.2379744E7
small,6,0.1,0.16335106363309104,-2053,2053,3.288452E7
small,11,0.1,0.1378687753926371,-442,442,6.0530108E7
small,16,0.1,0.14328756537957554,-272,272,8.1997836E7
small,21,0.1,0.13918443198923525,-103,103,9.1074004E7
small,26,0.1,0.14441358562254747,-1450,1450,1.01306503E8
small,31,0.1,0.15555246465352912,-266,266,1.08353974E8
small,36,0.1,0.1571580681787732,-100,100,1.12883984E8
small,41,0.1,0.15086389855541427,-82,82,1.16846463E8
small,46,0.1,0.17536936988795837,-5023,5023,1.37177553E8
small,51,0.1,0.1526967816458904,-105,105,1.45093847E8
small,56,0.1,0.1357509192240114,-196,196,1.47130816E8
small,61,0.1,0.14494931119824095,-3345,3345,1.66923519E8
small,66,0.1,0.21212708584948192,-91,91,1.72436174E8
small,71,0.1,0.1854374001842376,-125,125,1.86475977E8
small,76,0.1,0.18905793417243855,-47,47,1.95458804E8
small,81,0.1,0.18464457248780297,-144,144,1.97990836E8
small,86,0.1,0.16562420085230922,-3129,3129,2.0997319E8
small,91,0.1,0.15326204516774045,-581,581,2.17723281E8
small,96,0.1,0.16869340778516628,-478,478,2.21632591E8
small,101,0.1,0.15544806427361912,-136,136,2.2309297E8
small,106,0.1,0.18067213611740218,-81,81,2.28271644E8
small,111,0.1,0.21254104169670596,-1938,1938,2.35790548E8
small,116,0.1,0.20344133706101086,-49,49,2.36870866E8
small,121,0.1,0.19106601452655436,-74,74,2.38396229E8
small,126,0.1,0.20483206174957225,-69,69,2.42158635E8
small,131,0.1,0.19879464266922353,-28,28,2.46382234E8
small,136,0.1,0.18204773754545478,-38,38,2.48933171E8
small,141,0.1,0.15854952447701365,-199,199,2.50525488E8
small,146,0.1,0.2300489313478007,-109,109,2.52858628E8
small,151,0.1,0.1836163537375981,-63,63,2.56084616E8
small,156,0.1,0.2100463444824925,-48,48,2.76461787E8
small,161,0.1,0.1625522543965161,-32,32,2.77524775E8
small,166,0.1,0.19550555337204245,-196,196,2.78600761E8
small,171,0.1,0.1758964761121229,-27,27,2.81260006E8
small,176,0.1,0.2286919790209616,-44,44,2.81946084E8
small,181,0.1,0.10265850146124045,-31,31,2.8906169E8
small,186,0.1,0.25190947922495077,-122,122,2.94981187E8
small,191,0.1,0.1562974131088346,-553,553,2.98027188E8
small,196,0.1,0.20226297618060407,-69,69,2.98751864E8
small,201,0.1,0.17273952171367712,-264,264,2.99862114E8
small,206,0.1,0.22031310318994723,-48,48,3.00717547E8
small,211,0.1,0.16255284593829877,-212,212,3.01795502E8
small,216,0.1,0.14654484860925088,-27,27,3.02271267E8
small,221,0.1,0.19742636759091536,-44,44,3.09779931E8
small,226,0.1,0.21158277819915394,-40,40,3.11440383E8
small,231,0.1,0.1493049183053703,-209,209,3.1333793E8
small,236,0.1,0.17531773949295992,-1486,1486,3.17886845E8
small,241,0.1,0.19339887894679642,-189,189,3.18842708E8
small,246,0.1,0.20388121708313633,-26,26,3.1980054E8
small,251,0.1,0.13481291652596994,-30,30,3.20301512E8
small,256,0.1,0.17332942883077962,-29,29,3.23820127E8
small,261,0.1,0.20578736551061283,-46,46,3.2466335E8
small,266,0.1,0.23789638190411955,-45,45,3.25897268E8
small,271,0.1,0.20366501501358236,-46,46,3.26598707E8
small,276,0.1,0.2902742887977474,-34,34,3.27235161E8
small,281,0.1,0.2291562704584349,-398,398,3.29153582E8
small,286,0.1,0.2525552960230708,-36,36,3.29773889E8
small,291,0.1,0.17155867032168626,-31,31,3.30904225E8
small,296,0.1,0.22362375833632875,-37,37,3.31749812E8
small,301,0.1,0.2232039597223885,-69,69,3.33042412E8
small,306,0.1,0.28273687981843176,-43,43,3.33821832E8
small,311,0.1,0.23392329697801806,-34,34,3.37264436E8
small,316,0.1,0.22837711079514023,-193,193,3.39053282E8
small,321,0.1,0.23495735974556564,-34,34,3.39538105E8
small,326,0.1,0.20132806340421183,-1789,1789,3.45746291E8
small,331,0.1,0.28641154965186333,-31,31,3.46243718E8
small,336,0.1,0.1712949657469398,-88,88,3.52024188E8
small,341,0.1,0.13894275594963545,-23,23,3.52683485E8
small,346,0.1,0.21152562683087406,-23,23,3.53387287E8
small,351,0.1,0.2514104813505753,-26,26,3.53821305E8
small,356,0.1,0.1548513569625669,-174,174,3.55678286E8
small,361,0.1,0.2017153767196369,-29,29,3.58568718E8
small,366,0.1,0.24633948881713685,-34,34,3.59003129E8
small,371,0.1,0.21958450584246347,-41,41,3.59606894E8
small,376,0.1,0.253972314288867,-34,34,3.6133627E8
small,381,0.1,0.18416529233861212,-28,28,3.61708454E8
small,386,0.1,0.11554248172274129,-22,22,3.63069978E8
small,391,0.1,0.18389188465116746,-18,18,3.63372451E8
small,396,0.1,0.25707854484314296,-29,29,3.63740303E8
small,401,0.1,0.20673578416194438,-20,20,3.64177471E8
small,406,0.1,0.22523292842489795,-33,33,3.70218666E8
small,411,0.1,0.27180430843242753,-51,51,3.70692069E8
small,416,0.1,0.20283743509093588,-21,21,3.71041016E8
small,421,0.1,0.22239331407162322,-34,34,3.71493544E8
small,426,0.1,0.255852716552198,-29,29,3.71857851E8
small,431,0.1,0.22799600880440885,-35,35,3.73407239E8
small,436,0.1,0.26212914191225245,-23,23,3.73786906E8
small,441,0.1,0.2198181097378349,-38,38,3.74212259E8
small,446,0.1,0.08099121294153022,-20,20,3.74581686E8
small,451,0.1,0.24102814834688413,-26,26,3.74944418E8
small,456,0.1,0.14694274699865417,-22,22,3.75378436E8
small,461,0.1,0.10120268125682608,-25,25,3.75786854E8
small,466,0.1,0.2769654992163737,-28,28,3.76188182E8
small,471,0.1,0.20785529602820318,-37,37,3.76574938E8
small,476,0.1,0.2578098788028047,-34,34,3.76946728E8
small,481,0.1,0.21247908916468639,-22,22,3.87174107E8
small,486,0.1,0.2532676157474132,-24,24,3.87763694E8
small,491,0.1,0.10866412606831943,-20,20,3.88359976E8
small,496,0.1,0.2349160281006597,-39,39,3.89259125E8
small,501,0.1,0.28115265504416365,-31,31,3.90025154E8
small,506,0.1,0.18867379949032692,-31,31,3.90684846E8
small,511,0.1,0.2526164059825784,-23,23,3.91352414E8
small,516,0.1,0.2051357160348335,-23,23,3.92048339E8
small,521,0.1,0.09029162418325765,-20,20,3.92657224E8
small,526,0.1,0.2298544684301227,-48,48,3.93381899E8
small,531,0.1,0.2046385112409128,-20,20,3.93960458E8
small,536,0.1,0.25402506570064,-37,37,3.95155385E8
small,541,0.1,0.2533783077571159,-31,31,3.97786273E8
small,546,0.1,0.2915832834351191,-91,91,3.98692905E8
small,551,0.1,0.21353690622790467,-29,29,3.99356141E8
small,556,0.1,0.19169973532133877,-184,184,4.03269783E8
small,561,0.1,0.22883821056945997,-22,22,4.0396177E8
small,566,0.1,0.16513181956493383,-21,21,4.04558052E8
small,571,0.1,0.09574030127550603,-19,19,4.051181E8
small,576,0.1,0.25899025983603163,-30,30,4.05765582E8
small,581,0.1,0.23284217497991477,-20,20,4.06293335E8
small,586,0.1,0.23462200902534525,-26,26,4.06838023E8
small,591,0.1,0.12567736880974145,-20,20,4.07396102E8
small,596,0.1,0.21371535579014989,-31,31,4.08004593E8
small,1,0.1,0.12935637981,-1722,1722,6555164.0
small,6,0.1,0.13813975526804723,-207,207,1.5925929E7
small,11,0.1,0.14754619878251796,-225,225,5.1828487E7
