gridWorld,strategy,maxIteration,gamma,lastMaxDelta,rewards,numOfActions,runningTime
small,Q,31,0.99,0.0856554061970245,-4,4,3937667.0
small,Q,31,0.99,0.16660500021725466,-72,72,5513442.0
small,Q,31,0.99,0.03648932649588765,-3,3,6770991.0
small,Q,31,0.99,0.18445410238991422,-14,14,5311400.0
small,Q,61,0.8,0.017931060216200834,-3,3,8911541.0
small,Q,61,0.8,0.11497731829964453,-12,12,8329438.0
small,Q,61,0.8,0.049826666515516926,-7,7,6034106.0
small,Q,61,0.8,0.02004647156101358,-3,3,7490152.0
small,Q,61,0.8,0.037050174648374234,-3,3,8809141.0
small,Q,61,0.8,0.04471864586046248,-4,4,9608647.0
small,Q,61,0.8,0.08425671123064582,-5,5,9052932.0
small,Q,61,0.8,0.020268702707618047,-3,3,8581499.0
small,Q,61,0.8,0.07745667622154828,-5,5,8509819.0
small,Q,61,0.8,0.09900721167154769,-50,50,9874494.0
small,Q,61,0.8,0.06657380499568699,-6,6,8735493.0
small,Q,61,0.8,0.014893888394875265,-3,3,9512549.0
small,Q,61,0.8,0.018603308916764316,-3,3,1.0009189E7
small,Q,61,0.8,0.036517597282831105,-4,4,8893030.0
small,Q,61,0.8,0.07888730690711676,-4,4,8041142.0
small,Q,61,0.8,0.018949320798887115,-3,3,7847764.0
small,Q,61,0.8,0.02556975635207337,-3,3,7688651.0
small,Q,61,0.8,0.06642261326870269,-3,3,7838706.0
small,Q,61,0.8,0.07071528379327807,-46,46,8031691.0
small,Q,61,0.8,0.1341152313602958,-74,74,8279419.0
small,Q,61,0.9,0.088554524015247,-4,4,8175838.0
small,Q,61,0.9,0.04584722903657035,-3,3,8077770.0
small,Q,61,0.9,0.05907195087560746,-4,4,8344404.0
small,Q,61,0.9,0.09393781553841407,-14,14,4388620.0
small,Q,61,0.9,0.08599452650788164,-4,4,4796250.0
small,Q,61,0.9,0.13923950406377306,-16,16,5826156.0
small,Q,61,0.9,0.04842987446802827,-3,3,8314866.0
small,Q,61,0.9,0.07298165877541196,-7,7,6508297.0
small,Q,61,0.9,0.024404870000164003,-3,3,4143648.0
small,Q,61,0.9,0.031542876448702906,-3,3,4836816.0
small,Q,61,0.9,0.08588122895251393,-7,7,4465814.0
small,Q,61,0.9,0.02890077782201983,-3,3,3735231.0
small,Q,61,0.9,0.028302721293683497,-3,3,5091240.0
small,Q,61,0.9,0.08759312816458542,-5,5,4476448.0
small,Q,61,0.9,0.03434576632703212,-3,3,8614976.0
small,Q,61,0.9,0.1918738354831342,-8,8,3.3303966E7
small,Q,61,0.9,0.10034544020262692,-11,11,8711862.0
small,Q,61,0.9,0.06852103597488624,-4,4,1.3893292E7
small,Q,61,0.9,0.04674776100379341,-4,4,7505513.0
small,Q,61,0.9,0.07729242212484344,-4,4,5384261.0
small,Q,61,0.99,0.04024949939039568,-3,3,5235388.0
small,Q,61,0.99,0.09738493158192929,-6,6,6678831.0
small,Q,61,0.99,0.09628655858273438,-5,5,7786719.0
small,Q,61,0.99,0.09620836702149971,-4,4,7958435.0
small,Q,61,0.99,0.05571405541852403,-3,3,8808354.0
small,Q,61,0.99,0.04028306768955048,-3,3,4124349.0
small,Q,61,0.99,0.09881486693170793,-4,4,4348842.0
small,Q,61,0.99,0.04593049907182567,-3,3,4405949.0
small,Q,61,0.99,0.07851955501507524,-3,3,4999474.0
small,Q,61,0.99,0.032814469464112594,-3,3,4766712.0
small,Q,61,0.99,0.08286637951580555,-4,4,4661161.0
small,Q,61,0.99,0.028556189628381468,-3,3,4736779.0
small,Q,61,0.99,0.04303529515069293,-3,3,4227537.0
small,Q,61,0.99,0.21988347161462007,-50,50,4101901.0
small,Q,61,0.99,0.1024133507687659,-22,22,3660006.0
small,Q,61,0.99,0.022011771430726412,-3,3,4992385.0
small,Q,61,0.99,0.03534393925129731,-3,3,4548128.0
small,Q,61,0.99,0.1176760049817025,-43,43,4958121.0
small,Q,61,0.99,0.033170769994829374,-3,3,4937640.0
small,Q,61,0.99,0.038932652804906986,-3,3,3550123.0
small,Q,91,0.8,0.042987226236496756,-4,4,4813185.0
small,Q,91,0.8,0.034189399497854156,-3,3,5883264.0
small,Q,91,0.8,0.1269698848468418,-10,10,4752140.0
small,Q,91,0.8,0.08642153122824725,-8,8,4732447.0
small,Q,91,0.8,0.05878670664277852,-4,4,5286981.0
small,Q,91,0.8,0.1431595823782683,-7,7,5026650.0
small,Q,91,0.8,0.03269562191122688,-3,3,4544188.0
small,Q,91,0.8,0.11313754374542251,-18,18,6224333.0
small,Q,91,0.8,0.08568446368262128,-9,9,4814367.0
small,Q,91,0.8,0.05767095899165109,-3,3,4438638.0
small,Q,91,0.8,0.04129327461597443,-4,4,6222758.0
small,Q,91,0.8,0.030659284877178283,-3,3,7373575.0
small,Q,91,0.8,0.02475305673236816,-3,3,4875019.0
small,Q,91,0.8,0.030808307522862677,-4,4,6014020.0
small,Q,91,0.8,0.027196291132268513,-3,3,8473191.0
small,Q,91,0.8,0.05971326298649915,-9,9,8488944.0
small,Q,91,0.8,0.022808334945547237,-3,3,7656356.0
small,Q,91,0.8,0.14582889889111894,-8,8,5105419.0
small,Q,91,0.8,0.04515631510559048,-4,4,4670219.0
small,Q,91,0.8,0.04424870179452833,-3,3,6739483.0
small,Q,91,0.9,0.029472405683470093,-3,3,8047050.0
small,Q,91,0.9,0.1567022724975704,-10,10,8636243.0
small,Q,91,0.9,0.03544080821331752,-3,3,1.1803549E7
