gridWorld,iteration,initQ,lastMaxDelta,rewards,numOfActions,runningTime
small,57,-0.5,0.21948339984130394,-3,3,1.5904267E7
small,61,-0.5,0.29413507321059007,-7,7,1.6332771E7
small,65,-0.5,0.377898130105061,-4,4,1.6781755E7
small,69,-0.5,0.17343111630334018,-4,4,1.7258701E7
small,73,-0.5,0.09620691951472882,-5,5,1.7635218E7
small,77,-0.5,0.21478390543695225,-3,3,1.8066085E7
small,81,-0.5,0.24782962917750329,-5,5,1.8606047E7
small,85,-0.5,0.2968620570107987,-4,4,1.8999892E7
small,89,-0.5,0.28880175427216903,-5,5,1.9442968E7
small,93,-0.5,0.3756092149625112,-5,5,2.0045552E7
small,97,-0.5,0.40462200558452044,-3,3,2.2921411E7
small,101,-0.5,0.8888931285087458,-9,9,2.347437E7
small,105,-0.5,0.2872508809313743,-3,3,2.3891059E7
small,109,-0.5,0.29365132998792154,-7,7,2.4280572E7
small,113,-0.5,0.2969807903214021,-4,4,2.4730737E7
small,117,-0.5,0.20694988604831122,-5,5,2.5149001E7
small,121,-0.5,0.2965031133235978,-4,4,2.5593259E7
small,125,-0.5,0.3451062718951099,-6,6,2.6111953E7
small,129,-0.5,0.30750491094796684,-3,3,2.6603079E7
small,133,-0.5,0.14074301406878886,-3,3,2.696069E7
small,137,-0.5,0.22210778734747194,-4,4,2.7468751E7
small,141,-0.5,0.6034954793543372,-6,6,2.7949636E7
small,145,-0.5,0.13854920996314934,-5,5,2.8323396E7
small,149,-0.5,0.2936170576452941,-6,6,2.8778681E7
small,153,-0.5,0.10403602462176798,-4,4,2.9094939E7
small,157,-0.5,0.7967745479580826,-20,20,2.9610876E7
small,1,-0.5,0.2985,-25,25,451740.0
small,5,-0.5,0.3571323878850001,-10,10,2281153.0
small,9,-0.5,0.44403281378835,-23,23,4431549.0
small,13,-0.5,0.519865298454077,-86,86,6755631.0
small,17,-0.5,0.7269977945617845,-8,8,8130939.0
small,21,-0.5,0.2891653030417949,-5,5,8812292.0
small,25,-0.5,0.477975186325017,-50,50,9572807.0
small,29,-0.5,0.513893968466165,-9,9,9880795.0
small,33,-0.5,0.6490792417467901,-5,5,1.0227379E7
small,37,-0.5,0.2513974051525292,-3,3,1.1108805E7
small,41,-0.5,0.1724552012011511,-3,3,1.1392373E7
small,45,-0.5,0.20689994742258966,-3,3,1.1696028E7
small,49,-0.5,0.3221742178320248,-8,8,1.1998895E7
small,53,-0.5,0.5218553461659261,-7,7,1.2403769E7
small,57,-0.5,0.18837038332758826,-6,6,1.2696002E7
small,61,-0.5,0.1737330497162537,-10,10,1.3004383E7
small,65,-0.5,0.24641268028709074,-5,5,1.3363176E7
small,69,-0.5,0.21040270266159444,-3,3,1.3634929E7
small,73,-0.5,0.13800417724272052,-4,4,1.3947249E7
small,77,-0.5,0.2509187823865551,-3,3,1.4770386E7
small,81,-0.5,0.20033172272788646,-3,3,1.5110668E7
small,85,-0.5,0.13073285406754698,-4,4,1.5353671E7
small,89,-0.5,0.4961322391123746,-10,10,1.5762876E7
small,93,-0.5,0.14854655598441058,-3,3,1.5977916E7
small,97,-0.5,0.812555869936324,-6,6,1.6388697E7
small,101,-0.5,0.6130620360629484,-6,6,1.667069E7
small,105,-0.5,0.6575391313241539,-5,5,2.4322714E7
small,109,-0.5,0.7099287980472544,-8,8,2.4640941E7
small,113,-0.5,0.7100235612010897,-7,7,2.4918996E7
small,117,-0.5,0.2919194177168367,-9,9,2.5242343E7
small,121,-0.5,0.6265689045781953,-7,7,2.5569628E7
small,125,-0.5,0.11490881837882228,-3,3,2.5874071E7
small,129,-0.5,0.1322056467167998,-3,3,2.6192298E7
small,133,-0.5,0.31170828428082764,-3,3,2.6779915E7
small,137,-0.5,0.6775341798276462,-7,7,2.7139496E7
small,141,-0.5,0.2951540978080951,-4,4,2.7430154E7
small,145,-0.5,0.5903705202153011,-24,24,2.7927975E7
small,149,-0.5,0.507004834955989,-49,49,2.8643198E7
small,153,-0.5,0.36774264529426226,-3,3,2.9804648E7
small,157,-0.5,0.2332569594423166,-3,3,3.0082703E7
small,1,-0.5,0.2985,-13,13,218190.0
small,5,-0.5,0.6323694688606765,-103,103,2703355.0
small,9,-0.5,0.46903471394763985,-13,13,3516646.0
small,13,-0.5,0.292002879779238,-4,4,3825421.0
small,17,-0.5,0.5829490755525368,-15,15,6436222.0
small,21,-0.5,0.5750542041201308,-59,59,7227458.0
small,25,-0.5,0.07928174944399169,-4,4,7604368.0
small,29,-0.5,0.6150183189800105,-5,5,9302629.0
small,33,-0.5,0.29655697199572995,-6,6,9698444.0
small,37,-0.5,0.11392261745447163,-3,3,1.048456E7
small,41,-0.5,0.2918378989844612,-7,7,1.126713E7
small,45,-0.5,0.44221593584581953,-19,19,1.1848052E7
small,49,-0.5,0.28832260428873546,-4,4,1.2177701E7
small,53,-0.5,0.2930611232227749,-5,5,1.2506562E7
small,57,-0.5,0.11682677324644164,-4,4,1.2979177E7
small,61,-0.5,0.5646606921307189,-8,8,1.3408074E7
small,65,-0.5,0.29155468754995084,-4,4,1.3807827E7
small,69,-0.5,0.6427223625974507,-14,14,1.4245784E7
small,73,-0.5,0.5674154505127147,-25,25,1.4985032E7
small,77,-0.5,0.3258419250148199,-3,3,1.5483246E7
small,81,-0.5,0.1613856181682003,-3,3,1.5794384E7
small,85,-0.5,0.28980397799531143,-4,4,1.6079922E7
small,89,-0.5,0.2936373370433323,-6,6,1.6441078E7
small,93,-0.5,0.4178347831929621,-5,5,1.7062566E7
small,97,-0.5,0.3104159520560157,-7,7,1.7661211E7
small,101,-0.5,0.5778782587803635,-3,3,1.8665911E7
small,105,-0.5,0.3141896730342282,-5,5,1.9018009E7
small,109,-0.5,0.7017962530181903,-8,8,1.9403584E7
small,113,-0.5,0.29654537295755956,-7,7,1.9808851E7
small,117,-0.5,0.5991918755885184,-4,4,2.0242868E7
small,121,-0.5,0.16883163718055094,-4,4,2.0705637E7
small,125,-0.5,0.290624418498592,-6,6,2.1164073E7
small,129,-0.5,0.2298103126824611,-3,3,2.1848182E7
small,133,-0.5,0.7551249528010326,-9,9,2.2412957E7
small,137,-0.5,0.29657958883459035,-8,8,2.2871393E7
small,141,-0.5,0.28875564718823865,-5,5,2.3493275E7
small,145,-0.5,0.164926229870604,-3,3,2.3910751E7
small,149,-0.5,0.4127439390082288,-3,3,2.4397544E7
small,153,-0.5,0.13483685366951748,-4,4,2.4903242E7
small,157,-0.5,0.7369404356135436,-11,11,2.5436115E7
small,1,-0.5,0.44921265,-116,116,1998372.0
small,5,-0.5,0.3158009385,-12,12,3554849.0
small,9,-0.5,0.3756814591108819,-13,13,5186945.0
small,13,-0.5,0.4518125449478445,-19,19,8132121.0
small,17,-0.5,0.1892120357077638,-3,3,8929264.0
small,21,-0.5,0.2966539333384972,-5,5,9518457.0
small,25,-0.5,0.08018520212566482,-3,3,9939478.0
small,29,-0.5,0.6300614053550235,-7,7,1.2823214E7
small,33,-0.5,0.1736074403279959,-3,3,1.3245023E7
small,37,-0.5,0.22842600040322125,-6,6,1.3742843E7
small,41,-0.5,0.3919024347370845,-33,33,1.5169352E7
small,45,-0.5,0.22835497797883786,-3,3,1.5578951E7
small,49,-0.5,0.7768117637677894,-7,7,1.6202408E7
small,53,-0.5,0.11622791174588265,-4,4,1.6806173E7
small,57,-0.5,0.8187182249099574,-8,8,1.7092893E7
small,61,-0.5,0.11877002432559403,-3,3,1.7388671E7
small,65,-0.5,0.743371722792542,-9,9,1.784435E7
small,69,-0.5,0.29561482821351204,-6,6,1.808499E7
small,73,-0.5,0.3102326874237633,-6,6,1.8384706E7
small,77,-0.5,0.1674969989534143,-3,3,1.8698601E7
small,81,-0.5,0.7275898459826782,-10,10,1.89802E7
small,85,-0.5,0.5267767586321943,-9,9,1.9310637E7
small,89,-0.5,0.36125552793227267,-8,8,1.9789159E7
small,93,-0.5,0.17253244505352283,-4,4,1.9996322E7
small,97,-0.5,0.12659891874403484,-3,3,2.0209786E7
small,101,-0.5,0.8896755023299479,-33,33,2.070485E7
small,105,-0.5,0.2885400410506609,-6,6,2.095376E7
small,109,-0.5,0.5903486843457517,-5,5,2.125899E7
small,113,-0.5,0.15316806705829533,-3,3,2.1498448E7
small,117,-0.5,0.13176055476788084,-5,5,2.1789894E7
small,121,-0.5,0.1207620121975741,-3,3,2.1990361E7
small,125,-0.5,0.17584578304377496,-5,5,2.2259358E7
small,129,-0.5,0.6589332063016706,-6,6,2.2746544E7
small,133,-0.5,0.1529691266749813,-3,3,2.3049805E7
small,137,-0.5,0.6061369801219643,-8,8,2.3677989E7
small,141,-0.5,0.18520761161484245,-3,3,2.3900118E7
small,145,-0.5,0.1425195977236151,-4,4,2.4361705E7
small,149,-0.5,0.148170843450262,-3,3,2.4668116E7
small,153,-0.5,0.6251590024665654,-6,6,2.4909938E7
small,157,-0.5,0.5857813569560515,-6,6,2.5149002E7
small,1,-0.5,0.2985,-7,7,203224.0
small,5,-0.5,0.2967116864999999,-6,6,2276427.0
small,9,-0.5,0.4817982946153183,-7,7,4589087.0
small,13,-0.5,0.2533234139232312,-4,4,4884472.0
small,17,-0.5,0.09174118682343435,-3,3,5157013.0
small,21,-0.5,0.34527789176061674,-11,11,5524077.0
small,25,-0.5,0.3286325232606382,-6,6,5909257.0
small,29,-0.5,0.1258393513818814,-3,3,6093577.0
small,33,-0.5,0.20719181351294536,-4,4,6469700.0
small,37,-0.5,0.060927217124749244,-3,3,6718216.0
small,41,-0.5,0.1923456774032788,-3,3,7083705.0
small,45,-0.5,0.23392887334636692,-3,3,7359003.0
small,49,-0.5,0.17357211013891627,-5,5,7627211.0
small,53,-0.5,0.5119978205336095,-34,34,8362915.0
small,57,-0.5,0.5423223665624759,-25,25,8753609.0
small,61,-0.5,0.2923616916199081,-6,6,9769731.0
small,65,-0.5,0.35327697401921876,-4,4,1.0009582E7
small,69,-0.5,0.728348228257722,-7,7,1.0692117E7
small,73,-0.5,0.6209808922828486,-5,5,1.0932756E7
small,77,-0.5,0.6201768630152364,-6,6,1.1203328E7
small,81,-0.5,0.29648859351563717,-10,10,1.1487291E7
small,85,-0.5,0.4210558822590116,-5,5,1.1731081E7
small,89,-0.5,0.08690892573173459,-3,3,1.8394158E7
small,93,-0.5,0.11149580637095591,-5,5,1.8711992E7
small,97,-0.5,0.7780854509680237,-10,10,1.8988471E7
small,101,-0.5,0.2969097642159537,-4,4,1.9284643E7
small,105,-0.5,0.22874918850060721,-3,3,1.9559547E7
small,109,-0.5,0.5113303463690153,-4,4,1.9760408E7
small,113,-0.5,0.31821882940512936,-6,6,2.0038463E7
small,117,-0.5,0.32123732746066125,-3,3,2.0293281E7
small,121,-0.5,0.2891878625761217,-4,4,2.0532345E7
small,125,-0.5,0.3575973317320631,-5,5,2.084112E7
small,129,-0.5,0.15771663245988643,-3,3,2.1075458E7
small,133,-0.5,0.21434927344317178,-3,3,2.1394473E7
small,137,-0.5,0.2063883019467354,-4,4,2.1695765E7
small,141,-0.5,0.6968426410150665,-9,9,2.1958854E7
small,145,-0.5,0.5960504849385573,-8,8,2.2220761E7
small,149,-0.5,0.2929961842348008,-5,5,2.247361E7
small,153,-0.5,0.6806768595358736,-7,7,2.2841855E7
small,157,-0.5,0.213890182758937,-3,3,2.3206556E7
small,1,-0.5,0.2985,-23,23,268208.0
small,5,-0.5,0.5358027670138499,-8,8,1304416.0
small,9,-0.5,0.29295331856027573,-4,4,1732920.0
small,13,-0.5,0.29412780244928327,-4,4,1.0868559E7
small,17,-0.5,0.10642066636098324,-3,3,1.146681E7
small,21,-0.5,0.23478902404395252,-6,6,1.2248987E7
small,25,-0.5,0.7024281225210287,-83,83,1.3219816E7
small,29,-0.5,0.1436392687289776,-3,3,1.3486056E7
small,33,-0.5,0.13497864304694707,-3,3,1.3727483E7
small,37,-0.5,0.6678047018960154,-15,15,1.4138264E7
small,41,-0.5,0.7440988243758839,-6,6,1.4779444E7
small,45,-0.5,0.35510724919986725,-3,3,1.5155567E7
small,49,-0.5,0.2952599744789206,-5,5,1.5390692E7
small,53,-0.5,0.19240790728254087,-3,3,1.5660083E7
small,57,-0.5,0.5327043216199163,-11,11,1.5938925E7
small,61,-0.5,0.4023975982905421,-4,4,1.670141E7
small,65,-0.5,0.6337486620193902,-6,6,1.694717E7
small,69,-0.5,0.10314328818326235,-3,3,1.7202381E7
small,73,-0.5,0.07373397867732212,-3,3,1.7472166E7
small,77,-0.5,0.6008537814734942,-5,5,1.7681298E7
small,81,-0.5,0.5843643947908133,-12,12,1.8059783E7
small,85,-0.5,0.44064950270677894,-6,6,1.8381555E7
small,89,-0.5,0.6022137137125694,-8,8,1.8816754E7
small,93,-0.5,0.35284014674860664,-4,4,2.6038698E7
small,97,-0.5,0.29302591531901445,-4,4,2.6318722E7
small,101,-0.5,0.2475435445041021,-3,3,2.654794E7
small,105,-0.5,0.5900048914500182,-14,14,2.6908309E7
small,109,-0.5,0.24375642647706153,-4,4,2.7137133E7
small,113,-0.5,0.23210376972231228,-3,3,2.7390376E7
small,117,-0.5,0.14528412735926644,-3,3,2.7605809E7
small,121,-0.5,0.6838587296044762,-6,6,2.7881107E7
small,125,-0.5,0.2960157544308224,-4,4,2.8135925E7
small,129,-0.5,0.21220069862560598,-4,4,2.8330091E7
small,133,-0.5,0.6944475553385694,-9,9,2.8664466E7
small,137,-0.5,0.25843963412824955,-7,7,2.8953942E7
small,141,-0.5,0.07196848573025827,-3,3,2.9178434E7
small,145,-0.5,0.1383396824681835,-4,4,2.9487603E7
small,149,-0.5,0.9788204782301175,-11,11,2.9820008E7
small,153,-0.5,0.29336796350814875,-6,6,3.0087036E7
small,157,-0.5,0.1273610891655539,-3,3,3.0325312E7
small,1,-0.5,0.2985,-30,30,290264.0
small,5,-0.5,0.49397430705,-76,76,2193719.0
small,9,-0.5,0.5324398817656861,-10,10,2664365.0
small,13,-0.5,0.49372393205664666,-33,33,3475292.0
small,17,-0.5,0.2939820923164169,-6,6,4351992.0
small,21,-0.5,0.16088869911179904,-4,4,1.1266737E7
small,25,-0.5,0.37008266561648906,-13,13,1.1647979E7
small,29,-0.5,0.2912070067522219,-5,5,1.2112717E7
small,33,-0.5,0.6710986782548025,-5,5,1.2355326E7
small,37,-0.5,0.06987894975816378,-3,3,1.2539252E7
small,41,-0.5,0.6043383802710987,-11,11,1.2793282E7
small,45,-0.5,0.11965452374086638,-3,3,1.3175312E7
small,49,-0.5,0.23949789484883643,-3,3,1.3915742E7
small,53,-0.5,0.15130149479018073,-3,3,1.414811E7
small,57,-0.5,0.5656204864432386,-4,4,1.571916E7
small,61,-0.5,0.5732074396185247,-3,3,1.5912932E7
small,65,-0.5,0.22302782720813719,-3,3,1.6165781E7
small,69,-0.5,0.7376540319230169,-6,6,1.643714E7
small,73,-0.5,0.16205898132377827,-3,3,1.6639183E7
small,77,-0.5,0.25608546097757223,-4,4,1.6974739E7
small,81,-0.5,0.29527541843718286,-5,5,1.7178357E7
small,85,-0.5,0.29781326497789484,-5,5,1.7412695E7
small,89,-0.5,0.34056713825407314,-4,4,1.7786455E7
small,93,-0.5,0.3487860034304271,-7,7,1.8040879E7
small,97,-0.5,0.5624083974574208,-14,14,1.8430392E7
small,101,-0.5,0.19701430576800938,-3,3,1.8624558E7
small,105,-0.5,0.19773582999225825,-3,3,2.682442E7
small,109,-0.5,0.2129229456202273,-3,3,2.705994E7
small,113,-0.5,0.6697872350155414,-6,6,2.7296247E7
small,117,-0.5,0.5571465746664019,-16,16,2.763968E7
small,121,-0.5,0.2956950497022368,-5,5,2.7853538E7
small,125,-0.5,0.19144026002703995,-3,3,2.8058338E7
small,129,-0.5,0.1421520141211201,-4,4,2.8258805E7
small,133,-0.5,0.2932105550067292,-9,9,2.8510079E7
small,137,-0.5,0.13009471883141321,-3,3,2.8738115E7
small,141,-0.5,0.0508087383239717,-3,3,2.8939764E7
small,145,-0.5,0.3780292154001419,-4,4,2.9173708E7
small,149,-0.5,0.3044513169238492,-4,4,2.9511234E7
small,153,-0.5,0.2993745014557989,-6,6,2.9786926E7
small,157,-0.5,0.736682170252734,-26,26,3.0155565E7
small,1,-0.5,0.38715450000000007,-68,68,653784.0
small,5,-0.5,0.4486025258149784,-43,43,1713622.0
small,9,-0.5,0.4378545394475708,-8,8,2199233.0
small,13,-0.5,0.2955571813278286,-8,8,2820722.0
small,17,-0.5,0.2961522998502444,-8,8,4525678.0
small,21,-0.5,0.27215218550369435,-4,4,4845087.0
small,25,-0.5,0.22106397401967115,-3,3,5137714.0
small,29,-0.5,0.4824557557988596,-12,12,1.1801186E7
small,33,-0.5,0.11718493617882686,-3,3,1.2614477E7
small,37,-0.5,0.2883326109557891,-4,4,1.3005565E7
small,41,-0.5,0.2930658321708539,-7,7,1.3608149E7
small,45,-0.5,0.296913044583627,-5,5,1.4017354E7
small,49,-0.5,0.7326938872981166,-25,25,1.4936589E7
small,53,-0.5,0.3817965972765207,-5,5,1.5616367E7
small,57,-0.5,0.35201047366752203,-9,9,1.6233522E7
small,61,-0.5,0.24660011625871014,-3,3,1.6563565E7
small,65,-0.5,0.6345107867229238,-5,5,1.7081472E7
small,69,-0.5,0.362257160371553,-7,7,1.7471773E7
small,73,-0.5,0.21364753662077174,-3,3,1.7806147E7
small,77,-0.5,0.29309605966438834,-4,4,1.8157457E7
small,81,-0.5,0.3678583559306903,-6,6,1.8960902E7
small,85,-0.5,0.07373048563317397,-3,3,1.924644E7
small,89,-0.5,0.21203001623269713,-5,5,1.9726144E7
small,93,-0.5,0.19014009514182728,-5,5,2.0249565E7
small,97,-0.5,0.5410787486514783,-5,5,2.052565E7
small,101,-0.5,0.48096752629825135,-43,43,2.1302313E7
small,105,-0.5,0.29689400803180344,-4,4,2.1713488E7
small,109,-0.5,0.46348466752201456,-7,7,2.2103001E7
small,113,-0.5,0.19027499538503867,-4,4,2.7471115E7
small,117,-0.5,0.10791797131277203,-3,3,2.7758228E7
small,121,-0.5,0.1315055684290245,-3,3,2.8119384E7
small,125,-0.5,0.628277510650948,-5,5,2.8478178E7
small,129,-0.5,0.2865245795288356,-5,5,3.018983E7
small,133,-0.5,0.2171143361710124,-4,4,3.0640389E7
small,137,-0.5,0.22165758059320861,-3,3,3.1070468E7
small,141,-0.5,0.19285006109963376,-3,3,3.1435563E7
small,145,-0.5,0.13618068098775638,-3,3,3.175891E7
small,149,-0.5,0.0735476709507723,-3,3,3.2063747E7
small,153,-0.5,0.33589107036311705,-4,4,3.2886884E7
small,157,-0.5,0.2920368501854713,-8,8,3.3262218E7
small,1,-0.5,0.38715450000000007,-25,25,438744.0
small,5,-0.5,0.5401268433619848,-40,40,1544662.0
small,9,-0.5,0.07349967236606636,-3,3,5286194.0
small,13,-0.5,0.15664159561426017,-4,4,5982513.0
small,17,-0.5,0.24072869849020906,-4,4,6353121.0
small,21,-0.5,0.5953373626438347,-29,29,7327495.0
small,25,-0.5,0.42890029465986745,-10,10,8343616.0
small,29,-0.5,0.28588180730566926,-4,4,9451504.0
small,33,-0.5,0.2919098341342281,-5,5,1.0121435E7
small,37,-0.5,0.20382058481815313,-3,3,1.0485348E7
small,41,-0.5,0.2075891018549132,-3,3,1.0841778E7
small,45,-0.5,0.2922876352622259,-6,6,1.1255316E7
small,49,-0.5,0.7050833373629262,-5,5,1.164798E7
small,53,-0.5,0.13723347137996544,-5,5,1.1969358E7
small,57,-0.5,0.2395514446331295,-6,6,1.2358871E7
small,61,-0.5,0.14748809078449865,-7,7,1.2794858E7
small,65,-0.5,0.056808757029479295,-3,3,1.3447459E7
small,69,-0.5,0.30449370181074675,-8,8,1.3867693E7
small,73,-0.5,0.42142142334174526,-3,3,1.4234757E7
small,77,-0.5,0.2228118793103515,-4,4,1.4654202E7
small,81,-0.5,0.5349806931739192,-3,3,1.5117364E7
small,85,-0.5,0.27123487356912435,-4,4,1.5502151E7
small,89,-0.5,0.3921367601387269,-4,4,1.6136242E7
small,93,-0.5,0.5936409542308132,-5,5,1.6437928E7
small,97,-0.5,0.2797158467628611,-3,3,1.6793177E7
small,101,-0.5,0.19756357078878395,-3,3,1.7144881E7
small,105,-0.5,0.3080951885331298,-4,4,1.8036547E7
small,109,-0.5,0.2552030280191997,-3,3,1.8875044E7
small,113,-0.5,0.19826897426892387,-4,4,2.5145851E7
small,117,-0.5,0.1504508226997161,-4,4,2.5419967E7
small,121,-0.5,0.6106583257835632,-5,5,2.5692509E7
small,125,-0.5,0.18044333573112747,-3,3,2.6617651E7
small,129,-0.5,0.16648336659131502,-5,5,2.693706E7
small,133,-0.5,0.29377420855826797,-14,14,2.733957E7
small,137,-0.5,0.2886897739482812,-5,5,2.7749563E7
small,141,-0.5,0.4674997466040782,-11,11,2.8191852E7
small,145,-0.5,0.45793543598456,-5,5,2.8542374E7
small,149,-0.5,0.2099658807826703,-3,3,2.8810189E7
small,153,-0.5,0.2886591390411448,-5,5,2.9082336E7
small,157,-0.5,0.5661519533002055,-5,5,2.9468305E7
small,1,0.0,0.3,-13,13,283963.0
small,5,0.0,0.38909999999999995,-34,34,1741979.0
small,9,0.0,0.3717157461156477,-7,7,3304364.0
small,13,0.0,0.42680981816259367,-11,11,4635167.0
small,17,0.0,0.040495056591888456,-3,3,5162920.0
small,21,0.0,0.42982016502835707,-35,35,7950952.0
small,25,0.0,0.2960870797445525,-7,7,9265608.0
small,29,0.0,0.35624024061485127,-7,7,9929238.0
small,33,0.0,0.22159494943200597,-5,5,1.0770886E7
small,37,0.0,0.18298352760694003,-4,4,1.1695635E7
small,41,0.0,0.33164031876870226,-10,10,1.2245443E7
small,45,0.0,0.31495797965743666,-8,8,1.2551461E7
small,49,0.0,0.4940287672404087,-24,24,1.3059916E7
small,53,0.0,0.491152400036746,-8,8,1.3412407E7
small,57,0.0,0.18885594046648468,-3,3,1.3877933E7
small,61,0.0,0.10757827837208489,-3,3,1.4127237E7
small,65,0.0,0.5868222968170769,-19,19,1.4623876E7
small,69,0.0,0.2883838438705313,-4,4,1.4907838E7
small,73,0.0,0.5539974091090025,-32,32,1.5690409E7
small,77,0.0,0.6306129100810383,-5,5,1.6404057E7
small,81,0.0,0.677981310916604,-11,11,1.6823503E7
small,85,0.0,0.4409372344829645,-37,37,1.7468228E7
small,89,0.0,0.8125846741434928,-6,6,1.7749433E7
small,93,0.0,0.1818680073629122,-3,3,1.8642281E7
small,97,0.0,0.6364630936713394,-10,10,1.9023523E7
small,101,0.0,0.7077753885647371,-13,13,2.0201515E7
small,105,0.0,0.37166325159902636,-4,4,2.0560308E7
small,109,0.0,0.6511835609428636,-5,5,2.1142412E7
small,113,0.0,0.5009924097153138,-4,4,2.164299E7
small,117,0.0,0.28608141589353675,-4,4,2.1888355E7
small,121,0.0,0.19190015171275032,-3,3,2.6658218E7
small,125,0.0,0.6756980182932462,-5,5,2.6916186E7
small,129,0.0,0.5877780096678942,-3,3,2.7217084E7
small,133,0.0,0.22563013667035392,-3,3,2.7406524E7
small,137,0.0,0.2937427426431891,-4,4,2.7586118E7
small,141,0.0,0.7719523804971984,-7,7,2.7829514E7
small,145,0.0,0.6660583191083087,-6,6,2.8067003E7
small,149,0.0,0.5845330822588961,-6,6,2.8311187E7
small,153,0.0,0.29650018094249697,-4,4,2.8514805E7
small,157,0.0,0.13949945910820238,-4,4,2.8766866E7
small,1,0.0,0.45147000000000004,-48,48,882214.0
small,5,0.0,0.49645659,-25,25,1867615.0
small,9,0.0,0.500424363831,-54,54,4650527.0
small,13,0.0,0.2909949140950414,-4,4,5701307.0
small,17,0.0,0.4995690753623008,-52,52,6596518.0
small,21,0.0,0.08542045857097147,-3,3,6884419.0
small,25,0.0,0.706304143430152,-15,15,8019088.0
small,29,0.0,0.2890089655028416,-4,4,8417659.0
small,33,0.0,0.09410992612491187,-3,3,8677991.0
small,37,0.0,0.1581456685381193,-3,3,9038360.0
small,41,0.0,0.45224975084899866,-7,7,9983983.0
small,45,0.0,0.5099859902757364,-9,9,1.0187995E7
small,49,0.0,0.2902691712293095,-3,3,1.0464474E7
small,53,0.0,0.21117949422045101,-3,3,1.0906762E7
small,57,0.0,0.5336632385777373,-12,12,1.1176547E7
small,61,0.0,0.2008661039310855,-7,7,1.1370712E7
small,65,0.0,0.07254173558401655,-3,3,1.1640103E7
small,69,0.0,0.2903379800741206,-5,5,1.1842539E7
small,73,0.0,0.0818273950627959,-3,3,1.205561E7
small,77,0.0,0.29526097026862486,-5,5,1.2277739E7
small,81,0.0,0.6088187534219649,-10,10,1.2692064E7
small,85,0.0,0.4219981706186431,-3,3,1.2972482E7
small,89,0.0,0.6782644669976929,-5,5,1.3137897E7
small,93,0.0,0.4468178751716674,-4,4,1.3317884E7
small,97,0.0,0.1255226549192443,-4,4,1.3554192E7
small,101,0.0,0.6312049766640933,-8,8,1.3780653E7
small,105,0.0,0.2922121867759975,-6,6,1.3992542E7
small,109,0.0,0.4013204884679098,-6,6,1.4196947E7
small,113,0.0,0.7447115947270104,-9,9,1.446555E7
small,117,0.0,0.3246809076920676,-3,3,1.4779839E7
small,121,0.0,0.21577052349793746,-5,5,1.5027174E7
small,125,0.0,0.2969068660758445,-6,6,2.5587746E7
small,129,0.0,0.03369965812412801,-3,3,2.5774035E7
small,133,0.0,0.2257807565686365,-3,3,2.6008767E7
small,137,0.0,0.047577462390452574,-3,3,2.6170637E7
small,141,0.0,0.22610789248014607,-3,3,2.6356138E7
small,145,0.0,0.10996125161053927,-3,3,2.6558575E7
small,149,0.0,0.42486575970910523,-3,3,2.6852777E7
small,153,0.0,0.28834401003358057,-4,4,2.7024494E7
small,157,0.0,0.2958084034331132,-5,5,2.7265133E7
small,1,0.0,0.3,-11,11,124455.0
small,5,0.0,0.34670250299999994,-22,22,1539542.0
small,9,0.0,0.33427776926143915,-22,22,3674972.0
small,13,0.0,0.23509422706027783,-4,4,4077088.0
small,17,0.0,0.41842858327554877,-16,16,5050280.0
small,21,0.0,0.5269050225469356,-52,52,5657984.0
small,25,0.0,0.5727259065450561,-23,23,6004174.0
small,29,0.0,0.28699076461996587,-4,4,6297982.0
small,33,0.0,0.4654141670439984,-9,9,6704037.0
small,37,0.0,0.28789623272675513,-5,5,6959643.0
small,41,0.0,0.14431187763934084,-3,3,7169169.0
small,45,0.0,0.10642547081228493,-3,3,7370424.0
small,49,0.0,0.13875572276740988,-3,3,7574436.0
small,53,0.0,0.29033036620737684,-4,4,1.3905107E7
small,57,0.0,0.1312781728078214,-3,3,1.4174892E7
small,61,0.0,0.6139410479382117,-68,68,1.5009844E7
small,65,0.0,0.4059928303725373,-5,5,1.559116E7
small,69,0.0,0.38069497167727206,-18,18,1.5944439E7
small,73,0.0,0.5810161589339955,-5,5,1.61453E7
small,77,0.0,0.18309576445120834,-3,3,1.6341042E7
small,81,0.0,0.3393050008087033,-5,5,1.6531269E7
small,85,0.0,0.37766636640845164,-5,5,1.6759699E7
small,89,0.0,0.6779402836006385,-8,8,1.6945988E7
small,93,0.0,0.5778027828736161,-6,6,1.7161816E7
small,97,0.0,0.10424658814304921,-3,3,1.7337077E7
small,101,0.0,0.8610244703214569,-3,3,1.7589532E7
small,105,0.0,0.15045963206057067,-3,3,1.7802208E7
small,109,0.0,0.8482953572247753,-8,8,1.8274823E7
small,113,0.0,0.3101120482385429,-5,5,1.8489075E7
small,117,0.0,0.372496194071271,-7,7,1.8729714E7
small,121,0.0,0.3017282882594916,-3,3,1.9183424E7
small,125,0.0,0.22376256744519063,-3,3,1.9440212E7
small,129,0.0,0.12655354176095468,-3,3,1.96009E7
small,133,0.0,0.29314765569126866,-4,4,1.9775768E7
small,137,0.0,0.19637826457753493,-4,4,2.9421437E7
small,141,0.0,0.454704136480629,-18,18,2.9707369E7
small,145,0.0,0.7648850616722143,-9,9,2.9973608E7
