gridWorld,iteration,epsilon,lastMaxDelta,rewards,numOfActions,runningTime
small,21,0.15,0.15423012205951148,-80,80,2416636.0
small,25,0.15,0.13861042373668586,-14,14,2584020.0
small,29,0.15,0.09731620856518264,-4,4,2927453.0
small,33,0.15,0.11683101271729657,-22,22,3191330.0
small,37,0.15,0.11451541516351993,-5,5,3394948.0
small,41,0.15,0.1342186233819347,-24,24,3596991.0
small,45,0.15,0.038212362717756854,-3,3,3851415.0
small,49,0.15,0.19839363324817416,-51,51,4267316.0
small,53,0.15,0.19995780334559443,-54,54,4544189.0
small,57,0.15,0.04944843166326396,-3,3,4619807.0
small,61,0.15,0.20527820754244885,-26,26,4865173.0
small,65,0.15,0.053906725292578894,-3,3,5013259.0
small,69,0.15,0.12004126912014157,-6,6,5089665.0
small,73,0.15,0.04482730418969738,-3,3,5177099.0
small,77,0.15,0.0973189055276582,-4,4,5368901.0
small,81,0.15,0.12144173861517826,-10,10,5504384.0
small,85,0.15,0.048720889772758236,-3,3,5662316.0
small,89,0.15,0.16763038328686442,-12,12,5828519.0
small,93,0.15,0.05788080068029511,-3,3,5946279.0
small,97,0.15,0.13115587133411744,-6,6,6032925.0
small,101,0.15,0.050205532356368154,-3,3,6107362.0
small,105,0.15,0.21689023960899378,-18,18,6225515.0
small,109,0.15,0.19528126865914808,-14,14,6348789.0
small,113,0.15,0.07212220233022348,-3,3,6424013.0
small,117,0.15,0.16653484755212533,-5,5,6516173.0
small,121,0.15,0.0980095321089105,-7,7,6646536.0
small,125,0.15,0.1728024745748109,-6,6,6748936.0
small,129,0.15,0.13143910040881313,-3,3,7120332.0
small,133,0.15,0.056368508833326114,-4,4,7201858.0
small,137,0.15,0.06119692980411484,-3,3,7284172.0
small,141,0.15,0.09594783727423195,-4,4,7372787.0
small,145,0.15,0.06550799419421116,-3,3,7473612.0
small,149,0.15,0.06485742966337549,-3,3,7594128.0
small,153,0.15,0.09578517704812484,-4,4,7681562.0
small,157,0.15,0.0959729123553279,-4,4,7813500.0
small,1,0.15,0.1,-3,3,36627.0
small,5,0.15,0.10680070910327999,-9,9,523814.0
small,9,0.15,0.13081110108652816,-173,173,1182324.0
small,13,0.15,0.15302751170114637,-39,39,1546237.0
small,17,0.15,0.1354779879522292,-58,58,2025941.0
small,21,0.15,0.17383706049867909,-7,7,2161423.0
small,25,0.15,0.11766492208651635,-11,11,2350075.0
small,29,0.15,0.174716542568768,-70,70,3065693.0
small,33,0.15,0.07595187648779733,-4,4,3185816.0
small,37,0.15,0.1882586590156068,-8,8,3270886.0
small,41,0.15,0.17381653775276318,-43,43,3447329.0
small,45,0.15,0.03337607352198502,-3,3,3574935.0
small,49,0.15,0.09930209650349786,-6,6,3669064.0
small,53,0.15,0.09763940727972864,-5,5,3779734.0
small,57,0.15,0.09834966936850931,-6,6,4105445.0
small,61,0.15,0.09741096690374595,-7,7,4202331.0
small,65,0.15,0.12741700758579766,-20,20,4357506.0
small,69,0.15,0.03957816851401552,-3,3,4486687.0
small,73,0.15,0.040236298820900185,-3,3,4556792.0
small,77,0.15,0.045665221882354556,-3,3,4659979.0
small,81,0.15,0.14670228069375701,-26,26,4805308.0
small,85,0.15,0.0357293407261714,-3,3,4991991.0
small,89,0.15,0.04309255729283423,-3,3,5087695.0
small,93,0.15,0.09627779573783402,-5,5,5202698.0
small,97,0.15,0.08756778383463981,-3,3,5324003.0
small,101,0.15,0.025661190795699174,-3,3,5393713.0
small,105,0.15,0.21466682392648861,-5,5,5477996.0
small,109,0.15,0.17439396418784037,-9,9,5568581.0
small,113,0.15,0.09761729492561022,-8,8,5655620.0
small,117,0.15,0.16628167047975784,-20,20,5782832.0
small,121,0.15,0.04626575328222282,-4,4,5963214.0
small,125,0.15,0.16412630152585983,-6,6,6049466.0
small,129,0.15,0.06682998644307236,-3,3,6135324.0
small,133,0.15,0.231676179527589,-9,9,6277108.0
small,137,0.15,0.17466406767721177,-46,46,6460640.0
small,141,0.15,0.10844429602461925,-5,5,6628419.0
small,145,0.15,0.16062568507024855,-51,51,6885994.0
small,149,0.15,0.11880400538778746,-3,3,6996664.0
small,153,0.15,0.20487881135262165,-8,8,7134116.0
small,157,0.15,0.1600521108702706,-47,47,7327100.0
small,1,0.15,0.1285506395901,-136,136,381242.0
small,5,0.15,0.17977897092885187,-29,29,979887.0
small,9,0.15,0.13807827562119807,-16,16,1304416.0
small,13,0.15,0.1532296330369285,-12,12,1712046.0
small,17,0.15,0.1756133881239843,-11,11,2099590.0
small,21,0.15,0.153428747905203,-140,140,2609226.0
small,25,0.15,0.18809636033518684,-34,34,3099170.0
small,29,0.15,0.016063717660622867,-3,3,3229139.0
small,33,0.15,0.09709662809404751,-4,4,3439452.0
small,37,0.15,0.10087264318401212,-22,22,3565483.0
small,41,0.15,0.017427444963135752,-3,3,3773827.0
small,45,0.15,0.21231465186688592,-9,9,3860473.0
small,49,0.15,0.09888865483932463,-5,5,3956965.0
small,53,0.15,0.1255721360751113,-12,12,4102688.0
small,57,0.15,0.24659314633498441,-16,16,4325210.0
small,61,0.15,0.0550050557776407,-3,3,4533949.0
small,65,0.15,0.21518321869563795,-9,9,4737567.0
small,69,0.15,0.046527729139627105,-3,3,4880533.0
small,73,0.15,0.05149378468182908,-3,3,5076274.0
small,77,0.15,0.05275960323035056,-3,3,5223966.0
small,81,0.15,0.21916431153956983,-8,8,5307461.0
small,85,0.15,0.2270971507367916,-6,6,5436642.0
small,89,0.15,0.09610967183910901,-4,4,5508716.0
small,93,0.15,0.0959610125346062,-5,5,5605208.0
small,97,0.15,0.09599295047846201,-4,4,5728088.0
small,101,0.15,0.12592578318421777,-5,5,5818279.0
small,105,0.15,0.1277676382828994,-5,5,5929737.0
small,109,0.15,0.1986175974399873,-6,6,6040407.0
small,113,0.15,0.07050431326860229,-3,3,6250721.0
small,117,0.15,0.21594682570364387,-21,21,6453551.0
small,121,0.15,0.09829096558808081,-6,6,6541773.0
small,125,0.15,0.15519659321897272,-11,11,6638659.0
small,129,0.15,0.14794375158306305,-8,8,6829674.0
small,133,0.15,0.14025643541531085,-7,7,6917501.0
small,137,0.15,0.16743082430124612,-16,16,7033292.0
small,141,0.15,0.061357611623761965,-3,3,7113242.0
small,145,0.15,0.051103979942793476,-3,3,7286141.0
small,149,0.15,0.14317295968221133,-6,6,7368848.0
small,153,0.15,0.21891269202499375,-5,5,7469673.0
small,157,0.15,0.0451155352648982,-3,3,7538989.0
small,1,0.15,0.11771108999999999,-83,83,240640.0
small,5,0.15,0.12535115597641855,-94,94,898756.0
small,9,0.15,0.14655482935004993,-42,42,1194140.0
small,13,0.15,0.05948453444166302,-3,3,1583653.0
small,17,0.15,0.11480345378591994,-9,9,1950323.0
small,21,0.15,0.078734065038363,-5,5,2453264.0
small,25,0.15,0.17258836146275325,-70,70,2761645.0
small,29,0.15,0.014813063922332281,-3,3,2849078.0
small,33,0.15,0.1661411622536737,-51,51,3224413.0
small,37,0.15,0.12313001812217239,-15,15,3497348.0
small,41,0.15,0.1884879244527733,-11,11,3603686.0
small,45,0.15,0.1889033944299161,-6,6,3701360.0
small,49,0.15,0.017543244184970108,-3,3,3788006.0
small,53,0.15,0.04432123781556552,-3,3,3904978.0
small,57,0.15,0.1428990400496426,-58,58,4140104.0
small,61,0.15,0.05704133745015105,-3,3,4357112.0
small,65,0.15,0.13024510364200248,-11,11,4588300.0
small,69,0.15,0.2167564634905963,-5,5,4672977.0
small,73,0.15,0.07725230516809312,-4,4,4777346.0
small,77,0.15,0.18832149362715978,-41,41,4992779.0
small,81,0.15,0.18909731452247458,-6,6,5128656.0
small,85,0.15,0.17538145824750595,-8,8,5249960.0
small,89,0.15,0.09596923061725882,-4,4,5399228.0
small,93,0.15,0.10896982523489207,-5,5,5639473.0
small,97,0.15,0.1447026210746758,-9,9,5731633.0
small,101,0.15,0.041343674960821364,-3,3,5804888.0
small,105,0.15,0.04259598879828452,-3,3,5880901.0
small,109,0.15,0.12022676506281416,-5,5,5968334.0
small,113,0.15,0.09730365925845197,-4,4,6176285.0
small,117,0.15,0.03865534793857717,-3,3,6249540.0
small,121,0.15,0.23274328604021788,-6,6,6333823.0
small,125,0.15,0.0961802014430635,-4,4,6415743.0
small,129,0.15,0.1246203439898661,-10,10,6650475.0
small,133,0.15,0.17306490235966998,-12,12,6764296.0
small,137,0.15,0.1910621794283467,-24,24,6926560.0
small,141,0.15,0.14289932404727868,-6,6,7175471.0
small,145,0.15,0.06795118976473558,-3,3,7254240.0
small,149,0.15,0.2138913324956424,-9,9,7401932.0
small,153,0.15,0.08541436321273688,-4,4,7493698.0
small,157,0.15,0.20973620725010633,-8,8,7622879.0
small,1,0.15,0.1,-12,12,59470.0
small,5,0.15,0.12160257710617595,-11,11,440713.0
small,9,0.15,0.09891,-5,5,893635.0
small,13,0.15,0.12550634100000002,-10,10,1248884.0
small,17,0.15,0.13016025478057192,-10,10,1724255.0
small,21,0.15,0.16065256758754964,-62,62,2072415.0
small,25,0.15,0.16498398711829765,-128,128,2650580.0
small,29,0.15,0.09183124540241216,-4,4,2818752.0
small,33,0.15,0.15186009282575075,-32,32,3101139.0
small,37,0.15,0.09712859781748984,-5,5,3290185.0
small,41,0.15,0.017910648233640414,-3,3,3402037.0
small,45,0.15,0.1880938912054977,-42,42,3697421.0
small,49,0.15,0.09766990133276066,-4,4,3830147.0
small,53,0.15,0.09871788706529694,-4,4,4120017.0
small,57,0.15,0.09842615847475189,-14,14,4217297.0
small,61,0.15,0.0986673620510774,-8,8,4319697.0
small,65,0.15,0.11240651295262061,-8,8,4415795.0
small,69,0.15,0.09658356822491809,-5,5,4489050.0
small,73,0.15,0.20668204286753622,-11,11,4625321.0
small,77,0.15,0.16497329622377999,-17,17,4918342.0
small,81,0.15,0.12594882031002586,-20,20,5197972.0
small,85,0.15,0.09607636707789258,-4,4,5476027.0
small,89,0.15,0.2748327004203368,-13,13,5608753.0
small,93,0.15,0.08905706355783227,-4,4,5802525.0
small,97,0.15,0.1183892742967454,-4,4,5878143.0
small,101,0.15,0.05524822609427105,-3,3,5945885.0
small,105,0.15,0.22233680072574735,-8,8,6021503.0
small,109,0.15,0.2377305981858444,-5,5,6093183.0
small,113,0.15,0.03329406588970829,-3,3,6219607.0
small,117,0.15,0.09606340891559473,-9,9,6341306.0
small,121,0.15,0.14180503079687767,-7,7,6442918.0
small,125,0.15,0.05994493112222021,-3,3,6607939.0
small,129,0.15,0.09714732707733642,-4,4,6694585.0
small,133,0.15,0.1294932440498373,-5,5,6853305.0
small,137,0.15,0.04874365126565339,-3,3,6967126.0
small,141,0.15,0.09724717650571524,-4,4,7042350.0
small,145,0.15,0.12867780111352944,-9,9,7127815.0
small,149,0.15,0.04428068422560383,-3,3,7192012.0
small,153,0.15,0.05019547811122571,-3,3,7425562.0
small,157,0.15,0.04608543470234938,-3,3,7493303.0
small,1,0.15,0.1099,-28,28,96492.0
small,5,0.15,0.1348955218315099,-122,122,696713.0
small,9,0.15,0.1411417756818436,-26,26,1097647.0
small,13,0.15,0.14928379817800363,-17,17,1655726.0
small,17,0.15,0.09880657804942095,-4,4,1984193.0
small,21,0.15,0.17379711355173888,-7,7,2246494.0
small,25,0.15,0.1761049808314994,-93,93,2643097.0
small,29,0.15,0.18564754922801585,-29,29,2934936.0
small,33,0.15,0.13707290132423777,-20,20,3300031.0
small,37,0.15,0.008116310768441881,-3,3,3378406.0
small,41,0.15,0.1848063027709348,-135,135,3831329.0
small,45,0.15,0.09757560995095016,-4,4,4434306.0
small,49,0.15,0.20728630261754866,-8,8,4542220.0
small,53,0.15,0.21102555264472467,-35,35,4698970.0
small,57,0.15,0.1674222169022075,-12,12,4812004.0
small,61,0.15,0.20677694385613044,-7,7,4893530.0
small,65,0.15,0.11211835670230164,-21,21,5029406.0
small,69,0.15,0.1854457905025133,-20,20,5161345.0
small,73,0.15,0.0947123944893844,-6,6,5370870.0
small,77,0.15,0.11889260610438956,-29,29,5507929.0
small,81,0.15,0.07148958519803661,-3,3,5605209.0
small,85,0.15,0.04690431684843177,-3,3,5672162.0
small,89,0.15,0.22000567292600248,-8,8,5834820.0
small,93,0.15,0.0487655136253915,-3,3,5913983.0
small,97,0.15,0.04620103092139871,-3,3,6009294.0
small,101,0.15,0.0959795570390174,-5,5,6075066.0
small,105,0.15,0.09608727479195167,-5,5,6145958.0
small,109,0.15,0.14611717604833396,-29,29,6391324.0
small,113,0.15,0.09763169753692713,-4,4,6460247.0
small,117,0.15,0.0443898754282297,-3,3,6534290.0
small,121,0.15,0.16459421447191236,-21,21,6635114.0
small,125,0.15,0.07597546632984731,-3,3,6738696.0
small,129,0.15,0.1649168084441488,-5,5,6817465.0
small,133,0.15,0.16074784909438744,-7,7,6897415.0
small,137,0.15,0.1830987348916553,-8,8,6986818.0
small,141,0.15,0.1558581695993766,-5,5,7062831.0
small,145,0.15,0.14761954830454993,-16,16,7165230.0
small,149,0.15,0.1264724956386667,-8,8,7385390.0
small,153,0.15,0.23842357372560086,-11,11,7473611.0
small,157,0.15,0.05868256608020439,-3,3,7605550.0
small,1,0.15,0.1099,-52,52,143360.0
small,5,0.15,0.129068986762971,-25,25,603372.0
small,9,0.15,0.14045860111808023,-16,16,1084651.0
small,13,0.15,0.09902240197152268,-5,5,1285512.0
small,17,0.15,0.13954839306840983,-41,41,1667148.0
small,21,0.15,0.15997362792748782,-11,11,1988526.0
small,25,0.15,0.17707723170112377,-7,7,2135431.0
small,29,0.15,0.13708248536873757,-18,18,2284304.0
small,33,0.15,0.15826415967950624,-17,17,2573387.0
small,37,0.15,0.022877727303868278,-3,3,2671060.0
small,41,0.15,0.13722083991647516,-102,102,2949509.0
small,45,0.15,0.08749116466614737,-4,4,3059392.0
small,49,0.15,0.13703246727181417,-37,37,3332721.0
small,53,0.15,0.039581064321797754,-3,3,3566271.0
small,57,0.15,0.03198795951179889,-3,3,3626923.0
small,61,0.15,0.20928615893034497,-39,39,3774615.0
small,65,0.15,0.18209025737348572,-100,100,4061729.0
small,69,0.15,0.09871807376973907,-4,4,4156645.0
small,73,0.15,0.20576193358782202,-45,45,4334270.0
small,77,0.15,0.040394068185672705,-3,3,4414614.0
small,81,0.15,0.09747553299054879,-5,5,4531980.0
small,85,0.15,0.09749342324362731,-6,6,4616263.0
small,89,0.15,0.2002697262444344,-6,6,4808066.0
small,93,0.15,0.09850353696906855,-14,14,4896287.0
small,97,0.15,0.03305073679637127,-3,3,4960090.0
small,101,0.15,0.14579805197468643,-31,31,5099905.0
small,105,0.15,0.09871753967363861,-4,4,5170797.0
small,109,0.15,0.030415691242456244,-3,3,5253899.0
small,113,0.15,0.09879742645369638,-4,4,5324003.0
small,117,0.15,0.10308274174303023,-8,8,5400803.0
small,121,0.15,0.09732581475548452,-4,4,5539831.0
small,125,0.15,0.034877384149726964,-3,3,5600877.0
small,129,0.15,0.04113182635421753,-3,3,5682797.0
small,133,0.15,0.03222491852316445,-3,3,5756052.0
small,137,0.15,0.05311808490876757,-3,3,5991965.0
small,141,0.15,0.09596545637054454,-6,6,6084519.0
small,145,0.15,0.0839570178371023,-7,7,6171165.0
small,149,0.15,0.05272908272841548,-3,3,6240088.0
small,153,0.15,0.23820475378138806,-10,10,6338155.0
small,157,0.15,0.04012724569408466,-3,3,6628813.0
small,1,0.15,0.1108801,-82,82,4786404.0
small,5,0.15,0.14541803295990227,-25,25,5337394.0
small,9,0.15,0.14778375029735358,-140,140,6180223.0
small,13,0.15,0.09942223944673134,-5,5,6528383.0
small,17,0.15,0.14597204748934578,-17,17,7391692.0
small,21,0.15,0.15031828736884933,-54,54,7860368.0
small,25,0.15,0.13509117880796717,-20,20,8412539.0
small,29,0.15,0.18499605306114297,-44,44,8964711.0
small,33,0.15,0.0260493134106925,-3,3,9175812.0
small,37,0.15,0.09707257346966847,-7,7,9331775.0
small,41,0.15,0.01745107408501867,-3,3,9566507.0
small,45,0.15,0.13214222960834632,-11,11,9996192.0
small,49,0.15,0.0984458356282698,-6,6,1.0243527E7
small,53,0.15,0.16864235460195065,-139,139,1.0927636E7
small,57,0.15,0.11084760633699142,-6,6,1.1333691E7
small,61,0.15,0.209436869116002,-6,6,1.1524706E7
small,65,0.15,0.09726761928738847,-4,4,1.171257E7
small,69,0.15,0.04322965153046043,-3,3,1.1838601E7
small,73,0.15,0.048363217812874115,-3,3,1.1964632E7
small,77,0.15,0.17716732136251778,-28,28,1.2083179E7
small,81,0.15,0.11317107771619828,-16,16,1.2399043E7
small,85,0.15,0.2344700355805056,-5,5,1.2467178E7
small,89,0.15,0.1029360691270842,-11,11,1.2595178E7
small,93,0.15,0.12349019977356845,-8,8,1.2785012E7
small,97,0.15,0.09699805724715294,-4,4,1.2855904E7
small,101,0.15,0.07566335265843405,-3,3,1.2961061E7
small,105,0.15,0.21224821543581607,-6,6,1.3137897E7
small,109,0.15,0.09573126881226379,-4,4,1.3225331E7
small,113,0.15,0.0771073844858039,-3,3,1.3300555E7
small,117,0.15,0.09735390447041592,-5,5,1.3387595E7
small,121,0.15,0.09600786291769037,-7,7,1.3467152E7
small,125,0.15,0.058479202332001545,-3,3,1.3533712E7
small,129,0.15,0.04187164099996998,-3,3,1.3596333E7
small,133,0.15,0.1803000207395251,-15,15,1.394528E7
small,137,0.15,0.21509376653780254,-7,7,1.4033108E7
small,141,0.15,0.09828244533919483,-8,8,1.4125268E7
small,145,0.15,0.02885056614388981,-4,4,1.4190646E7
small,149,0.15,0.20247042535865978,-34,34,1.4337944E7
small,153,0.15,0.145736825585703,-7,7,1.4415138E7
small,157,0.15,0.14887175573985578,-6,6,1.4483273E7
small,1,0.15,0.1,-23,23,147692.0
small,5,0.15,0.13717276633341835,-70,70,868035.0
small,9,0.15,0.0989123180610243,-4,4,1131518.0
small,13,0.15,0.13192182672178654,-12,12,1287087.0
small,17,0.15,0.11225282731119002,-17,17,1652575.0
small,21,0.15,0.15451134176142522,-27,27,1851073.0
small,25,0.15,0.17914365260471343,-5,5,2189780.0
small,29,0.15,0.12986215879289809,-66,66,2568266.0
small,33,0.15,0.19264519631306976,-39,39,3012524.0
small,37,0.15,0.09228186550031392,-4,4,3192511.0
small,41,0.15,0.18145716703928505,-25,25,3321692.0
small,45,0.15,0.22977810378268337,-21,21,3782492.0
small,49,0.15,0.2039804976621553,-23,23,3970356.0
small,53,0.15,0.09699459860727444,-6,6,4225962.0
small,57,0.15,0.08357693678323819,-3,3,4376804.0
small,61,0.15,0.09606615092181148,-4,4,4681641.0
small,65,0.15,0.20796778173752717,-31,31,5121960.0
small,69,0.15,0.21444432656453083,-36,36,5491781.0
small,73,0.15,0.06498492005728096,-3,3,5600088.0
small,77,0.15,0.22067343269611284,-21,21,5788346.0
small,81,0.15,0.19141324589956232,-7,7,6008506.0
small,85,0.15,0.07548090931066342,-3,3,6198340.0
small,89,0.15,0.0636223142183443,-5,5,6329884.0
small,93,0.15,0.060988268115817146,-3,3,6510659.0
small,97,0.15,0.2515228522630186,-5,5,6629994.0
small,101,0.15,0.14979650734377703,-20,20,6802498.0
small,105,0.15,0.047127877161932785,-3,3,6927741.0
small,109,0.15,0.11679047969234713,-7,7,7134510.0
small,113,0.15,0.09637548098499327,-4,4,7252664.0
small,117,0.15,0.16629725229908443,-29,29,7436196.0
small,121,0.15,0.09153975726022967,-5,5,7531900.0
small,125,0.15,0.03584615007334602,-3,3,7626423.0
small,129,0.15,0.0974315271957149,-4,4,7712675.0
small,133,0.15,0.037587578214748785,-3,3,7806804.0
small,137,0.15,0.03303890077925953,-3,3,7947801.0
small,141,0.15,0.04189129535519287,-3,3,8043112.0
small,145,0.15,0.21955313520460606,-9,9,8168355.0
small,149,0.15,0.04325461207336523,-3,3,8278237.0
small,153,0.15,0.1017840786651969,-8,8,8398754.0
small,157,0.15,0.12674915756926497,-7,7,8512182.0
small,1,0.15,0.1,-17,17,97674.0
small,5,0.15,0.13391574779708104,-11,11,729402.0
small,9,0.15,0.12795005518382518,-69,69,1316625.0
small,13,0.15,0.12110505194103727,-71,71,1903061.0
small,17,0.15,0.11990048489188049,-7,7,2515097.0
small,21,0.15,0.16260813072201064,-22,22,2817176.0
small,25,0.15,0.0974222920869785,-5,5,3268129.0
small,29,0.15,0.1771063725088733,-148,148,3982171.0
small,33,0.15,0.09788044056832623,-4,4,4165703.0
small,37,0.15,0.14633596067624577,-27,27,4426035.0
small,41,0.15,0.09784134261277178,-7,7,4695032.0
small,45,0.15,0.19477412993605925,-24,24,4910859.0
small,49,0.15,0.20671075093668412,-12,12,5131806.0
small,53,0.15,0.17975976405418748,-24,24,5401196.0
small,57,0.15,0.18955086171153002,-5,5,5527621.0
small,61,0.15,0.17340350315202757,-65,65,5952186.0
small,65,0.15,0.05228708860209297,-3,3,6234573.0
small,69,0.15,0.02609069431244393,-3,3,6346032.0
small,73,0.15,0.05743045946690595,-3,3,6628419.0
small,77,0.15,0.1421690660717907,-17,17,7025809.0
small,81,0.15,0.0699312275975128,-3,3,7132541.0
small,85,0.15,0.13517460690766514,-39,39,7350731.0
small,89,0.15,0.07376402231583867,-5,5,7516147.0
small,93,0.15,0.044700113989355916,-3,3,7609488.0
small,97,0.15,0.03228993378729772,-3,3,7705192.0
small,101,0.15,0.20023707421951453,-7,7,7878484.0
small,105,0.15,0.09891601598182564,-4,4,7980096.0
small,109,0.15,0.030677266140508808,-4,4,8080527.0
small,113,0.15,0.16155147007445292,-31,31,8255394.0
small,117,0.15,0.0338743712021401,-4,4,8358976.0
small,121,0.15,0.04075193277092537,-3,3,8646089.0
small,125,0.15,0.20957123011390966,-5,5,8768181.0
small,129,0.15,0.1606104728549833,-8,8,8900513.0
small,133,0.15,0.055444359098342444,-3,3,8990704.0
small,137,0.15,0.04355776696041791,-3,3,9143910.0
small,141,0.15,0.09607218887309754,-4,4,9275848.0
small,145,0.15,0.0549847102505554,-3,3,9513731.0
small,149,0.15,0.06218510996004922,-3,3,9631097.0
small,153,0.15,0.16632623504983446,-26,26,9813841.0
small,157,0.15,0.058176343623998594,-3,3,9948930.0
small,1,0.2,0.1099,-52,52,223310.0
small,5,0.2,0.14126840633242282,-11,11,883789.0
small,9,0.2,0.14315568640548443,-79,79,1511579.0
small,13,0.2,0.12785247069286476,-26,26,1886914.0
small,17,0.2,0.14396693110751757,-71,71,2606863.0
small,21,0.2,0.09888461719574915,-5,5,3347686.0
small,25,0.2,0.1857950146895715,-15,15,3642283.0
small,29,0.2,0.19207217044211045,-12,12,3845901.0
small,33,0.2,0.09786839090089838,-8,8,4270860.0
small,37,0.2,0.192458062132582,-8,8,4413038.0
small,41,0.2,0.011469706138878655,-3,3,4505592.0
small,45,0.2,0.1713377082265808,-62,62,4785222.0
small,49,0.2,0.19889512437218793,-5,5,5037677.0
small,53,0.2,0.10612907676416539,-6,6,5343301.0
small,57,0.2,0.16915967792952014,-70,70,5659953.0
small,61,0.2,0.09845838053910372,-15,15,5878931.0
small,65,0.2,0.21522021533014657,-32,32,6075066.0
small,69,0.2,0.11290711044316781,-8,8,6201884.0
small,73,0.2,0.027218231929833525,-3,3,6305072.0
small,77,0.2,0.019551640001306048,-3,3,6385416.0
small,81,0.2,0.018921939803608456,-3,3,6485059.0
small,85,0.2,0.04498765618009126,-3,3,6634721.0
small,89,0.2,0.12189024177993124,-9,9,6796591.0
small,93,0.2,0.16297081598055252,-13,13,6940738.0
small,97,0.2,0.10660777708223179,-16,16,7114030.0
small,101,0.2,0.10001376345271518,-9,9,7252664.0
small,105,0.2,0.09858319705467156,-4,4,7582313.0
small,109,0.2,0.04880833255648298,-3,3,7734337.0
small,113,0.2,0.09603012663571953,-4,4,7957254.0
small,117,0.2,0.09745410084968942,-4,4,8169930.0
small,121,0.2,0.12841393530339618,-7,7,8517696.0
small,125,0.2,0.03191314986565752,-3,3,8689412.0
small,129,0.2,0.04639848499970034,-3,3,8786692.0
small,133,0.2,0.09764948533401929,-4,4,8962347.0
small,137,0.2,0.03923922062579788,-4,4,9069867.0
small,141,0.2,0.11979613916182963,-7,7,9175811.0
small,145,0.2,0.030131547218077426,-3,3,9274273.0
small,149,0.2,0.20529798024349155,-7,7,9653152.0
small,153,0.2,0.23220651521757008,-6,6,9762641.0
small,157,0.2,0.09877106538008595,-4,4,9870161.0
small,1,0.2,0.11967030990000002,-126,126,470645.0
small,5,0.2,0.13837069785155937,-23,23,1302447.0
small,9,0.2,0.12966134055979928,-10,10,1817597.0
small,13,0.2,0.1057716021125974,-29,29,2401669.0
small,17,0.2,0.18082303225453988,-21,21,2879798.0
small,21,0.2,0.182022699768412,-47,47,3305545.0
small,25,0.2,0.19161602425740365,-11,11,3658824.0
small,29,0.2,0.031631484028855184,-3,3,3938061.0
small,33,0.2,0.09699895839955319,-5,5,4097568.0
small,37,0.2,0.18442762316696992,-12,12,4398860.0
small,41,0.2,0.09671167634163957,-4,4,4533161.0
small,45,0.2,0.08738367866069963,-4,4,5066822.0
small,49,0.2,0.16646266693102962,-8,8,5273984.0
small,53,0.2,0.2313650374758056,-41,41,5742660.0
small,57,0.2,0.17515389231006395,-10,10,6038832.0
small,61,0.2,0.09873683996577509,-5,5,6295226.0
small,65,0.2,0.2293927766007715,-10,10,6406684.0
small,69,0.2,0.041231939303399745,-3,3,6618179.0
small,73,0.2,0.08966492148415894,-5,5,6866695.0
small,77,0.2,0.13837602164637808,-7,7,6960037.0
small,81,0.2,0.051445792614947194,-3,3,7109698.0
small,85,0.2,0.09756817039578358,-4,4,7196738.0
small,89,0.2,0.10391595504884732,-5,5,7475974.0
small,93,0.2,0.09631067012784555,-4,4,7572466.0
small,97,0.2,0.02516030014947024,-3,3,7675654.0
small,101,0.2,0.03762660919541183,-3,3,7784749.0
small,105,0.2,0.032260799422523245,-3,3,7865487.0
small,109,0.2,0.15455763013034107,-14,14,7993881.0
small,113,0.2,0.0964169298459292,-4,4,8087222.0
small,117,0.2,0.03785392566875467,-3,3,8413720.0
small,121,0.2,0.236504758591916,-5,5,8524785.0
small,125,0.2,0.09865032991664036,-4,4,8629154.0
small,129,0.2,0.098614374681119,-6,6,8768575.0
small,133,0.2,0.23300950457025693,-11,11,8926901.0
small,137,0.2,0.1571484140257291,-31,31,9139184.0
small,141,0.2,0.0803133105464835,-5,5,9470014.0
small,145,0.2,0.059326165600102065,-3,3,9564931.0
small,149,0.2,0.09569011093994995,-4,4,9682297.0
small,153,0.2,0.2605257205972271,-8,8,1.0028487E7
small,157,0.2,0.11167894436996573,-10,10,1.0342382E7
small,1,0.2,0.1,-16,16,94917.0
small,5,0.2,0.12954258000000005,-93,93,948774.0
small,9,0.2,0.12950558868699036,-34,34,1427690.0
small,13,0.2,0.1449658886145807,-42,42,1956230.0
small,17,0.2,0.13936817311404348,-23,23,2278002.0
small,21,0.2,0.13909890304835892,-14,14,2887675.0
small,25,0.2,0.13834860940613092,-13,13,3298456.0
small,29,0.2,0.14432880119241953,-84,84,3939242.0
small,33,0.2,0.14505872734845549,-20,20,4428398.0
small,37,0.2,0.03711432349650301,-3,3,4612718.0
small,41,0.2,0.09866089112425991,-9,9,4818305.0
small,45,0.2,0.2441796096850366,-9,9,5249960.0
small,49,0.2,0.0960882124808391,-4,4,5456335.0
small,53,0.2,0.2162066862464025,-18,18,5600089.0
small,57,0.2,0.09894429339150501,-4,4,5768261.0
small,61,0.2,0.13871839651672246,-52,52,6025442.0
small,65,0.2,0.15580450012156488,-6,6,6295620.0
small,69,0.2,0.0974928207975112,-5,5,6477182.0
small,73,0.2,0.13135822370420147,-15,15,6610696.0
small,77,0.2,0.06210473531928873,-5,5,6773354.0
small,81,0.2,0.0572475089894926,-3,3,6992332.0
small,85,0.2,0.03756009064800603,-3,3,7076221.0
small,89,0.2,0.029969981254889255,-3,3,7155384.0
small,93,0.2,0.049791205345000034,-3,3,7285747.0
