gridWorld,iteration,initQ,lastMaxDelta,rewards,numOfActions,runningTime
large,486,0.0,0.6897412572846058,-23,23,3.24724003E8
large,491,0.0,0.7960141413713284,-29,29,3.25736974E8
large,496,0.0,0.6453880255715339,-30,30,3.268488E8
large,501,0.0,0.3900639855027599,-21,21,3.27802693E8
large,506,0.0,0.7222940965443136,-23,23,3.28749104E8
large,511,0.0,0.7197470497226768,-23,23,3.29585632E8
large,516,0.0,0.6727437370958427,-27,27,3.30496202E8
large,521,0.0,0.6023860557658605,-27,27,3.31534379E8
large,526,0.0,0.859382282505095,-26,26,3.32387842E8
large,531,0.0,0.5552290695785018,-28,28,3.34010879E8
large,536,0.0,0.49597426165764347,-25,25,3.35138065E8
large,541,0.0,0.6255059070224407,-27,27,3.36162457E8
large,546,0.0,0.8242812525512457,-50,50,3.37364867E8
large,551,0.0,0.7616610946898938,-22,22,3.38431007E8
large,556,0.0,0.5543397039701858,-19,19,3.39703128E8
large,561,0.0,0.5238224102446658,-33,33,3.40912233E8
large,566,0.0,0.45381538711631464,-25,25,3.42084317E8
large,571,0.0,0.29960001676298553,-24,24,3.43105558E8
large,576,0.0,0.8250462259736535,-29,29,3.44325692E8
large,581,0.0,0.7258649186427064,-45,45,3.45845935E8
large,586,0.0,0.5820556907854701,-38,38,3.4725669E8
large,591,0.0,0.5083124101204604,-43,43,3.48459887E8
large,596,0.0,0.6816780411433703,-40,40,3.49807627E8
large,1,0.0,0.581858519339895,-2310,2310,1.5204404E7
large,6,0.0,0.5703612147228965,-103,103,5.3259327E7
large,11,0.0,0.5994871789131322,-701,701,8.3211668E7
large,16,0.0,0.6094000978866052,-63,63,1.02228496E8
large,21,0.0,0.5337307710691279,-231,231,1.20376894E8
large,26,0.0,0.5522624267897918,-76,76,1.27831995E8
large,31,0.0,0.4690631603173001,-45,45,1.46674743E8
large,36,0.0,0.4489145028624648,-56,56,1.59973329E8
large,41,0.0,0.6284203500889856,-625,625,1.65807755E8
large,46,0.0,0.6330147202309395,-34,34,1.68462667E8
large,51,0.0,0.530750684750739,-169,169,1.71485825E8
large,56,0.0,0.7802267554571278,-72,72,1.92356877E8
large,61,0.0,0.5214051764944827,-949,949,2.04328598E8
large,66,0.0,0.674316473145744,-32,32,2.06535314E8
large,71,0.0,0.8778137389062834,-68,68,2.15900565E8
large,76,0.0,0.6549465821851221,-21,21,2.17771725E8
large,81,0.0,0.5395313211837394,-1394,1394,2.29260984E8
large,86,0.0,0.5987078786264695,-34,34,2.48329012E8
large,91,0.0,0.4622786238411738,-34,34,2.52640044E8
large,96,0.0,0.839015039383959,-23,23,2.53702246E8
large,101,0.0,0.6198163256888511,-32,32,2.54717579E8
large,106,0.0,0.5701053586646809,-36,36,2.56924689E8
large,111,0.0,0.6475905942151226,-54,54,2.58287394E8
large,116,0.0,0.5793498158451413,-38,38,2.59690666E8
large,121,0.0,0.33351833242137374,-28,28,2.60821396E8
large,126,0.0,0.4883920770577106,-20,20,2.61993086E8
large,131,0.0,0.6312494283576333,-27,27,2.63889846E8
large,136,0.0,0.629449855212405,-32,32,2.6529548E8
large,141,0.0,0.7107250667236249,-228,228,2.67730627E8
large,146,0.0,0.6174899173981547,-30,30,2.68708151E8
large,151,0.0,0.6865828058132593,-29,29,2.69815251E8
large,156,0.0,0.7999694194790123,-33,33,2.70928258E8
large,161,0.0,0.5512921933518715,-23,23,2.71828195E8
large,166,0.0,0.5718253614748647,-21,21,2.72877399E8
large,171,0.0,0.7147509960046179,-29,29,2.74279489E8
large,176,0.0,0.5692882121940794,-21,21,2.7515422E8
large,181,0.0,0.8266712386847317,-51,51,2.76915891E8
large,186,0.0,0.806466312291442,-33,33,2.78233304E8
large,191,0.0,0.5416072307969202,-21,21,2.79215948E8
large,196,0.0,0.4061807226112375,-21,21,2.80263971E8
large,201,0.0,1.037448202015252,-24,24,2.81549876E8
large,206,0.0,0.6237967485206077,-28,28,2.82586478E8
large,211,0.0,0.6626288142143917,-24,24,2.83570303E8
large,216,0.0,0.39627588134693514,-29,29,2.84704185E8
large,221,0.0,0.6347601999696657,-26,26,2.85732121E8
large,226,0.0,0.4317394668778487,-18,18,2.86814802E8
large,231,0.0,0.7841864631170452,-23,23,2.87704893E8
large,236,0.0,0.7582154320397976,-43,43,2.88965592E8
large,241,0.0,0.48614235815577267,-61,61,2.90193996E8
large,246,0.0,0.5339619262609805,-24,24,2.95108794E8
large,251,0.0,0.7301477513758541,-18,18,2.96117038E8
large,256,0.0,0.6879103812931628,-30,30,2.97401368E8
large,261,0.0,0.8601526517458176,-35,35,2.98660886E8
large,266,0.0,0.919398310675998,-38,38,2.9992001E8
large,271,0.0,0.3671480559913931,-17,17,3.00763627E8
large,276,0.0,0.7649732789826782,-36,36,3.01691133E8
large,281,0.0,0.6949718542033754,-44,44,3.0290142E8
large,286,0.0,0.41137719908069315,-19,19,3.03888003E8
large,291,0.0,0.6068030840947802,-22,22,3.04762734E8
large,296,0.0,0.6474935062884981,-30,30,3.05774523E8
large,301,0.0,0.596840947219647,-22,22,3.06957634E8
large,306,0.0,0.8102529828789891,-42,42,3.08051737E8
large,311,0.0,0.3261216737286379,-24,24,3.08922529E8
large,316,0.0,0.5829739635107849,-45,45,3.10043807E8
large,321,0.0,0.9525032879495274,-36,36,3.10964618E8
large,326,0.0,0.6015911492015844,-27,27,3.1185274E8
large,331,0.0,0.5820854654092411,-23,23,3.12923605E8
large,336,0.0,0.6623555911108205,-33,33,3.14187455E8
large,341,0.0,0.6795324990866831,-26,26,3.15297706E8
large,346,0.0,0.49327239348318486,-28,28,3.16456793E8
large,351,0.0,0.7629366303791416,-20,20,3.17735609E8
large,356,0.0,0.5995279876578641,-37,37,3.18904936E8
large,361,0.0,0.856373121085964,-53,53,3.20219199E8
large,366,0.0,0.6142849578009528,-307,307,3.23160436E8
large,371,0.0,0.41910106519631185,-20,20,3.24238785E8
large,376,0.0,0.6494916491241509,-24,24,3.25402992E8
large,381,0.0,0.6326101560309549,-45,45,3.26887396E8
large,386,0.0,0.8178870634307422,-44,44,3.28016551E8
large,391,0.0,0.3367798906989261,-30,30,3.29190604E8
large,396,0.0,0.33966900419716417,-19,19,3.30044461E8
large,401,0.0,0.913461996825454,-31,31,3.31022379E8
large,406,0.0,0.7706070350851597,-27,27,3.32145233E8
large,411,0.0,0.8332772043512264,-32,32,3.33193649E8
large,416,0.0,0.2755029752358915,-27,27,3.34192441E8
large,421,0.0,0.8031593991777246,-28,28,3.35210926E8
large,426,0.0,0.7733593636123417,-34,34,3.36256979E8
large,431,0.0,0.7429437753729413,-24,24,3.37355414E8
large,436,0.0,0.503824844534519,-34,34,3.38375474E8
large,441,0.0,0.6144281888549088,-27,27,3.39445158E8
large,446,0.0,0.5977536968547481,-26,26,3.4059755E8
large,451,0.0,0.5280243124890358,-20,20,3.41490398E8
large,456,0.0,0.9324152458840143,-39,39,3.42689657E8
large,461,0.0,0.5214456317189455,-23,23,3.43734529E8
large,466,0.0,1.089037539164897,-24,24,3.44689998E8
large,471,0.0,0.9457642620545972,-25,25,3.4565492E8
large,476,0.0,0.8839718555101124,-26,26,3.46579275E8
large,481,0.0,0.7888111979510732,-19,19,3.47512689E8
large,486,0.0,0.698385903103997,-40,40,3.48840342E8
large,491,0.0,0.677823868628189,-25,25,3.49889546E8
large,496,0.0,0.5165149953953616,-161,161,3.51942662E8
large,501,0.0,1.0136670739738647,-33,33,3.53174217E8
large,506,0.0,0.7149787020141236,-19,19,3.54184824E8
large,511,0.0,0.6044963679943889,-24,24,3.55451038E8
large,516,0.0,0.8150516652815876,-24,24,3.56533719E8
large,521,0.0,0.4896538229864795,-22,22,3.58270971E8
large,526,0.0,0.5902812521523773,-32,32,3.59126797E8
large,531,0.0,0.6088743871399895,-29,29,3.60311091E8
large,536,0.0,0.5578552764967348,-38,38,3.6142843E8
large,541,0.0,0.602590116394095,-25,25,3.62521745E8
large,546,0.0,0.7872267216353102,-63,63,3.63815134E8
large,551,0.0,0.8339368140405534,-32,32,3.65223131E8
large,556,0.0,0.8272556016678712,-30,30,3.66337714E8
large,561,0.0,0.42798359113614515,-27,27,3.6750901E8
large,566,0.0,0.5208119503584525,-30,30,3.68636196E8
large,571,0.0,0.6916216714845098,-32,32,3.69661376E8
large,576,0.0,0.6854751749044459,-32,32,3.70837792E8
large,581,0.0,0.7378788660184314,-19,19,3.7210558E8
large,586,0.0,0.7829949756828678,-27,27,3.73186292E8
large,591,0.0,0.7890825431316575,-46,46,3.74500948E8
large,596,0.0,0.6566640429746577,-41,41,3.7620945E8
large,1,0.0,0.5321212083299999,-245,245,1743947.0
large,6,0.0,0.5523662159760809,-478,478,3.1831771E7
large,11,0.0,0.6319687220218122,-1245,1245,6.5596142E7
large,16,0.0,0.46033555441248897,-112,112,7.0905966E7
large,21,0.0,0.5355087776033209,-130,130,9.2235455E7
large,26,0.0,0.46539092856025643,-48,48,1.26977744E8
large,31,0.0,0.4992383774666065,-89,89,1.32241488E8
large,36,0.0,0.5310898842065361,-52,52,1.35508436E8
large,41,0.0,0.6134385383683414,-95,95,1.51504076E8
large,46,0.0,0.5346380844835465,-458,458,1.58358168E8
large,51,0.0,0.6193940923892609,-29,29,1.61956734E8
large,56,0.0,0.9067392159546022,-84,84,1.83390592E8
large,61,0.0,0.6235660668216862,-1408,1408,1.94385181E8
large,66,0.0,0.6052188217551944,-39,39,1.98078664E8
large,71,0.0,0.6471369734086614,-1912,1912,2.12117285E8
large,76,0.0,0.4878887003277166,-88,88,2.1425626E8
large,81,0.0,0.46343409573218963,-172,172,2.16602791E8
large,86,0.0,0.28701870814661934,-22,22,2.18167539E8
large,91,0.0,1.1029593719181272,-37,37,2.23636477E8
large,96,0.0,0.5429306422206146,-282,282,2.28164518E8
large,101,0.0,0.723244679524778,-66,66,2.33367217E8
large,106,0.0,0.5746201377942608,-40,40,2.35336838E8
large,111,0.0,0.31842710897353754,-27,27,2.36449845E8
large,116,0.0,0.5468756343029311,-23,23,2.38311947E8
large,121,0.0,0.8467916090417518,-58,58,2.39922381E8
large,126,0.0,0.574312376065703,-24,24,2.42373281E8
large,131,0.0,0.4951891152012813,-23,23,2.4410305E8
large,136,0.0,0.44497277123687695,-19,19,2.48248667E8
large,141,0.0,0.5601743420385183,-25,25,2.49415238E8
large,146,0.0,0.45983944574047575,-22,22,2.50278547E8
large,151,0.0,0.6157886961065753,-35,35,2.51677486E8
large,156,0.0,0.7583501578703844,-23,23,2.62345972E8
large,161,0.0,0.6068682754861516,-21,21,2.63220702E8
large,166,0.0,0.4316262570206013,-17,17,2.64297082E8
large,171,0.0,0.6957487654562016,-22,22,2.65321868E8
large,176,0.0,0.5366346997900333,-30,30,2.66247798E8
large,181,0.0,0.5836716141463647,-21,21,2.67315514E8
large,186,0.0,0.9025654944850565,-34,34,2.68325727E8
large,191,0.0,0.6551728606179203,-22,22,2.69814857E8
large,196,0.0,0.8726694173008553,-17,17,2.70776234E8
large,201,0.0,0.6238136132111798,-39,39,2.72535935E8
large,206,0.0,0.6750905691121059,-26,26,2.73446112E8
large,211,0.0,0.7576008158339622,-49,49,2.74559513E8
large,216,0.0,1.0250243908909678,-37,37,2.90490168E8
large,221,0.0,0.7977780414575779,-40,40,2.92831185E8
large,226,0.0,0.886125473931612,-36,36,2.93939073E8
large,231,0.0,0.615139475441115,-31,31,2.95188744E8
large,236,0.0,0.6086136939640641,-25,25,2.9654436E8
large,241,0.0,0.6989197772121951,-28,28,2.97810967E8
large,246,0.0,0.7206999773315768,-22,22,2.99461967E8
large,251,0.0,0.5352472825845318,-32,32,3.00849879E8
large,256,0.0,0.8990413032379081,-30,30,3.01879391E8
large,261,0.0,0.652929172738034,-25,25,3.02982946E8
large,266,0.0,0.5973083955905345,-27,27,3.04004581E8
large,271,0.0,0.7827959457758666,-74,74,3.25534143E8
large,276,0.0,0.7474540656902722,-35,35,3.26175323E8
large,281,0.0,1.39817472831675,-32,32,3.27427752E8
large,286,0.0,0.7607032000617071,-22,22,3.28055147E8
large,291,0.0,1.0487210617358649,-33,33,3.28661669E8
large,296,0.0,0.8698799184528134,-26,26,3.2923117E8
large,301,0.0,1.2249029338386865,-30,30,3.29866049E8
large,306,0.0,1.1267664044689596,-20,20,3.30427279E8
large,311,0.0,0.9421782579327527,-28,28,3.31044041E8
large,316,0.0,1.0048442304834886,-35,35,3.31737996E8
large,321,0.0,0.5704335034477719,-23,23,3.32274808E8
large,326,0.0,1.1188041268360056,-40,40,3.3286085E8
large,331,0.0,0.5806042168843284,-1267,1267,3.37987536E8
large,336,0.0,0.8223048473589962,-32,32,3.38611387E8
large,341,0.0,0.5869203850890399,-28,28,3.39523533E8
large,346,0.0,0.6750303665013764,-30,30,3.40212763E8
large,351,0.0,0.8892319488342606,-33,33,3.40786989E8
large,356,0.0,0.7023032198957608,-33,33,3.41380121E8
large,361,0.0,0.5163292392865646,-25,25,3.41942532E8
large,366,0.0,0.5994298714975121,-41,41,3.42635306E8
large,371,0.0,0.8388985368886459,-26,26,3.43517914E8
large,376,0.0,0.35434651400421835,-25,25,3.44016916E8
large,381,0.0,0.6536523802594942,-54,54,3.44753801E8
large,386,0.0,0.7136206273519115,-44,44,3.45396163E8
large,391,0.0,0.5221817954973744,-22,22,3.45971571E8
large,396,0.0,0.7366095616777084,-37,37,3.46621022E8
large,401,0.0,0.4324308199323479,-18,18,3.47269292E8
large,406,0.0,0.848587649888799,-34,34,3.47816343E8
large,411,0.0,0.8657877333957114,-35,35,3.48332281E8
large,416,0.0,0.7642725117162374,-45,45,3.4897543E8
large,421,0.0,0.7174005285879375,-22,22,3.495469E8
large,426,0.0,0.8470750689585032,-31,31,3.55533351E8
large,431,0.0,0.9835468224319612,-24,24,3.56131602E8
large,436,0.0,0.593917399924754,-30,30,3.5677869E8
large,441,0.0,0.7997319342052158,-32,32,3.57404117E8
large,446,0.0,0.8005862345563091,-38,38,3.58173297E8
large,451,0.0,0.8628995676331712,-28,28,3.58894034E8
large,456,0.0,0.8207351531627864,-22,22,3.59481258E8
large,461,0.0,0.6735297827018087,-35,35,3.60231927E8
large,466,0.0,0.6943628718366379,-25,25,3.60771889E8
large,471,0.0,0.6185720124756688,-28,28,3.61354387E8
large,476,0.0,0.6639966867464662,-33,33,3.62012896E8
large,481,0.0,0.7035994709892073,-24,24,3.62678889E8
large,486,0.0,0.6971951922890378,-45,45,3.63531565E8
large,491,0.0,0.6942420230686306,-38,38,3.64185742E8
large,496,0.0,0.7923324717008366,-27,27,3.64712313E8
large,501,0.0,0.7800752014158174,-27,27,3.65216829E8
large,506,0.0,0.8521820892649714,-28,28,3.70883872E8
large,511,0.0,0.6872560633098566,-39,39,3.71615636E8
large,516,0.0,0.6979578374794073,-19,19,3.72189863E8
large,521,0.0,0.7642901677590466,-34,34,3.72747154E8
large,526,0.0,0.521002794069819,-1192,1192,3.7755325E8
large,531,0.0,0.9643359638281899,-20,20,3.78203096E8
large,536,0.0,0.7979425635849706,-41,41,3.78843488E8
large,541,0.0,0.3846766140503841,-19,19,3.79406293E8
large,546,0.0,0.81039934599794,-26,26,3.80014785E8
large,551,0.0,0.5899596937262785,-25,25,3.80601614E8
large,556,0.0,0.9225396280032605,-23,23,3.81431447E8
large,561,0.0,0.46926498786525084,-32,32,3.82024578E8
large,566,0.0,0.6417622106582677,-39,39,3.82686238E8
large,571,0.0,0.48126910844227844,-20,20,3.83223444E8
large,576,0.0,0.7309707651849169,-22,22,3.83839812E8
large,581,0.0,0.656658141594274,-22,22,3.84401041E8
large,586,0.0,0.5213429497963986,-25,25,3.84949274E8
large,591,0.0,0.6160102208429841,-27,27,3.8681492E8
large,596,0.0,0.7119857713987638,-39,39,3.87433651E8
large,1,0.0,0.5612868940031261,-2567,2567,9580291.0
large,6,0.0,0.5107370678632805,-605,605,2.5708263E7
large,11,0.0,0.5951633574200645,-277,277,5.2410984E7
large,16,0.0,0.6091337326640383,-678,678,5.7564846E7
large,21,0.0,0.5006849565706997,-219,219,6.0775868E7
large,26,0.0,0.660968381890461,-796,796,6.5437817E7
large,31,0.0,0.5560666514715598,-413,413,6.8370784E7
large,36,0.0,0.5684836412870715,-1788,1788,7.626581E7
large,41,0.0,0.6154015618989046,-1894,1894,8.4183679E7
large,46,0.0,0.7852921843513023,-115,115,8.8630588E7
large,51,0.0,0.6404894819443101,-1483,1483,9.642991E7
large,56,0.0,0.600889835592433,-55,55,1.05595481E8
large,61,0.0,0.6376270329775675,-75,75,1.07766751E8
large,66,0.0,0.4851018689512063,-65,65,1.0891993E8
large,71,0.0,0.5298098560148121,-349,349,1.11872196E8
large,76,0.0,0.8699704270858084,-41,41,1.22296498E8
large,81,0.0,0.5619088593585602,-52,52,1.31444346E8
large,86,0.0,0.5378806475390636,-360,360,1.33652244E8
large,91,0.0,0.5523895241785315,-554,554,1.36611598E8
large,96,0.0,0.5757989185610786,-199,199,1.39435864E8
large,101,0.0,0.7725170603850984,-45,45,1.40713893E8
large,106,0.0,0.5928911343020866,-27,27,1.46815346E8
large,111,0.0,0.6177339206761019,-20,20,1.47582951E8
large,116,0.0,0.7228246012818254,-23,23,1.48380094E8
large,121,0.0,0.9229522617001837,-43,43,1.49020881E8
large,126,0.0,0.5619457797267025,-21,21,1.50061027E8
large,131,0.0,0.6888655786176834,-19,19,1.50630134E8
large,136,0.0,0.7232687550449484,-21,21,1.51986537E8
large,141,0.0,0.8566739498186635,-52,52,1.52692308E8
large,146,0.0,0.6273145428957678,-36,36,1.53253144E8
large,151,0.0,0.29653818368349416,-21,21,1.53750177E8
large,156,0.0,0.6783165346024038,-31,31,1.54294078E8
large,161,0.0,0.6359932159025758,-22,22,1.54804502E8
large,166,0.0,0.6223777624887037,-18,18,1.55343282E8
large,171,0.0,0.616361122367973,-27,27,1.56564597E8
large,176,0.0,0.8656365242319248,-20,20,1.57065174E8
large,181,0.0,0.7886855113820506,-22,22,1.57628767E8
large,186,0.0,0.9399788867352292,-20,20,1.58176212E8
large,191,0.0,0.6215712693526072,-30,30,1.58780765E8
large,196,0.0,0.7098344359444013,-29,29,1.59344752E8
large,201,0.0,0.7458058197449517,-58,58,1.60032406E8
large,206,0.0,0.6588109823991402,-33,33,1.6065035E8
large,211,0.0,0.7378338292591575,-29,29,1.61653868E8
large,216,0.0,0.5889624552839425,-28,28,1.62285202E8
large,221,0.0,0.4383167098495253,-33,33,1.62897632E8
large,226,0.0,0.5734061875805612,-26,26,1.63504941E8
large,231,0.0,0.8814000341416968,-25,25,1.64171328E8
large,236,0.0,0.6926562426061658,-31,31,1.64754613E8
large,241,0.0,0.5075361136933374,-23,23,1.65358378E8
large,246,0.0,0.35195511792454326,-26,26,1.65855017E8
large,251,0.0,0.8539723313499277,-53,53,1.66456025E8
large,256,0.0,0.7618186411995787,-25,25,1.72451535E8
large,261,0.0,0.7960840310786743,-26,26,1.7307578E8
large,266,0.0,0.8299037923754735,-31,31,1.7379888E8
large,271,0.0,0.8136470156099946,-26,26,1.74284885E8
large,276,0.0,0.6729206179468266,-31,31,1.74965844E8
large,281,0.0,0.8481665034279136,-28,28,1.7564956E8
large,286,0.0,0.7545549309997419,-93,93,1.76392352E8
large,291,0.0,0.7194325861680495,-51,51,1.77007539E8
large,296,0.0,0.5969504191811255,-37,37,1.77624695E8
large,301,0.0,0.38028555902178773,-19,19,1.78249334E8
large,306,0.0,0.70348032258015,-31,31,1.78856643E8
large,311,0.0,0.5957971532576654,-30,30,1.79415116E8
large,316,0.0,0.8595605781116511,-20,20,1.79879854E8
large,321,0.0,0.5856046349139756,-171,171,1.81007827E8
large,326,0.0,0.6113420835498538,-41,41,1.81599777E8
large,331,0.0,0.6237024172154144,-26,26,1.82189758E8
large,336,0.0,0.5697641484226885,-19,19,1.82818729E8
large,341,0.0,0.5446137076636752,-30,30,1.8824395E8
large,346,0.0,0.6644154098448762,-34,34,1.88793758E8
large,351,0.0,0.6353175398382689,-40,40,1.89419185E8
large,356,0.0,0.6739760741496386,-25,25,1.89986716E8
large,361,0.0,0.5345270914972744,-30,30,1.90611749E8
large,366,0.0,0.3168383581811902,-22,22,1.91208425E8
large,371,0.0,0.6925964452658988,-25,25,1.91779501E8
large,376,0.0,0.7261353150378014,-24,24,1.92370663E8
large,381,0.0,0.7300069982539661,-29,29,1.92939769E8
large,386,0.0,0.9456554720714596,-29,29,1.93555744E8
large,391,0.0,0.8200545297569466,-27,27,1.9410122E8
large,396,0.0,0.5243253137911523,-21,21,1.94738068E8
large,401,0.0,0.7107683803441667,-23,23,1.95364282E8
large,406,0.0,0.6433289020015032,-27,27,1.95971198E8
large,411,0.0,0.6684397141665208,-27,27,1.96554483E8
large,416,0.0,0.5412509966304295,-29,29,1.97099959E8
large,421,0.0,0.8467313542958905,-24,24,2.03536575E8
large,426,0.0,0.6371186027951365,-27,27,2.04169091E8
large,431,0.0,0.6584285121359645,-40,40,2.04864228E8
large,436,0.0,0.815795194769283,-25,25,2.0547075E8
large,441,0.0,0.8333692455177699,-37,37,2.06182823E8
large,446,0.0,0.9570585064895791,-25,25,2.06831092E8
large,451,0.0,0.4629455904525699,-22,22,2.07423436E8
large,456,0.0,0.6238435654143224,-34,34,2.08045712E8
large,461,0.0,0.6055761197950407,-29,29,2.08735335E8
large,466,0.0,0.6190915426503913,-26,26,2.11434358E8
large,471,0.0,0.6913175084354428,-28,28,2.12174788E8
large,476,0.0,0.19384410015462272,-19,19,2.12790762E8
large,481,0.0,0.7408021868192485,-71,71,2.13593813E8
large,486,0.0,0.5075970745726792,-24,24,2.17953288E8
large,491,0.0,0.5217679570854123,-34,34,2.18679145E8
large,496,0.0,0.5826381613616665,-39,39,2.19516461E8
large,501,0.0,0.5493115676317544,-35,35,2.20097383E8
large,506,0.0,0.6828767308244696,-22,22,2.20652705E8
large,511,0.0,0.747346961083089,-40,40,2.21347842E8
large,516,0.0,0.7965802576834164,-23,23,2.21876777E8
large,521,0.0,0.6523730498150009,-26,26,2.22422646E8
large,526,0.0,0.6783837906130472,-23,23,2.2303547E8
large,531,0.0,0.6223606469640162,-40,40,2.2363766E8
large,536,0.0,0.49870061439644964,-107,107,2.24482852E8
large,541,0.0,0.332313402530346,-15,15,2.25097251E8
large,546,0.0,0.6857374389348436,-25,25,2.2569117E8
large,551,0.0,0.6309932893900729,-25,25,2.26456411E8
large,556,0.0,0.7792329421657342,-24,24,2.27008583E8
large,561,0.0,0.686367498426236,-26,26,2.27626526E8
large,566,0.0,0.7206245332130354,-31,31,2.28220445E8
large,571,0.0,0.31661878497773177,-22,22,2.28914007E8
large,576,0.0,0.605255306749811,-20,20,2.34854772E8
large,581,0.0,0.4131651340723348,-23,23,2.35630254E8
large,586,0.0,0.8354126220633304,-26,26,2.36244653E8
large,591,0.0,0.7420123994064234,-37,37,2.3690395E8
large,596,0.0,0.6797361004684461,-41,41,2.37489992E8
large,1,0.0,0.45147000000000004,-117,117,536023.0
large,6,0.0,0.6228598884672885,-3003,3003,3.1126E7
large,11,0.0,0.5980044657387209,-81,81,3.6275923E7
large,16,0.0,0.7208925587195729,-81,81,4.6610428E7
large,21,0.0,0.5386226294235756,-100,100,5.0253104E7
large,26,0.0,0.5158128229834906,-1316,1316,5.6329746E7
large,31,0.0,0.44729632969210664,-46,46,7.1750765E7
large,36,0.0,0.5599730270702987,-212,212,7.9532363E7
large,41,0.0,0.6985940818803225,-65,65,8.1570907E7
large,46,0.0,0.6648271477037024,-148,148,8.3023803E7
large,51,0.0,0.6969515687876378,-57,57,8.4738213E7
large,56,0.0,0.5610901509519008,-613,613,9.3088524E7
large,61,0.0,0.5462625339739837,-33,33,1.00562529E8
large,66,0.0,0.6170354866701482,-59,59,1.03602228E8
large,71,0.0,0.5093279406116125,-51,51,1.08329555E8
large,76,0.0,0.5229008900825622,-63,63,1.09642242E8
large,81,0.0,0.4381797439026638,-31,31,1.10418512E8
large,86,0.0,0.7156502456436638,-56,56,1.11442904E8
large,91,0.0,0.4404252856517754,-54,54,1.12260133E8
large,96,0.0,0.6399478596570729,-168,168,1.20374531E8
large,101,0.0,0.44676985666067637,-42,42,1.2114765E8
large,106,0.0,0.4831025430284157,-32,32,1.2173763E8
large,111,0.0,0.6459944470164141,-85,85,1.23459522E8
large,116,0.0,0.5334978607992138,-143,143,1.25101858E8
large,121,0.0,0.7164503973183596,-32,32,1.25830472E8
large,126,0.0,0.954035054870872,-32,32,1.26492132E8
large,131,0.0,0.44909672581494675,-21,21,1.27045485E8
large,136,0.0,0.775404330081225,-34,34,1.27848142E8
large,141,0.0,0.6386590102756058,-52,52,1.28569667E8
large,146,0.0,0.8443723227733919,-40,40,1.29293555E8
large,151,0.0,0.5547847873216547,-55,55,1.29846908E8
large,156,0.0,0.5811273858804551,-24,24,1.34432057E8
large,161,0.0,1.037503764987529,-42,42,1.35100806E8
large,166,0.0,0.7471900039634081,-43,43,1.35696695E8
large,171,0.0,0.8291509846595195,-25,25,1.36221297E8
large,176,0.0,0.5727633148444404,-25,25,1.36687216E8
large,181,0.0,1.067714347789801,-27,27,1.38233453E8
large,186,0.0,0.7398857435311221,-20,20,1.38812406E8
large,191,0.0,0.6365733144112848,-40,40,1.39383876E8
large,196,0.0,0.8026974894803658,-37,37,1.39921475E8
large,201,0.0,0.8535241680913561,-21,21,1.42331809E8
large,206,0.0,0.8638426939175119,-41,41,1.42805999E8
large,211,0.0,0.6155249040091277,-550,550,1.44853208E8
large,216,0.0,0.6009822920787222,-18,18,1.45207668E8
large,221,0.0,1.0126818647298066,-35,35,1.45643262E8
large,226,0.0,0.5654576571327556,-25,25,1.46207642E8
large,231,0.0,0.8664251368821461,-30,30,1.46641266E8
large,236,0.0,0.7506436011158613,-31,31,1.47247394E8
large,241,0.0,0.9109760824969015,-28,28,1.47642421E8
large,246,0.0,0.8238595362656653,-26,26,1.48037842E8
large,251,0.0,0.6307397913210622,-26,26,1.48464377E8
large,256,0.0,0.6726105693824334,-25,25,1.48907059E8
large,261,0.0,0.7619379289918631,-33,33,1.49573839E8
large,266,0.0,0.9266883972201096,-40,40,1.50058663E8
large,271,0.0,0.7851061408309086,-28,28,1.50524582E8
large,276,0.0,0.6592013636527172,-26,26,1.50977898E8
large,281,0.0,0.5041991564426134,-28,28,1.51421762E8
large,286,0.0,0.8989477401072854,-33,33,1.51867595E8
large,291,0.0,0.5994726574170244,-22,22,1.59251804E8
large,296,0.0,0.40165489076680316,-19,19,1.59699606E8
large,301,0.0,0.7579806299407252,-37,37,1.60181673E8
large,306,0.0,0.5420075369480308,-18,18,1.60599937E8
large,311,0.0,0.5985129416563151,-28,28,1.61103665E8
large,316,0.0,0.6875971915367707,-21,21,1.61543984E8
large,321,0.0,0.6206767958539157,-34,34,1.69173558E8
large,326,0.0,0.5063044245640036,-20,20,1.69650111E8
large,331,0.0,0.7463959165440879,-34,34,1.71039992E8
large,336,0.0,0.7615487431317636,-26,26,1.71488188E8
large,341,0.0,0.44800119390580484,-24,24,1.72221528E8
large,346,0.0,0.6984645527473159,-31,31,1.72682721E8
large,351,0.0,0.8753126244980134,-30,30,1.7313525E8
large,356,0.0,0.7540323192668419,-39,39,1.73590535E8
large,361,0.0,0.6902792086543048,-25,25,1.74058423E8
large,366,0.0,0.6931739519609241,-33,33,1.74631863E8
large,371,0.0,0.9915005096830583,-33,33,1.75127714E8
large,376,0.0,0.5360647201191853,-26,26,1.75565276E8
large,381,0.0,0.7149005407937583,-36,36,1.76023712E8
large,386,0.0,0.5851450488910537,-26,26,1.76474665E8
large,391,0.0,0.5763237408602517,-21,21,1.76930345E8
large,396,0.0,0.7119321123489044,-40,40,1.77434467E8
large,401,0.0,0.6004168953240576,-19,19,1.77888177E8
large,406,0.0,0.9600464969714775,-32,32,1.78335979E8
large,411,0.0,0.29354471574247,-26,26,1.78755031E8
